statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02455089,,,2019,Prognosis Assessment of the Increase of GADD34 Gene Expression for Patient Suffering From Systemic Lupus Erythematosus,GADD34-LES,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03211325,,,2019,Identification of Transient Receptor Potential (TRP) Channels as New Potential Therapeutic Targets in Primary and Secondary Raynaud's Phenomenon.,TRP,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03120533,,,2019,Therapeutic Iontophoresis of Treprostinil in Systemic Sclerosis Digital UlcErations. A Proof of Concept Study,TISSUE-PoC,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03561649,,,2020,Prediction of Adalimumab Treatment Response at 6 Months by Combinatorial Analysis of Serum Biomarkers in Biotherapy Naive Spondyloarthritis: Pilot Study,PRESHUM,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02120326,,,2020,Randomised Double-blind Evaluation of the Prophylactic Efficacy of Transcranial Direct Current Stimulation (tDCS) in Chronic Migraine,Medis,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03776773,,,2020,Impact of Pollution on Allergic Rhinitis and Sleep Quality: the POLLAR Study,POLLAR,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02574026,,,2020,MagnetoEncephaloGraphy Study of Cerebral Activations Induced by Psychomotor Tasks for Target Localisation in View of BCI Clinical Trial,TAPFINGER,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03094793,,,2020,Impact of Interictal Electroencephalographic Abnormalities on the Stability of Attention in the Epilepsies in Adults and Children,COGNIT-AIC,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03632382,,,2020,Non-invasive Device for the Screening and Diagnosis of Sleep Apnea Syndrome,Episas,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT02853006,,,2020,"Study on Fluids Associated to Lung Cancer, of the Ectopic Expression of Cancer Testis Gene and Mutation as Diagnostics and Prognosis Biomarkers",ECTOPIC/MUTAS,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03617094,,,2020,"Early Percutaneous Vertebroplasty Versus Standard Conservative Treatment in Thoracolumbar Vertebral Fractures. Monocentric, Prospective, Randomised and Compared Clinical Study",AGIL11,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT04262557,,,2020,Evaluation of the Correlation Between the Respiratory Index Events Generated by Sunrise® Versus Polysomnography for Sleep Apnea Syndrome Diagnosis,SENSAPNEA,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT02076698,,,2021,Clinical and Medico-economical Assessment of Deep Brain Stimulation of the Anterior Nucleus of the Thalamus for the Treatment of Pharmacoresistant Partial Epilepsy,FRANCE,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT04192097,,,2021,Impact of a Curriculum About Professionalism on Stress Response During a Critical Situation,,OTHER
⬛,4,4: pas de résultats postés ni publiés,,2016-004247-37,,2021,"NA 
 
 
 Impact de l’administration précoce de concentrés de complexe prothrombique chez les patients présentant une hémorragie post-traumatique grave","NA 
 
 
 PROCOAG",
⬛,4,4: pas de résultats postés ni publiés,NCT04325971,,,2021,"Study of Eye Movements as Markers of the Physiological, Cerebral and Cognitive State of Healthy Subjects",EyeProxy,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03876990,,,2021,"Clinical and Medico-economic Evaluation of a Rapid Test (ePlex-BCID®, GenMark) for the Diagnosis of Bacteremia or Fungemia From Positive Blood Culture Bottles, Combining Fast Identification of Bacteria and Fungi and Evaluation of Bacterial Resistance to First Line Antibiotics.",HEMOFAST,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT04462705,,,2021,Abdominal Massage to Prevent Postoperative Ileus as Part of an Enhanced Recovery Program After Colorectal Surgery,MATRAC,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02790411,,,2021,"Adjustment Exploratory Protocols (MagnetoEncephaloGraphy Study : MEG, ElectroEncephaloGram : EEG, Magnetic Resonance Imaging : MRI, Functional MRI : MRIf, Motor Platform) and Functional Evaluation of New Non Invasive Devices (REX BIONICS Exoskeleton) in Healthy Volunteers",MAP-EFNI,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03903341,,,2021,The Role of the Upper Colliculus in the Idiopathic Blepharospasm : a Pilot Study in Functional MRI,COLL-BSP,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02850367,,,2021,The Effect of NO Precursors on Physiological Responses to Exercise,NO-SUP,DIETARY_SUPPLEMENT
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04703816,,,2021,Effectiveness of a Multifaceted Program to Improve Interpersonal Skills of Physicians in Medical Consultations. A Randomized Controlled Trial (EPECREM),EPECREM,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02790424,,,2021,"Adjustment Exploratory Protocols (MagnetoEncephaloGraphy Study : MEG, ElectroEncephaloGram : EEG, Magnetic Resonance Imaging : MRI, Functional MRI : MRIf, Motor Platform) and Functional Evaluation of New Non Invasive Devices (REX BIONICS Exoskeleton) in Patient Volunteers",MAP-EFNI PV,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03969043,,,2021,Brain Correlates of Visual Processing of Emotional Scenes in ACTion and EMOtional Judgments During Normal VIeillissement,ACTEMOVI,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02922647,,,2021,Suprapubic Versus Transurethral Catheterization After Rectal Resection With Low Anastomosis for Cancer in Males,GRECCAR10,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02410317,,,2021,Ropivacaine Through Continuous Infusion Versus Epidural Morphine for Postoperative Analgesia After Emergency Cesarean Section,ROMANCE,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04547569,,,2021,Somesthesic Role of the Ventro-lateral Prefrontal Cortex in Speech Motor Learning fMRI Study,BRAVA²,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT04242563,,,2021,Virtual Reality for Preoperative Anxiety in Interventional Cardiology,No PANIC,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03971994,,,2021,Attentional Capture by Emotional Information in Alzheimer's Disease : an fMRI Study,ATEMMA,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT04020731,,,2021,Physiological Changes Exploration During the Hypnotic State (HYPNOTE),HYPNOTE,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03160235,,,2021,"Development of MRI Protocols and Associated Explorations (EEG, NIRS) in Voluntary Patients",MAP-PV,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT04036162,,,2021,Spatial and Dynamic Characterization of Brain Activity for Language and Posture (Verticality) During Normal Aging. Magnetoencephalography (MEG) Study (MEG-AGING),MEG-AGING,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT04801550,,,2021,Study of Somatosensory Responses During Millimeter Waves Application (RESOM),RESOM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03152539,,,2021,"Development of MRI Protocols and Associated Explorations (EEG, NIRS) in Healthy Volunteers",MAP-VS,RADIATION
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02754063,,,2022,Impact of Early Optimization of Brain Oxygenation on Neurological Outcome After Severe Traumatic Brain Injury,OXY-TC,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04562974,,,2022,Approche représentationnelle de l'Hippocampe Dans la Cognition : Étude en IRMf,SHIP,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03428516,,,2022,Decrease in Sympathetic Tone in OSA Patients: Is CPAP More Effective Than APAP ?,APAP-CPAP,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03218722,,,2022,Impact of Early Administration of Prothrombin Concentrate Complex in Patients With Acute Hemorrhage Following Severe Trauma,PROCOAG,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04159389,,,2022,Learning Mental Visualization to Improve Performance in Anesthesia: a Randomized Controlled Trial by Simulation,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03613025,,,2022,Performance of Non-targeted and/or Non-invasive Respiratory Samples for the Rapid Diagnosis of Pneumocystis Pneumonia Using the BDMAX TM Molecular Biology Platform (Becton Dickinson),DANIPOP,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT02817880,,,2022,Comparison of the Analgesic Effect Between the Motor Cortex Stimulation (tDCS and rTMS) and the Trans-spinal Stimulation (tsDCS ) in the Algoneurodystrophy of Members. A Randomised Clinical Trial. tDCS : Transcranial Direct-current Stimulation rTMS : Repetitive Transcranial Magnetic Stimulation tsDCS : Transcutaneous Spinal Direct Current Stimulation,ALGOSTIM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04109625,,,2022,Preliminary Validation of the Demonstrator of an In Vitro Diagnostic Device for Hepatitis B Screening,DiVHeB,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT03938363,,,2022,Analyse de la Marche de Patients Atteints de Dystonie Focale Avant et après Traitement Par Toxine Botulique,GAIT-TOX,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT02816203,,,2022,Vacuum Device for Hemostasis in Obstetrics and Gynecology. Feasibility Study for Postpartum Hemorrhage,HEMOGYN2,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT04590079,,,2022,"Innovative Device for Pain Management by Millimeter Band Radiation : Electronic-Pain Killer. Evaluation in Patients With Peripheral Osteoarthritis: A Single Center, Prospective, Randomized in Cross-over, Comparative and Open-label Study",Epikarthrose,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05452018,,,2022,"Detection of Early Swallowing Time by Electromyogram and Sound Recording in Healthy Volunteers. Single-center, Prospective, Not-controlled, Not-randomized, Open-label Study.",DEGLUTITION,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03996616,,,2022,"Head-up Position, Active Compression-decompression Mechanical Cardiopulmonary Resuscitation and Impedance Threshold Device to Improve Outcomes in Out-of-hospital Cardiac Arrest. A Multicenter Prospective Controlled Quasi-experimental Trial",GRAVITY,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03633370,,,2022,Multifaceted Intervention for Increasing Performance of Cardiopulmonary Resuscitation by Laypersons in Out-of-hospital Cardiac Arrest. A Stepped Wedge Cluster Randomized Controlled Trial,DISPATCH,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04633980,,,2023,Hydrogen Inhalation Therapy in Patients With Moderate Covid-19: Phase-1 Clinical Trial,H2Covid,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03844295,,,2023,Upper AIRway Implanted Nerve STIMulation Therapy: A Breakthrough in Obstructive Sleep Apnea Therapy,AIRSTIM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05477069,,,2023,"Feasibility Study of an Innovative Medical Device for Sampling the Contents of the Small Intestine. Functional Evaluation on the Transit of Healthy Volunteers. A First in Man, Prospective, Monocentric, Not Randomized Study.",DIGEST,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05120739,,,2023,Skin Preparation of Patients Before Orthopedic Surgery : A Randomized Controlled Study on the Efficacy of Chlorhexidine Cloths Versus Chlorhexidine Soaps,POL,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04176341,,,2023,"Feasibility and Clinical Impact Study of Non Pharmacological Interventions Targeting the Subject's Empowerment Among Slackline, Mindfulness, Adapted Physical Activity, Self-hypnosis, Qi Gong Versus Usual Care in Management of Chronic Pain",ELISAD,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04682678,,,2023,Spinal Cord Stimulation for Gait Disorders in Parkinson's Disease: a Pilot Study,SCM-PARK,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT04455074,,,2023,French Validation Study of a New Scale for Neuropsychiatric Fluctuations in Parkinson Disease,EFN-VALID,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04825132,,,2023,Aged European Population QUality of Life in Infectious Diseases,AEQUI,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03474575,,,2023,EXADOM: Early Supported Discharge and Enhanced Homecare After Emergency Department Admission for Acute Exacerbation of Chronic Obstructive Pulmonary Disease,EXADOM,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04849975,,,2023,Comparison of Pelvimetric Measurements Between MRI and Low-dose Stereoradiography (EOS® Imaging System),CAPEOS®,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02210585,,,2024,Study of Multi-site Neuromuscular Electrical Stimulation to Increase Spontaneous Physical Activity in Obesity Patient Carrying Severe Inactive: Randomized Controlled Trial vs Placebo,STIMOBIII,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05092906,,,2024,Randomized Controlled Study Evaluating The Contribution of a Hypnosis Intervention During a Lumbar Puncture in the Neurology Department.,HYPNOPLUS,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03387475,,,2024,Phase II Trial Evaluating Low-dose Deferasirox (DFX) in Patients With Low-risk (MDS) Myelodysplastic Syndrome Resistant or Relapsing After ESA Agents (LODEFI),LODEFI,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04971018,,,2024,Impact of Transcutaneous Auricular Vagus Nerve Stimulation on Digestive Symptoms in Systemic Sclerosis,AVADIS,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04369118,,,2024,"Efficacy Study of a Selective Chest Wall Restriction Belt in Postoperative of Lung Resection. A Multicenter, Prospective, Controlled, Randomized Study With Stratification on the Surgical Approach, Open With a Blind Analysis",CTS-POP,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,,2018-001879-20,,2024,"Radiotherapy of multiple brain metastases using AGuIX® gadolinium-chelated polysiloxane based nanoparticles: a prospective randomized phase II clinical trial. 
 
 
 Traitement de métastases cérébrales multiples par Radiothérapie et nanoparticule de gadolinium, AGuiX® : étude prospective randomisée de phase II.",NANORAD2,
⬛,4,4: pas de résultats postés ni publiés,NCT04126837,,,2024,Accelerated Nursing Branch for the Diagnosis and Treatment of Ankle and Foot Injuries in Emergency Department: Preliminary Pilot Study,ATENA,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT06648538,,,2024,Evaluation D'une Application D'éducation Thérapeutique Dans La Prise En Charge De Jeunes Ayant Un Usage Modéré Ou Problématique Des Écrans,PHONIX CARE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02851121,,,2024,Study of Neurophysiological Correlates of the Link Between Perception and Action Through Varied Protocols of Sensorimotor Studies,PSM_EEG,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02660268,,,2024,Evaluation of the Implementation of a Clinical Pathway for Improving the Performance of Medical and Surgical Management of Hip Prosthesis Infections,OSCAR-PH,OTHER
