statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4: pas de résultats postés ni publiés,NCT01832623,,,2016,"Are Bone, Nutritional and Cardiovascular Status of French Children and Adolescents, Correlated With Their Vitamin D Status?",VITADOS,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02849834,,,2016,Study of Sensory-motor Cortex Plasticity After Motor Cortex Stimulation in Healthy Subject and Chronic Pain Patients,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01720823,,,2016,Diagnostic Characteristics of a Home Polysomnograph for the Diagnosis of Patients With Obstructive Sleep Apnea Syndrome - A Pilot Study,GETEMED,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02099032,,,2016,"Influence of Milk Polar Lipids Intake on Lipid Metabolism, Body Composition, Inflammation and Intestinal Microbiota in Menopausal Women",VALOBAB-C,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02440438,,,2016,Factors Associated With Relapses in Patients Suffering From Clostridium Difficile Infection: Immune Response,ICD,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02533648,,,2016,Involvement of Reactive Oxygen Species Produced by the Xanthine Oxidase in Mitochondrial Alterations in Skeletal Muscle of Type 2 Diabetic Patients,DIAXO,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02473380,,,2016,Fluorescence Spectroscopy Guided Surgery for Brain Tumors Resection: a Feasibility Study in Human,GLIOSPECT,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02819167,,,2016,Neuro-anatomical Correlates on Volumetric MRI on the Impact of Brain Reserve and Cognitive Reserve on Ischemic Strokes in Elderly,BCN,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01170910,,,2016,Interest of Pulsatile Perfusion Preservation on Outcomes in Kidney Transplantation From Expanded Criteria Donors,IMPULSION,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02798497,,,2016,Panton Valentine Leucocidin : Independent Severity Factor of Staphylococcus Aureus Pneumonias,PVL,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02885194,,,2016,Impact of Subthalamic Nucleus Deep Brain Stimulation on Pain in Parkinson Disease : Clinical and Neurophysiological Study,,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02602678,,,2016,Prone Position Effects on Work of Breathing and Intrinsic PEEP in Children With Severe Acute Viral Bronchiolitis,BRONCHIO-DV,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02525016,,,2016,Safety Profile of IntRAvenous Lidocaine Use in Coelioscopic Bariatric Surgery,SPIRAL,BIOLOGICAL
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00932412,,,2016,A Randomized Phase II Study of Clofarabine / Intermediate-Dose Cytarabine (CLARA)Versus High-Dose Cytarabine (HDAC) as Consolidation in Younger Patients With Newly-Diagnosed Acute Myeloid Leukemia (AML).,CLARA,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02485379,,,2016,Improvement in the Detection of Aggressive Prostate Cancer by Targeted Biopsies Using Multiparametric MRI Findings,MRI-FIRST01,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01992666,,,2016,GENetic & Immunologic Abnomalies in Systemic Lupus Erythematosus,GENIAL,GENETIC
⬛,4,4: pas de résultats postés ni publiés,NCT03124173,,,2016,Cognitive Control of Language and Frontal Cortex,LANGUAGE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02791984,,,2016,Respiratory Variability in Aortic Blood Velocity Measured by Suprasternal View as an Indicator of Fluid Responsiveness,SUPRA-PAM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02466191,,,2016,Treatment of Pendular Nystagmus With Gabapentin and Memantine in Patients With Oculopalatal Tremor: a Controled Open-label Study,,DRUG
⬛,4,4: pas de résultats postés ni publiés,,2008-000668-18,,2016,A  Randomized Phase II Study of  Clofarabine / Intermediate-Dose Cytarabine (CLARA) versus  High-Dose Cytarabine (HDAC)  as Consolidation in Younger Patients  with Newly-Diagnosed Acute Myeloid Leukemia (AML).,CLARA,
⬛,4,4: pas de résultats postés ni publiés,NCT02847156,,,2016,Clinical and Microbiological Impact of Respiratory Viral Infections in the Short and Medium Term in Infants (<24 Months) With Cystic Fibrosis.,PREVIMUC,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01926405,,,2016,Evaluation of Excessive Diurnal Sleepiness by the Expression and Activity of Salivary Amylase in Children With Hypersomnia.,Amylase,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,,2015-001772-22,,2016,"Mesures des modifications hémodynamiques, fonctionnelles et métaboliques rénales par TEP et BOLD- IRM en lien avec la modification des apports en AGE dans l’alimentation, ou avec sevelamer. ETUDE AGE- FR (Functional Reserve) 
 
 
 Mesures des modifications hémodynamiques, fonctionnelles et métaboliques rénales par TEP et BOLD- IRM en lien avec la modification des apports en AGE dans l’alimentation, ou avec sevelamer. ETUDE AGE- FR (Functional Reserve)","AGE-FR 
 
 
 AGE-FR",
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02421133,,,2016,Impact of a Transitional Care Program Involving an Advanced Practice Nurse on 30-Day Hospital Readmissions for Elderly Patients Discharged From a Short Stay Geriatric Ward (PROUST Study),PROUST,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02904187,,,2016,Cerebral Activation and Bilateral Stimulation by Cochlear Implantation in Bilateral Deaf Adults,,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02654574,,,2016,Comparison of Two Modes of Administration of the IADL Questionnaire,IADL,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02368496,,,2016,Parenteral Nutrition and Bone Trophicity,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02784314,,,2016,Medico-economic Evaluation of Robotic-assisted Radical Prostatectomy Versus Laparoscopic Radical Prostatectomy,ROBOTCAP,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02543788,,,2016,CHRONIC OPTIC NEUROPATHY IN MULTIPLE SCLEROSIS: DEMYELINATING AND/OR PRIMARY DEGENERATIVE PATHOPHYSIOLOGY?,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,,2010-023686-22,,2017,Traitement préopératoire des hypospades sévères par oestrogènes locaux versus placebo : effet sur les défauts de cicatrisation post opératoires,,
⬛,4,4: pas de résultats postés ni publiés,NCT02146716,,,2017,Assessment of Energetic Resonance by Cutaneous Stimulation on Withdrawal Alcohol Symptoms.,RESC,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01370798,,,2017,Local Oestrogen Versus Placebo as Preoperative Treatment in Patients With Severe Hypospadias: Effects on Post-operative Complications.,HYPOSPADES,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT03090204,,,2017,Strain Analysis as a Right Ventricle Contractility Marker,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02753179,,,2017,Quality of Life and Dynamic Visual Acuity in Patients With Bilateral Vestibulopathy: the Impact of Covert-saccades,COSQOL,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02759068,,,2017,Beneficial Effects of Preference on Behavior,COGNICOMA,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02618200,,,2017,Creation of a Multimodality Image Database (MRI + Ultrasound) for the Development of a Computer Aided Diagnostic (CAD) System in Patients With Prostate Cancer,Echo-CAD,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01796015,,,2017,Intracranial Hypertension Detection Using Optic Nerve Sheath Diameter Measurement in Children,DENO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03056170,,,2017,Neurophysiological Impact of a Fronto-temporal Transcranial Direct Current Stimulation (tDCS) in Healthy Subjects: a Multimodal Imaging Approach,COMBI-STIM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03119870,,,2017,Structure-function Relationships Within the Cingulate Cortex,EEG-Feedback,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02310542,,,2017,Comparison of Two Extracorporeal Liver Support System (With or Without Recirculation) : MARS (Molecular Adsorbents Recirculating System) Versus SPAD (Single Pass Albumin Dialysis) in Severe Liver Failure.,MARSPAD,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01862211,,,2017,"POLYGEN DEFI-ALPHA : Genetic Polymorphisms Study in Children With Alpha-1 Antitrypsin Deficiency, Included in the DEFI-ALPHA Cohort",Polygen,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02763670,,,2017,Comparison of Patient Care Management Strategies of Heart Failure in the Rhône-Alpes Region. A Clinical and Economic Study.,EFFICARD,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01881555,,,2017,FUnctional Testing Underlying Coronary REvascularisation.,FUTURE,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02934217,,,2017,Does Cyclosporine ImpRove Clinical oUtcome in ST Elevation Myocardial Infarction Patients at 3 Years of Follow-up. CIRCUS II Study,CIRCUS II,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01965574,,,2017,Evaluation of Performance Diagnosis of Hemodynamic Parameters of Preload Dependence in ARDS Patients During Prone Position,PRD-ARDS-PP,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02342938,,,2017,,SEMAINE,PROCEDURE
🟥,3,3: résultats postés ou publiés après les 36 mois,,2014-003661-18,,2017,"Phase II study evaluating the efficacy of aflibercept for the treatment of choroidal neovascularization complicating angioid streaks in young subjects: the ASTRID study 
 
 
 
 Etude ASTRID Etude de phase II évaluant l’efficacité de l’Aflibercept pour le traitement de la néovascularisation choroïdienne compliquant des STRIes angioïDes du sujet jeune","ASTRID 
 
 
 ASTRID",
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02868658,,,2017,Incidence of Symptomatic and Asymptomatic Influenza Among Healthcare Workers : A Multicenter Cohort Study,AFP,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,,2014-003120-48,,2017,"Etude des modulations du système immunitaire des patients atteints de mélanome et traités par anticorps monoclonaux anti-PD1. Etude concernant les patients atteints de mélanome métastatique  
 
 
 
 Etude des modulations du système immunitaire des patients atteints de mélanome et traités par anticorps monoclonaux anti-PD1. Etude concernant les patients atteints de mélanome métastatique",,
⬛,4,4: pas de résultats postés ni publiés,,2015-002327-26,,2017,"EVALUATION DES PLAQUES CAROTIDIENNES SYMPTOMATIQUES ET ASYMPTOMATIQUES en IMAGERIE HYBRIDE TEP-IRM AU FLUORURE (18F) DE SODIUM 
 
 
 EVALUATION DES PLAQUES CAROTIDIENNES SYMPTOMATIQUES ET ASYMPTOMATIQUES en IMAGERIE HYBRIDE TEP-IRM AU FLUORURE (18F) DE SODIUM","CARTIS 
 
 
 CARTIS",
⬛,4,4: pas de résultats postés ni publiés,NCT02933177,,,2017,Study on Effectiveness of Flash Mediation Therapy in the Context of Acute Psychological and Behavioral Symptoms of Dementia in Nursing Homes,,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02822651,,,2017,SCOPYD Study: Development of a Predictive Clinical Score of Hypovitaminosis D,SCOPYD,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02720471,,,2017,Local Analgesia Versus Local Peroperative Infiltration After Total Hip Replacement,ALRIAL,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02145780,,,2017,Polyphenols: Protection From Overfeeding-induced Insulin Resistance?,Poly-Nut,DIETARY_SUPPLEMENT
⬛,4,4: pas de résultats postés ni publiés,NCT02368509,,,2017,Sensory Approach of Food Modifications Led by Chemotherapy,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02726984,,,2017,Assessment of Symptomatic and Asymptomatic Carotid Plaques Using Hybrid Imaging 18F-sodium Fluoride PET/MR,CARTIS,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02252003,,,2017,Development of a New Pain Rating Scale for Children and Validation Against Criteria by Comparison With Faces Pain Scale - Revised (FPS-R) and Visual Analogue Scale (VAS),NOUNOURS,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02695823,,,2017,Incidence of Intracranial Hypertension During Liver Transplantation Estimated by Non-invasive Ultrasound Methods.,TOH-HTIC,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02282644,,,2017,Individual Phenotype Analysis in Patients With Castration-Resistant Prostate Cancer With CellSearch® and Flow Cytometry,PROMET II,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02662673,,,2017,Evaluation of Focal Treatments of Localized Prostate Cancers With High Intensity Focused Ultrasound Using the Focal One® Device,IDITOP-3,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02823886,,,2017,Inflammatory Response in Myocardial Infarction Evaluated by MRI and Biomarkers of Inflammation,RIFIFI,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03100227,,,2017,(18)F-FDG PET Database of Adult Healthy Individuals for Clinical Studies in Epileptic Patients,BDD-FDG,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02416037,,,2017,Trans-Pulmonary Pressure and Prone Position in Ards Patients,T3P,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02234349,,,2017,Impact of Duodena-pancreatic Transplantation on Bile Acids and Incretins Metabolism.,ITABI,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03058159,,,2017,Sleep Inertia and Functional Connectivity Between Brain Regions at Awakening : a Functional Magnetic Resonance Imaging (fMRI) Study,,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT03119818,,,2017,Intracellular Phosphate and Adenosine Triphosphate (ATP) Concentration Evolution by Magnetic Resonance (MR) Spectroscopy in Patients During Hemodialysis,CIPHEMO,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03153917,,,2017,Wake-sleep Cycle and Melatonin Secretion Dynamics Associated With 12 Hours Shift Work in French Nurses,MELACTI-12,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02906514,,,2017,Priming of Cardiopulmonary Bypass With Hydroxyethyl Starch 130/0.4 or Sodium Chloride 0.9% : a Double Blind Randomized Pilot Study in Adult Elective Conventional Cardiac Surgery,OPTIMUS-PRIME,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02816359,,,2017,Impact of Patient Position on the Value of Esophageal Pressure. pEsition Study.,pEsition,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02787096,,,2017,Dynamic Knee Laxity Measurement Coupled to MRI in Cases of Suspected Partial Anterior Cruciate Ligament Tear,LaxIRM,DEVICE
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02238418,2013-002710-13,,2017,Vitamin D Supplementation in Children and Adolescents Seen in the Paediatric Nephrology Service: Study of the Efficacy of Service Usual Care (Cholecalciferol) and Its Impact on Calciuria.,VITATOL,DRUG
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02820909,,,2018,"Interest of the Ultrasound Guidance for the Laying of Femoral Arterial and Venous Catheters in Intensive Care Unit: A Controlled, Randomized Trial: The ECHOGUIDE Study",ECHOGUIDE,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03108976,,,2018,Build-up of Action Representation During Neurodevelopment: Dysfunctions in Autism Spectrum Disorders?,ASD-BARN,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02899676,,,2018,Neural Bases of Arithmetic Processing: MRIf Study in Adults and Children,,OTHER
⬛,4,4: pas de résultats postés ni publiés,,2010-024282-41,,2018,TRAITEMENT DE LA DYSPLASIE FIBREUSE DES OS CHEZ LES PATIENTS NON REPONDEURS AUX BISPHOSPHONATES PAR LE TOCILIZUMAB. L’ESSAI TOCIDYS,TOCIDYS,
⬛,4,4: pas de résultats postés ni publiés,,2011-005838-19,,2018,"MEDICO-ECONOMIC EVALUATION OF SURGERY GUIDED BY FLUORESCENCE FOR THE OPTIMIZATION OF THE RESECTION OF GLIOBLASTOMAS - THE RESECT STUDY  
 
 
 EVALUATION MEDICO-ECONOMIQUE DE LA CHIRURGIE GUIDEE PAR FLUORESCENCE POUR L'OPTIMISATION DE LA RESECTION DES GLIOBLASTOMES – ETUDE RESECT",RESECT,
⬛,4,4: pas de résultats postés ni publiés,,2013-001230-17,,2018,"La mélatonine restaure-t-elle l’architecture du sommeil chez les enfants avec autisme ? Etude de phase II. 
 
 
 La mélatonine restaure-t-elle l’architecture du sommeil chez les enfants avec autisme ? Etude de phase II.",SOMELIA,
⬛,4,4: pas de résultats postés ni publiés,NCT03319264,,,2018,Sarcopenia in Axial and Peripheral Spondyloarthropathies,SASPAR,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT02348073,,,2018,Efficacy of Phosphatidylserine Enriched With Polyunsaturated n-3 Fatty Acid Supplementation on Attention Deficit Disorders in Children With Epilepsy. A Randomized Double-blind Placebo-controlled Trial,AGPIn3,DRUG
⬛,4,4: pas de résultats postés ni publiés,,2015-000385-55,,2018,"TEMPO : Efficacité du TIMOLOL en administration nasale pour le traitement des épistaxis dans la maladie de Rendu-Osler. Essai randomisé en double insu contre placebo 
 
 
 
 TEMPO : Efficacité du TIMOLOL en administration nasale pour le traitement des épistaxis dans la maladie de Rendu-Osler. Essai randomisé en double insu contre placebo","TEMPO 
 
 
 TEMPO",
⬛,4,4: pas de résultats postés ni publiés,NCT02939963,,,2018,Comparison of Two Ventilatory Modes During Spontaneous Breathing Trial in Intubated Patients,WEANING,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02722096,,,2018,Creation of Arteriovenous Ante-brachial Fistula Under Axillary Block Versus Local Anesthesia : Impact on Early Complications,FAV ss ALR,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03058133,,,2018,Neural Correlates of Multimodal Face/Voice Processing in a Gender Task.,Face-Voice,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02785328,,,2018,Sleep-dependent Memory Consolidation in Children With Sleep Diseases,EnSOM,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01918280,,,2018,"Fertility Preservation in Cases of Spermatogenesis Failure : Prospective Study for Klinefelter Syndrome With Non-mosaic Karyotype (47, XXY, Homogeneous)",FERTIPRESERVE,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02756429,,,2018,,REMI-2,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02707705,,,2018,Premedication With an Auricular Acupuncture Protocol in Elective Cesarean Section .,CESAUR,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02097784,,,2018,Interest of the Echocardiography in the Management of Cirrhotic Patients With Acute Kidney Injury,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02420158,,,2018,"Sympatho-vagal Balance in Patients With Irritable Bowel Syndrome, and Evaluation of a Transcutaneous Vagal Nerve Electrical Stimulation on Symptoms and Quality of Life",StVSII,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02593292,,,2018,Program of Research for the Optimization of a Supervised Patient Pathway for Expectant According to Risk in Obstetrics,PROSPERO,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03003429,,,2018,Correlation Study Between Heart Rate Variability and Anxiety in Anorexia Nervosa,VARIASTRESS,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01663753,,,2018,Diagnostic Performance of 18F-FDG-PET and Diffusion-weighted MRI in the Assessment of Stage IB to IIB2 Cervical Squamous-cell Carcinoma Response to Concomitant Radiochemotherapy and Brachytherapy,ERRICC,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03015558,,,2018,Transcranial Direct Current Stimulation (tDCS) for Neuropathic Chronic Pain : Study of the Opercular-insular Cortex Stimulation,STIM-INSULA,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02139813,,,2018,Prospective Multicentric Randomized Trial of Efficiency and Safety of Laparoscopic Omega Loop Bypass Versus Roux-en-Y Gastric Bypass,YOMEGA,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02868645,,,2018,Interest of Serum Periostin Dosage in Patients With Bone Fibrous Dysplasia,PERIOSTINE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03205774,,,2018,Effect of Positioning on Ultrasound Examination of the Gastric Antrum,,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02574299,,,2018,Characterization of Ascending and Descending Auditory Processing Involved in the Encoding of Speech Sounds in Adult and Children: Variability Related to Changes in Sensory Input or a Neurodevelopmental Disorder or Targeted Remediation,PRODIPRICIDE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02361528,,,2018,"A Double-Blind, Randomized, Placebo-controlled Multicenter Trial of GRanulocyte-Macrophage Colony-stimulating Factor Administration to Decrease ICU Acquired Infections in Sepsis-induced ImmunoDepression",GRID,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02648529,,,2018,Dynamic Regional Brain Maturation in Children With Localization Related Epilepsy,DYNAMAT,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03206840,,,2018,"The Neural Correlates of the "" Self "" in Altered States of Consciousness",NeuCoSe,BEHAVIORAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02848144,,,2018,Pediatric Immune Response to Infectious Shock,PedIRIS,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03363204,,,2018,Interest of the BRUXENSE Occlusal Splints for Bruxism Diagnosis: a Feasibility Study,BRUXENSE,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02638779,,,2018,REAnimation Low Immune Status Markers,REALISM,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03059758,,,2018,Deductive Reasoning and Math Learning Difficulty: an fMRI Study in Children,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02199912,,,2018,ANC2 Pilot Study Study of the Relationship Between Clinical and Paraclinical Markers During Situations of Cachexia and Pre-cachexia in Patients Over 70 Years With Colorectal Surgery,ANC2,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02894996,,,2018,Does the Response to a Mini-fluid Challenge of 3ml/kg in 2 Minutes Predict Fluid Responsiveness for Elective Pediatric Anesthetized Patient?,PEDIFLUID,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02011373,,,2018,Efficacy of IFABONDTM Synthetic Glue for Fixation of Implanted Material in Laparoscopic Sacrocolpopexy: a Prospective Multicenter Study,PRO-COLLE,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03152019,,,2018,"Efficacy and Safety of a 0.1% Tacrolimus Nasal Ointment as a Treatment for Epistaxis in Hemorrhagic Hereditary Telangiectasia (HHT) - A Double Blind, Randomized, Placebo-controlled, Multicenter Trial",TACRO,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02213640,,,2018,Potentiation of the Effects of Prismatic Adaptation by Transcranial Direct Current Stimulation (tDCS) : Evaluation of Functional Interest in Negligence Rehabilitation,PRIStiM1,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01791842,,,2018,TREATMENT OF FIBROUS DYSPLASIA OF BONE WITH TOCILIZUMAB AMONG PATIENTS WHO DO NOT RESPOND TO BISPHOSPHONATES. THE TOCIDYS TRIAL.,TOCIDYS,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02484716,,,2018,Efficacy of a Timolol Nasal Spray as a Treatment for Epistaxis in Hereditary Hemorrhagic Telangiectasia (HHT) - Randomized Trial Versus Placebo,TEMPO,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02652065,,,2018,Cutaneous Microcirculation and Nervous Sensitivity in Psoriasis,MicroPso,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01730560,,,2018,Rehabilitation For Acquired Visual Field Defects: Development Of A Bottom-Up Approach,VISIOTRAIN,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02798549,,,2018,Hepatitis B Virus Particles-bound Human Proteins : Identification in Clinical Samples and Implication in the Viral Life Cycle,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02323256,,,2018,Neurophysiological Measures During Sound and Speech Perception in Cochlear Implanted Patients and Development of New Speech Rehabilitation Tools,NEUROSYLLABIC,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03126123,,,2018,Assessment of the Predictive Value of the Acetic Acid Test in Surgery Condition for the Detection of Dysplastic Lesions in Patients With Anal Condylomatosis,,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02314182,,,2018,GRECCAR 8 : Impact on Survival of the Primary Tumor Resection in Rectal Cancer With Unresectable Synchronous Metastasis a Randomized Multicenter Study,GRECCAR8,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02129972,,,2018,Evaluation of the Video Capsule Colonoscopy for the Detection and the Control of Colon Lesions in Children Presenting Confirmed or Suspected Inflammatory Bowel Disease,VICCOINBODI,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03130322,,,2018,Neurophysiological Correlates of Sleep Motor Consolidation Following Motor Imagery Practice,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02752425,,,2018,Visual Feedback of Tongue by Ultrasound Echography for Speech Trouble Rehabilitation,REVISON,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02816372,,,2018,Ultra Protective Ventilation Without Extracorporeal Circulation in Severe ARDS Patients (VT4ARDS),VT4ARDS,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02000570,,,2018,Abilities of Dynamic Preload Dependence Indicators to Predict Fluid Responsiveness During Neurosurgery in Sitting Position,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT01250132,,,2018,Are Ante-hypophyseal Dysfunctions in the Acute Phase of Moderate to Severe Traumatic Brain Injury Predictive of Long-term Ante-hypophyseal Sequelae in Children?,Endoc-TC,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03233282,,,2018,Electrophysiological and Bioenergetic Study of Variations in Cognitive and Physical Performance in Healthy Humans: EEG Monitoring for PERFormance Anticipation,MEEGAPERF,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01993251,,,2018,Does Melatonin Restore Sleep Architecture in Autistic Children?,SOMELIA,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT01955174,,,2018,"Endoscopic Injection of Botulinum Toxin in Patients With Hypercontractile Esophageal Motility Disorders: a Prospective, Randomized, Double-blind, Controlled Study",TIBOH,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03807791,,,2019,Study of Prevalence and Risk Factors of Hypovitaminosis C in Long Term Care Unit,Vitamin C,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02813291,,,2019,Effects of Motor Imagery Practice Combined With Transcranial Direct Current Stimulation in the Learning of a Complex Motor Sequence in Young and Elderly Subjects,MISt,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03281460,,,2019,Efficacy of In-bag Morcellation,FIBROSAC,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02216162,,,2019,"PROACTIVE Study Evaluation of the Impact of a Multidimensional Geriatric Intervention Program Including a Regular Physical Training, a Medical and Nutritional Follow-up, on Adjuvant Hormonal Treatment Compliance in Breast Cancer Patients Over 70 Years.",PROACTIVE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03462849,,,2019,Expiratory Fow Assessment in ARDS Patients,FLAIR,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03354481,,,2019,Automatization of Counting Procedures in Children With Dyscalculia,PROCEDYS,BEHAVIORAL
