ISRCTN;NCTId;WHO;acronym;all_sources;delay_first_results_completion;delay_start_completion;delay_submission_start;design_allocation;enrollment_count;enrollment_type;eudraCT;first_publication_date;first_results_or_publication_date;french_location_only;has_publication_oa;has_publications_result;has_results;has_results_or_publications;intervention_type;ipd_sharing;ipd_sharing_description;lead_sponsor;lead_sponsor_type;location_country;location_facility;other_ids;primary_purpose;publication_access;publications_result;references;results_first_submit_date;results_first_submit_qc_date;snapshot_date;status;status_simplified;study_completion_date;study_completion_date_type;study_completion_year;study_first_submit_date;study_first_submit_qc_date;study_start_date;study_start_date_type;study_start_year;study_type;submission_temporality;time_perspective;title
;NCT02116868;;;clinical_trials;;1492.0;13.0;Randomized;100.0;Actual;;;;True;;True;False;True;Device;;;Central Hospital, Nancy, France;academique;France;"Maternité Régionale Universitaire (MRU);Centre Hospitalier Universitaire, Brabois";;Treatment;;10.1097/eja.0000000000001491;;;;2022-11-28;Completed;Completed;2018-04-28T00:00:00;Actual;2018.0;2014-04-10T00:00:00;2014-04-15T00:00:00;2014-03-28T00:00:00;;2014.0;Interventional;during_study;;Usefulness of Pupillary Reflex on Remifentanil and Morphine Consumption During Laparoscopic Surgery. A Bicentric, Prospective, Randomized, Controlled Trial.
;NCT02820376;;DOVISCAN;clinical_trials;;727.0;-8.0;;51.0;Actual;;;;True;;False;False;False;Other;No;;Central Hospital, Nancy, France;academique;France;CHRU Nancy;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2018-06-25T00:00:00;Actual;2018.0;2016-06-20T00:00:00;2016-06-28T00:00:00;2016-06-28T00:00:00;Actual;2016.0;Interventional;before_start;;Assessment of Differential Renal Function by CT in Living Donors - The DOVISCAN Study
;NCT02268071;;;clinical_trials;;2052.0;-147.0;;403.0;Actual;;;;True;;False;False;False;Drug;No;;Central Hospital, Nancy, France;academique;France;"Cabinet du Dr Plane;Cabinet de groupe Dr Masson,;Maison de santé Dr Millet-Malingrey;Cabinet de groupe Dr Faure Christian;Cabinet du Dr LARQUE;Cabinet Dr Delage;Maison de Santé Pluridisciplinaire de GROSTENQUIN;Cabinet médical prof Boivin;Cabinet médical du Dr Chevillard;Cabinet de groupe en pôle de santé;Cabinet Dr Bleynie;Cabinet du Dr Louyot-Keller;Maison de Santé du Neuhof;Cabinet médical du Dr Carrier;cabinet du Dr Gerard;Centre d'Investigation Clinique module plurithématique 1433 Inserm/CHRU de Nancy;Cabinet de groupe Dr BAUDOIN;cabinet de groupe Dr Steyer;Cabinet de groupe Dr Gries;Cabinet médical Dr Bouché;Cabinet du Dr Poyeton;Cabinet du Dr Di Patrizio;Cabinet de groupe Dr Rougerie;Cabinet de groupe Dr Birgé";;Treatment;;;;;;2022-11-28;Completed;Completed;2020-10-21T00:00:00;Actual;2020.0;2014-10-14T00:00:00;2014-10-14T00:00:00;2015-03-10T00:00:00;;2015.0;Interventional;before_start;;Arrêt du Traitement Antihypertenseur Chez Les Patients Hypertendus Suivis en Médecine Générale / Stopping Antihypertensive Treatment amOng Hypertensive Patients in Primary Care: The STOP-Trial
;NCT02261870;;DRAGET;clinical_trials;;1835.0;-146.0;;116.0;Actual;;;;True;;True;False;True;Device;;;Central Hospital, Nancy, France;academique;France;"CHU de Nantes;CHU Bordeaux;CHU de Tours;Hôpital Européen Georges Pompidou;CHU Grenoble;Groupe Hospitalier Pitié-Salpêtrière;CHU de Rennes;Hospices Civils de Lyon;Hopitaux Universitaires de Strasbourg;CHRU Nancy Brabois";;Diagnostic;;10.1136/bmjopen-2015-008963;;;;2022-11-28;Completed;Completed;2020-02-27T00:00:00;Actual;2020.0;2014-09-25T00:00:00;2014-10-09T00:00:00;2015-02-18T00:00:00;Actual;2015.0;Interventional;before_start;;"""Detection of Acute Rejection in Heart Transplant Patients by Mean of T2 Quantification With MRI"" Open Transversal Clinical Trial With Repeated Measures"
;NCT04562571;;;clinical_trials;;364.0;644.0;Randomized;349.0;Actual;;;;True;;True;False;True;Other;No;;Central Hospital, Nancy, France;academique;France;Université de Lorraine;;Other;;10.1186/s13756-022-01065-3;;;;2022-11-28;Completed;Completed;2019-09-30T00:00:00;Actual;2019.0;2020-07-06T00:00:00;2020-09-18T00:00:00;2018-10-01T00:00:00;Actual;2018.0;Interventional;after_completion;;Impact of a Public Commitment Charter Associated With Patient Information Leaflets on Antibiotics Prescribed by General Practitioners
;NCT04448769;;COVAL-NANCY;clinical_trials;;28.0;-3.0;;2006.0;Actual;;;;True;;False;False;False;Biological;Yes;;Central Hospital, Nancy, France;academique;France;Chru Nancy;;Screening;;;;;;2022-11-28;Completed;Completed;2020-07-24T00:00:00;Actual;2020.0;2020-06-23T00:00:00;2020-06-25T00:00:00;2020-06-26T00:00:00;Actual;2020.0;Interventional;before_start;;Epidemiological Study of Seroprevalence Against the SARS-CoV-2 Virus (COVID-19) in the Population of the Grand Nancy Metropolitan Area
;NCT02765009;;POINCARE;clinical_trials;;1454.0;-33.0;Randomized;1411.0;Actual;;;;True;;False;False;False;Other;No;;Central Hospital, Nancy, France;academique;France;"Centre Hospitalier Régional et Universitaire;CentreHospitalier Régional et universitaire;Centre Hospitalier;Hopital Nord Franche-Comté;Centre Hospitalier intercommunal;Groupe Hospitalier Saint Joseph;Centre Hospitalier Régional;Centre Hospitalier Universitaire";;Treatment;;;;;;2022-11-28;Completed;Completed;2020-05-25T00:00:00;Actual;2020.0;2016-04-29T00:00:00;2016-05-05T00:00:00;2016-06-01T00:00:00;Actual;2016.0;Interventional;before_start;;Effects of Fluid Balance Control in Critically Ill Patients: A Multicenter Randomized Study
;NCT04354610;;Nancy-CovH-AKI;clinical_trials;;333.0;-13.0;;73.0;Actual;;;;True;;False;False;False;Procedure;;;Central Hospital, Nancy, France;academique;France;CHRU de Nancy;;Other;;;;;;2022-11-28;Completed;Completed;2021-03-26T00:00:00;Actual;2021.0;2020-04-14T00:00:00;2020-04-16T00:00:00;2020-04-27T00:00:00;Actual;2020.0;Interventional;before_start;;Prediction of Acute Heart or Kidney Injury With Cardiovascular-renal Biomarkers in Patients Hospitalised for Severe or Critical Covid-19 Infection
;NCT03306290;;CEFOBAR;clinical_trials;;283.0;-63.0;;200.0;Actual;;;;True;;False;False;False;Drug;No;;Central Hospital, Nancy, France;academique;France;Central Hospital;;Prevention;;;;;;2022-11-28;Completed;Completed;2018-08-09T00:00:00;Actual;2018.0;2017-08-28T00:00:00;2017-10-04T00:00:00;2017-10-30T00:00:00;Actual;2017.0;Interventional;before_start;;An Evaluation of Serum Concentration of CEFOxitin Used for Antibiotic Prophylaxis in Severely and Morbidly Obese Patients Undergoing BARiatric Surgery (CEFOBAR)
;NCT01090934;;EEG-HR;clinical_trials;;1492.0;100.0;Non-Randomized;115.0;Actual;;;;True;False;True;False;True;Device;;;Central Hospital, Nancy, France;academique;France;"University Hospital of Marseille;Central Hospital";;Diagnostic;;10.1007/s10439-010-0230-0;;;;2022-11-28;Completed;Completed;2013-11-28T00:00:00;Actual;2013.0;2010-02-05T00:00:00;2010-03-19T00:00:00;2009-10-28T00:00:00;;2009.0;Interventional;during_study;;Etude de la Performance Diagnostique de l'EEG-Haute Résolution Sur la Localisation de la Zone épileptogène Pour le Traitement Chirurgical Des épilepsies Partielles Pharmaco-résistantes
;NCT01692977;;JAZ-TOP;clinical_trials;;791.0;-12.0;Non-Randomized;77.0;Actual;;;;True;;False;False;False;Other;;;Central Hospital, Nancy, France;academique;France;University Hospital of Nancy , Saint Julien Hospital, France;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2014-10-28T00:00:00;Actual;2014.0;2012-08-16T00:00:00;2012-09-21T00:00:00;2012-08-28T00:00:00;;2012.0;Interventional;before_start;;Orienting Oneself in a Healing Garden: What Elements of the Design Are Used as Landmarks by Patients With Alzheimer's Disease ?
;;;Etude CURDYS;euctr;;;;;;;2009-012817-23;;;True;;;False;False;;;;Maternite Regionale Universitaire de Nancy;academique;;;;;;;;;;2022-11-28;Completed;Completed;2020-05-20T00:00:00;;2020.0;2009-10-07T00:00:00;;;;;Interventional;during_study;;Utilisation d’un surfactant exogène chez des nouveau-nés grands prématurés présentant une détresse respiratoire sévère en prévention de la dysplasie bronchopulmonaire
;;;"MSC-COVID19 
 
 
 MSC-COVID19";euctr;;;;;;;2020-002772-12;;;True;;;False;False;;;;CHRU NANCY;industriel;;;;;;;;;;2022-11-28;Completed;Completed;2021-01-09T00:00:00;;2021.0;2020-03-06T00:00:00;;;;;Interventional;during_study;;"Efficacy of infusions of mesenchymal stem cells from Wharton jelly in the moderate to severe SARS-Cov-2 related acute respiratory distress syndrome (COVID-19): A Phase IIa double-blind randomized controlled trial 
 
 
 Efficacité d’un traitement par injection de cellules souches mésenchymateuses de gelée de Wharton dans le syndrome de détresse respiratoire aiguë modéré à sévère lié au SARS-Cov-2 (COVID-19) :  Essai contrôlé randomisé en double aveugle de phase IIa"
