ISRCTN;NCTId;WHO;acronym;all_sources;delay_first_results_completion;delay_start_completion;delay_submission_start;design_allocation;enrollment_count;enrollment_type;eudraCT;first_publication_date;first_results_or_publication_date;french_location_only;has_publication_oa;has_publications_result;has_results;has_results_or_publications;intervention_type;ipd_sharing;ipd_sharing_description;lead_sponsor;lead_sponsor_type;location_country;location_facility;other_ids;primary_purpose;publication_access;publications_result;references;results_first_submit_date;results_first_submit_qc_date;snapshot_date;status;status_simplified;study_completion_date;study_completion_date_type;study_completion_year;study_first_submit_date;study_first_submit_qc_date;study_start_date;study_start_date_type;study_start_year;study_type;submission_temporality;time_perspective;title
;NCT03103230;;APHA-TMS;clinical_trials;;731.0;262.0;;130.0;Actual;;;;True;False;True;False;True;Device;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Other;;Dickey, L., A. Kagan, et al. (2010).;;;;2022-11-28;Completed;Completed;2016-04-28T00:00:00;Actual;2016.0;2015-01-15T00:00:00;2017-03-31T00:00:00;2014-04-28T00:00:00;Actual;2014.0;Interventional;during_study;;Recherche de Marqueurs Pronostiques électro-physiologiques précoces Chez l'Aphasique après un Accident Vasculaire cérébral.APHA-TMS
;NCT00743561;;;clinical_trials;;944.0;61.0;;30.0;Actual;;;;True;;False;False;False;Device;;;University Hospital, Bordeaux;academique;France;"CHU de Bordeaux - Hôpital Pellegrin;CHU de Bordeaux - Hôpital du Haut-Lévêque - Département de Neurologie - Centre de référence nationale maladie rare AMS";;Diagnostic;;;;;;2022-11-28;Completed;Completed;2011-01-28T00:00:00;Actual;2011.0;2008-08-28T00:00:00;2008-08-28T00:00:00;2008-06-28T00:00:00;;2008.0;Interventional;during_study;;Study of the Performance of Ambulatory Nocturnal Polygraphy in the Diagnosis of Sleep Apnea in Multiple System Atrophy
;NCT04596449;;FUSO;clinical_trials;;331.0;-103.0;;85.0;Actual;;;;True;;False;False;False;Other;Undecided;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Basic Science;;;;;;2022-11-28;Completed;Completed;2021-12-16T00:00:00;Actual;2021.0;2020-10-08T00:00:00;2020-10-15T00:00:00;2021-01-19T00:00:00;Actual;2021.0;Interventional;before_start;;Relationships Between Sleep Spindle and Cognitive Process in Healthy Adults
;NCT04581057;;CHATH;clinical_trials;;467.0;101.0;;114.0;Actual;;;;True;;False;False;False;Biological;No;;University Hospital, Bordeaux;academique;France;Bordeaux University Hospital;;Other;;;;;;2022-11-28;Completed;Completed;2021-10-03T00:00:00;Actual;2021.0;2020-10-02T00:00:00;2020-10-02T00:00:00;2020-06-23T00:00:00;Actual;2020.0;Interventional;during_study;;Frequency of Clonal Hematopoiesis in Patients Over 75 With a First Cardio Vascular Event. Consequences on Inflammation and Atherosclerosis
;NCT04426188;;Soccer-BRAIN;clinical_trials;;225.0;-7.0;Non-Randomized;21.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Prevention;;;;;;2022-11-28;Completed;Completed;2021-01-15T00:00:00;Actual;2021.0;2020-05-28T00:00:00;2020-06-09T00:00:00;2020-06-04T00:00:00;Actual;2020.0;Interventional;before_start;;""" Brain Changes After Repetitive Head Impacts in Soccer and the Effects of a Protective Device: Biomechanical, Cognitive, Electrophysiological and Multimodal Neuroimaging Study """
;NCT04405986;;BRAINCOV;clinical_trials;;295.0;-11.0;;38.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Health Services Research;;;;;;2022-11-28;Completed;Completed;2021-03-10T00:00:00;Actual;2021.0;2020-05-08T00:00:00;2020-05-26T00:00:00;2020-05-19T00:00:00;Actual;2020.0;Interventional;before_start;;Exploring Brain Damages After COVID-19 Infection
;NCT04371029;;COVISLEEP;clinical_trials;;225.0;0.0;;17.0;Actual;;;;True;;False;False;False;Other;No;;University Hospital, Bordeaux;academique;France;Hopital Pellegrin;;Other;;;;;;2022-11-28;Completed;Completed;2020-12-09T00:00:00;Actual;2020.0;2020-04-28T00:00:00;2020-04-30T00:00:00;2020-04-28T00:00:00;Actual;2020.0;Interventional;during_study;;Impact of Neck Inspiratory Muscle Activation During Sleep in ICU Patients After a COVID 19 ARDS
;NCT04129905;;HCM-Vein;clinical_trials;;784.0;-132.0;Non-Randomized;40.0;Actual;;;;True;;False;False;False;Biological;;;University Hospital, Bordeaux;academique;France;University Hospital, Bordeaux;;Other;;;;;;2022-11-28;Completed;Completed;2021-12-14T00:00:00;Actual;2021.0;2019-06-12T00:00:00;2019-10-16T00:00:00;2019-10-22T00:00:00;Actual;2019.0;Interventional;before_start;;Assessment of the Relations Between Endothelial and Venous Dysfunctions and Left Ventricular Obstruction in Genetic Hypertrophic Cardiomyopathies
;NCT04042584;;OPTIC-AVC;clinical_trials;;750.0;-112.0;;215.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2021-12-09T00:00:00;Actual;2021.0;2019-07-31T00:00:00;2019-07-31T00:00:00;2019-11-20T00:00:00;Actual;2019.0;Interventional;before_start;;Pre-hospital Optimization of Triage of Stroke Suspicions: Bringing an Embedded Visio Conference Device
;NCT04002245;;TApAS;clinical_trials;;72.0;79.0;Randomized;132.0;Actual;;;;True;;False;False;False;Procedure;No;;University Hospital, Bordeaux;academique;France;ISFI Pellegrin - CHU de Bordeaux;;Prevention;;;;;;2022-11-28;Completed;Completed;2019-06-19T00:00:00;Actual;2019.0;2019-06-26T00:00:00;2019-06-26T00:00:00;2019-04-08T00:00:00;Actual;2019.0;Interventional;after_completion;;A Pilot Study, Non-comparative Efficiency of Techniques of 'Snail ' and 'Go-back' Application of an Alcoholic Antiseptic on Healthy Skin Before the Placement of a Intra-vascular Device,
;NCT03918161;;;clinical_trials;;507.0;-103.0;;73.0;Actual;;;;True;;False;False;False;Device;No;;University Hospital, Bordeaux;academique;France;CHU Bordeaux;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2020-12-12T00:00:00;Actual;2020.0;2019-04-12T00:00:00;2019-04-12T00:00:00;2019-07-24T00:00:00;Actual;2019.0;Interventional;before_start;;Magnetic Resonance Elastography of Transplanted Kidney (GREFFE_ELASTO IRM)
;NCT03610022;;OPTIVISMO-1;clinical_trials;;982.0;-62.0;;27.0;Actual;;;;True;;False;False;False;Drug;No;;University Hospital, Bordeaux;academique;France;Chu de Bordeaux;;Treatment;;;;;;2022-11-28;Completed;Completed;2021-05-12T00:00:00;Actual;2021.0;2018-07-03T00:00:00;2018-07-25T00:00:00;2018-09-03T00:00:00;Actual;2018.0;Interventional;before_start;;Study of the Relationship Between the Pharmacokinetics of Vismodegib and Safety Data: a Pilot Study to Therapeutic Optimization in Patients With Basal Cell Carcinoma - OPTIVISMO-1
;NCT03606798;;DLFT;clinical_trials;;1203.0;29.0;Randomized;38.0;Actual;;;;True;;False;False;False;Other;No;;University Hospital, Bordeaux;academique;France;Bordeaux University Hospital;;Supportive Care;;;;;;2022-11-28;Completed;Completed;2021-10-06T00:00:00;Actual;2021.0;2018-07-20T00:00:00;2018-07-20T00:00:00;2018-06-21T00:00:00;Actual;2018.0;Interventional;during_study;;Multidisciplinary and Personalized Care of Behavioral Disorders in Frontotemporal Lobar Degeneration.
;NCT03604757;;UROPET;clinical_trials;;603.0;85.0;;22.0;Actual;;;;True;;False;False;False;Drug;No;;University Hospital, Bordeaux;academique;France;Bordeaux University Hospital;;Treatment;;;;;;2022-11-28;Completed;Completed;2019-12-19T00:00:00;Actual;2019.0;2018-07-19T00:00:00;2018-07-26T00:00:00;2018-04-25T00:00:00;Actual;2018.0;Interventional;during_study;;"Exploratory, Single-institution Study, Comparing 68Ga-RM2 PET/CT Versus 68Ga-PSMA-617 PET/CT in Patients Diagnosed With Prostate Cancer of Various Metastatic Risks Candidates for Radical Prostatectomy - ""UROPET"""
;NCT03901287;;DECTPH;clinical_trials;;532.0;-123.0;;60.0;Actual;;;;True;;False;False;False;Other;No;;University Hospital, Bordeaux;academique;France;CHU Bordeaux;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2021-01-15T00:00:00;Actual;2021.0;2019-04-01T00:00:00;2019-04-01T00:00:00;2019-08-02T00:00:00;Actual;2019.0;Interventional;before_start;;"Quantitative Dual Energy Computed Tomography in Pulmonary Hypertension ""DECTPH""."
;NCT03515486;;CERMOOD;clinical_trials;;1534.0;444.0;;38.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Health Services Research;;;;;;2022-11-28;Completed;Completed;2021-03-30T00:00:00;Actual;2021.0;2018-04-05T00:00:00;2018-05-02T00:00:00;2017-01-16T00:00:00;Actual;2017.0;Interventional;during_study;;Cerebellar Stroke and Mood Disorders
;NCT03512054;;DECATRAC;clinical_trials;;912.0;-89.0;;30.0;Actual;;;;True;;False;False;False;Procedure;No;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Supportive Care;;;;;;2022-11-28;Completed;Completed;2020-12-18T00:00:00;Actual;2020.0;2018-03-23T00:00:00;2018-04-18T00:00:00;2018-06-20T00:00:00;Actual;2018.0;Interventional;before_start;;Pilot Study Evaluating the Success (= Safe Decannulation) of a Standardized Tracheotomy Weaning Procedure in Brain-injury's Patients
;NCT03813797;;PAROS;clinical_trials;;536.0;1.0;Randomized;138.0;Actual;;;;True;;True;False;True;Device;No;;University Hospital, Bordeaux;academique;France;Chu de Bordeaux;;Treatment;;10.1093/bjs/znab069;;;;2022-11-28;Completed;Completed;2020-06-26T00:00:00;Actual;2020.0;2019-01-08T00:00:00;2019-01-22T00:00:00;2019-01-07T00:00:00;Actual;2019.0;Interventional;during_study;;LaPAroscopic Low pRessure cOlorectal Surgery
;NCT03742947;;BIO-TRAAP;clinical_trials;;372.0;-72.0;Randomized;34.0;Actual;;;;True;;False;False;False;Diagnostic Test;No;;University Hospital, Bordeaux;academique;France;CHU Bordeaux;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2020-01-17T00:00:00;Actual;2020.0;2018-10-30T00:00:00;2018-11-14T00:00:00;2019-01-10T00:00:00;Actual;2019.0;Interventional;before_start;;Study of Peripartum Haemostasis and Effects of Tranexamic Acid in Caesarean Delivery: Biologic Ancillary Study in TRAAP2 Patients Recruited at the Bordeaux University Hospital: BIO-TRAAP
;NCT03695861;;NATIVTEP;clinical_trials;;676.0;-39.0;;31.0;Actual;;;;True;;False;False;False;Diagnostic Test;;;University Hospital, Bordeaux;academique;France;University hospital, Bordeaux;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2020-09-16T00:00:00;Actual;2020.0;2018-10-02T00:00:00;2018-10-02T00:00:00;2018-11-10T00:00:00;Actual;2018.0;Interventional;before_start;;Contribution of 18F-FDG PET-CT in the Diagnosis and the Detection of Peripheral Emboli of Infectious Endocarditis on Native Valves
;NCT03281018;;HYPPOGYN;clinical_trials;;593.0;-70.0;Randomized;29.0;Actual;;;;True;;False;False;False;Behavioral;;;University Hospital, Bordeaux;academique;France;CHU Bordeaux;;Prevention;;;;;;2022-11-28;Completed;Completed;2019-06-26T00:00:00;Actual;2019.0;2017-09-01T00:00:00;2017-09-12T00:00:00;2017-11-10T00:00:00;Actual;2017.0;Interventional;before_start;;Exploratory Study of the Impact of a Preoperative Formal Hypnosis Session on Perioperative Anxiety Among Female Patients Hospitalised for Hysterectomy Due to Pelvic Gynecological Cancer
;NCT03265366;;ABPA-MR;clinical_trials;;862.0;-20.0;Non-Randomized;25.0;Actual;;;;True;;False;False;False;Device;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2020-01-24T00:00:00;Actual;2020.0;2017-08-25T00:00:00;2017-08-25T00:00:00;2017-09-14T00:00:00;Actual;2017.0;Interventional;before_start;;Diagnostic Value of MRI for Allergic Broncho-Pulmonary Aspergilloses
;NCT03203213;;Musitox®;clinical_trials;;3.0;-3.0;;25.0;Actual;;;;True;;False;False;False;Procedure;No;;University Hospital, Bordeaux;academique;France;Hopital Pellegrin;;Prevention;;;;;;2022-11-28;Completed;Completed;2017-07-03T00:00:00;Actual;2017.0;2017-06-27T00:00:00;2017-06-27T00:00:00;2017-06-30T00:00:00;Actual;2017.0;Interventional;before_start;;Musitox® Project: Consumption of Psychoactive Substances at Music Festivals in Aquitaine
;NCT03186820;;EndoSWI;clinical_trials;;309.0;-17.0;;74.0;Actual;;;;True;;False;False;False;Other;No;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Prevention;;;;;;2022-11-28;Completed;Completed;2018-04-24T00:00:00;Actual;2018.0;2017-06-02T00:00:00;2017-06-13T00:00:00;2017-06-19T00:00:00;Actual;2017.0;Interventional;before_start;;Exploratory Study of the Interest of MRI Susceptibility Weighted Imaging for the Pre-operative Assessment of Pelvic Endometriosis Extent
;NCT03078426;;PIC'IRM;clinical_trials;;1093.0;-8.0;Non-Randomized;60.0;Actual;;;;True;;False;False;False;Other;No;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2020-02-14T00:00:00;Actual;2020.0;2017-02-08T00:00:00;2017-03-07T00:00:00;2017-02-16T00:00:00;Actual;2017.0;Interventional;before_start;;LUNG MRI in the Management of Idiopathic Pulmonary Fibrosis : PIC'IRM
;NCT03068403;;RECT;clinical_trials;;204.0;-529.0;Non-Randomized;2.0;Actual;;;;True;;False;False;False;Procedure;No;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Other;;;;;;2022-11-28;Completed;Completed;2019-01-08T00:00:00;Actual;2019.0;2017-01-05T00:00:00;2017-02-24T00:00:00;2018-06-18T00:00:00;Actual;2018.0;Interventional;before_start;;Dynamic Contrast Enhanced Ultrasound for Predict and Assess Rectal Cancer Response After Neo-adjuvant Chemoradiation - RECT
;NCT03031587;;VAIMTH-IRM;clinical_trials;;750.0;-121.0;;61.0;Actual;;;;True;;False;False;False;Other;No;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Other;;;;;;2022-11-28;Completed;Completed;2019-06-13T00:00:00;Actual;2019.0;2017-01-23T00:00:00;2017-01-24T00:00:00;2017-05-24T00:00:00;Actual;2017.0;Interventional;before_start;;Validation of Thermometric Cardiac Imaging by MRI
;NCT02984462;;AKIN;clinical_trials;;1196.0;-216.0;Randomized;58.0;Actual;;;;True;;False;False;False;Procedure;No;;University Hospital, Bordeaux;academique;France;University Hospital of Bordeaux - Hospital Pellegrin;;Treatment;;;;;;2022-11-28;Completed;Completed;2020-09-08T00:00:00;Actual;2020.0;2016-10-27T00:00:00;2016-12-02T00:00:00;2017-05-31T00:00:00;Actual;2017.0;Interventional;before_start;;Is Fixation of Percutaneous Akin Osteotomy Enhanced First Ray Post-operative Mobility? A Prospective Randomized Study.
;NCT02969447;;ANDDROID;clinical_trials;;288.0;28.0;Randomized;27.0;Anticipated;;;;True;;False;False;False;Drug;Undecided;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Prevention;;;;;;2022-11-28;Completed;Completed;2017-08-04T00:00:00;Actual;2017.0;2016-11-17T00:00:00;2016-11-18T00:00:00;2016-10-20T00:00:00;Actual;2016.0;Interventional;during_study;;Effect of Intra-venous Oxytocin Injection After Fetal Expulsion in Management of Third-stage of Labor After Second Trimester Medical Pregnancy Termination
;NCT02889224;;VISECA;clinical_trials;;578.0;1645.0;Non-Randomized;40.0;Actual;;;;True;;False;False;False;Other;No;;University Hospital, Bordeaux;academique;France;Service d'Endocrinologie, Hopital Haut-Leveque;;Other;;;;;;2022-11-28;Completed;Completed;2013-09-28T00:00:00;Actual;2013.0;2016-08-30T00:00:00;2016-08-30T00:00:00;2012-02-28T00:00:00;;2012.0;Interventional;after_completion;;In Vivo Study of Interactions Between the Endocannabinoid System and the Corticotropic Axis in Man
;NCT02813200;;INTUITIVE;clinical_trials;;787.0;-202.0;Randomized;24.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;CIC-P - Centre François Magendie - G3 - Hôpital Haut-Lévêque;;Other;;;;;;2022-11-28;Completed;Completed;2019-03-08T00:00:00;Actual;2019.0;2016-06-22T00:00:00;2016-06-22T00:00:00;2017-01-10T00:00:00;Actual;2017.0;Interventional;before_start;;
;NCT02812511;;COSTELLO;clinical_trials;;30.0;352.0;;9.0;Actual;;;;True;;False;False;False;Procedure;No;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Basic Science;;;;;;2022-11-28;Completed;Completed;2015-07-28T00:00:00;Actual;2015.0;2016-06-14T00:00:00;2016-06-21T00:00:00;2015-06-28T00:00:00;;2015.0;Interventional;after_completion;;"Pathophysiology Analysis of ""Costello Syndrome"" on Cellular Models"
;NCT03359642;;MIST;clinical_trials;;1199.0;-207.0;Non-Randomized;23.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux - service d'Hépato-gastroentérologie;;Other;;;;;;2022-11-28;Completed;Completed;2021-09-16T00:00:00;Actual;2021.0;2017-11-10T00:00:00;2017-11-30T00:00:00;2018-06-05T00:00:00;Actual;2018.0;Interventional;before_start;;Characterization of the Intestinal Microbiota in Patients With Inflammatory Bowel Disease and/or Spondyloarthritis and Study of the Impact of an Anti-TNF Alpha Therapy
;NCT02710916;;SOMAL;clinical_trials;;1033.0;11.0;Non-Randomized;109.0;Actual;;;;True;;False;False;False;Device;No;;University Hospital, Bordeaux;academique;France;University Bordeaux Hospital;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2018-12-21T00:00:00;Actual;2018.0;2016-03-04T00:00:00;2016-03-11T00:00:00;2016-02-22T00:00:00;Actual;2016.0;Interventional;during_study;;SD-OCT Multimodal Analysis in GLaucoma
;NCT02675374;;HIPPIE;clinical_trials;;408.0;-146.0;Randomized;18.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Prevention;;;;;;2022-11-28;Completed;Completed;2017-07-18T00:00:00;Actual;2017.0;2016-01-11T00:00:00;2016-02-02T00:00:00;2016-06-05T00:00:00;Actual;2016.0;Interventional;before_start;;
;NCT02647749;;CARRY;clinical_trials;;1836.0;170.0;Non-Randomized;492.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Prevention;;;;;;2022-11-28;Completed;Completed;2020-05-28T00:00:00;Actual;2020.0;2015-11-05T00:00:00;2016-01-04T00:00:00;2015-05-19T00:00:00;Actual;2015.0;Interventional;during_study;;
;NCT02629042;;PULPISOLONE;clinical_trials;;567.0;-525.0;Randomized;5.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Supportive Care;;;;;;2022-11-28;Completed;Completed;2018-12-03T00:00:00;Actual;2018.0;2015-12-07T00:00:00;2015-12-10T00:00:00;2017-05-15T00:00:00;Actual;2017.0;Interventional;before_start;;Efficacy of Oral Prednisolone Versus Partial Endodontic Treatment on Pain Reduction in Emergency Care of Acute Irreversible Pulpitis of Mandibular Molars: Non Inferiority Randomized Clinical Trial
;NCT02591303;;StresSleep;clinical_trials;;317.0;-18.0;Non-Randomized;15.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Basic Science;;;;;;2022-11-28;Completed;Completed;2016-09-15T00:00:00;Actual;2016.0;2015-10-16T00:00:00;2015-10-28T00:00:00;2015-11-03T00:00:00;Actual;2015.0;Interventional;before_start;;Stress and Insomnia: Investigating a Bidirectional Relation
;NCT03295864;;MCoto;clinical_trials;;789.0;-97.0;Non-Randomized;49.0;Actual;;;;True;;False;False;False;Diagnostic Test;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2020-02-17T00:00:00;Actual;2020.0;2017-09-14T00:00:00;2017-09-25T00:00:00;2017-12-20T00:00:00;Actual;2017.0;Interventional;before_start;;Arnold Chiari Malformation: the Otological Assessment as an Objective Criteria for Surgical Treatment
;NCT02290587;;SOCOG-MS;clinical_trials;;486.0;-388.0;Non-Randomized;35.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2017-03-28T00:00:00;Actual;2017.0;2014-11-05T00:00:00;2014-11-13T00:00:00;2015-11-28T00:00:00;Actual;2015.0;Interventional;before_start;;Study of Social Cognition by Morphological and Functional Imaging in Multiple Sclerosis Patients
;NCT02251249;;GASTRIM;clinical_trials;;657.0;-75.0;Randomized;23.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux - Hôpital du Haut Lévèque;;Basic Science;;;;;;2022-11-28;Completed;Completed;2016-09-25T00:00:00;Actual;2016.0;2014-09-24T00:00:00;2014-09-24T00:00:00;2014-12-08T00:00:00;Actual;2014.0;Interventional;before_start;;
;NCT01931228;;NEUROMIE;clinical_trials;;1486.0;476.0;Randomized;123.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Supportive Care;;;;;;2022-11-28;Completed;Completed;2016-05-28T00:00:00;Actual;2016.0;2013-08-22T00:00:00;2013-08-22T00:00:00;2012-05-03T00:00:00;Actual;2012.0;Interventional;during_study;;Contribution of Mechanical Insufflation-Exsufflation in Preventing Respiratory Failure Post Extubation in Patient With Critical Care Neuromyopathy
;NCT01928238;;NAVA-VNI;clinical_trials;;883.0;357.0;Randomized;13.0;Actual;;;;True;;False;False;False;Device;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Supportive Care;;;;;;2022-11-28;Completed;Completed;2015-01-28T00:00:00;Actual;2015.0;2013-08-20T00:00:00;2013-08-20T00:00:00;2012-08-28T00:00:00;;2012.0;Interventional;during_study;;Physiologic Effects of Noninvasive Neurally Adjusted Ventilatory Assist (NAVA) Versus Noninvasive Pressure Support Ventilation in Patients at Risk for Respiratory Distress Needed Preventive Used of Noninvasive Ventilation After Extubation.
;NCT02466997;;VITAC;clinical_trials;;950.0;-273.0;Randomized;42.0;Actual;;;;True;;True;False;True;Drug;;;University Hospital, Bordeaux;academique;France;"University Hospital Center of Rennes - Hôpital Pontchaillou;University Hospital of Bordeaux - St André Hospital;University Hospital Center of Nice - Hôpital de l'Archet;Regional Hospital Center of Le Mans -";;Treatment;;10.1016/j.jid.2020.12.028;;;;2022-11-28;Completed;Completed;2018-09-30T00:00:00;Actual;2018.0;2015-05-26T00:00:00;2015-06-08T00:00:00;2016-02-23T00:00:00;Actual;2016.0;Interventional;before_start;;Efficacy of Tacrolimus Ointment 0.1% Versus Placebo in Adults With Facial Non-segmental Vitiligo: a Randomized Double-blind Controlled Study
;NCT01288313;;Oméga 3;clinical_trials;;822.0;-240.0;Randomized;82.0;Actual;;;;True;;False;False;False;Dietary Supplement;;;University Hospital, Bordeaux;academique;France;"Lactarium CHU Montpellier Pédiatrie 2;Lactarium Institut de Puériculture de Paris et de Périnatalogie;Lactarium CHU La Croix Rousse Lyon Néonatologie et Réanimation Néonatale;Lactarium Hôpital Pellegrin Enfants CHU Bordeaux";;Treatment;;;;;;2022-11-28;Completed;Completed;2013-12-28T00:00:00;Actual;2013.0;2011-01-31T00:00:00;2011-01-31T00:00:00;2011-09-28T00:00:00;;2011.0;Interventional;before_start;;Effect of N-3 Polyunsaturated Fatty Acids Supplementation on the Human Milk Composition of Lactating Women: Nutritional Intervention With Rapeseed Oil and n-3 Margarine Compared to Standard Olive Oil
;NCT03827551;;PARKIDENT;clinical_trials;;708.0;-94.0;;40.0;Actual;;;;True;;False;False;False;Behavioral;No;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Basic Science;;;;;;2022-11-28;Completed;Completed;2021-04-06T00:00:00;Actual;2021.0;2019-01-25T00:00:00;2019-01-31T00:00:00;2019-04-29T00:00:00;Actual;2019.0;Interventional;before_start;;Preliminary Study of the Quality of the Oral Flora in Parkinson's Patients
;NCT01043198;;REMOB;clinical_trials;;334.0;-61.0;;90.0;Actual;;;;True;;False;False;False;Genetic;;;University Hospital, Bordeaux;academique;France;"Centre de Génétique Hôpital d'Enfants CHU de Dijon;Département de Génétique Médicale Centre de référence anomalies du développement Centre de compétence maladies osseuses constitutionnelles Hôpital Arnaud de Villeneuve CHRU Montpellier;Service de Génétique de médicale - Hopital des enfants - Pellegrin;Département de Génétique Hôpital Robert DEBRE Centre de Référence Maladies Rares ""Anomalies du Développement & Syndromes Malformatifs"";Hopital des Enfants, CHU de Toulouse;Génétique Médicale HOPITAL DEBROUSSE HCL";;Diagnostic;;;;;;2022-11-28;Completed;Completed;2011-01-28T00:00:00;Actual;2011.0;2009-12-29T00:00:00;2010-01-05T00:00:00;2010-02-28T00:00:00;;2010.0;Interventional;before_start;;Phenotypic Characterization and Array CGH Analysis in Patients With Syndromic Obesity of Unknown Etiology
;NCT00607854;;ZEVALLO;clinical_trials;;1369.0;-36.0;;31.0;Actual;;;;True;;True;False;True;Drug;;;University Hospital, Bordeaux;academique;France;"Service d'hématologie clinique - Hôpital l'Archet 1;Service d'Oncologie Hématologie, Institut Paoli Calmettes - 232 Bd Ste Marguerite;Hôpital Edouard Herriot;Pôle hématologie et immunologie clinique - Hôpital Saint-Louis;Service de médecine nucléaire - Centre de Lutte contre le Cancer de la Région Auvergne Jean Perrin;Service d'hématologie - CHU Hôtel Dieu Clermont-Ferrand;Service des maladies du sang - Hôpital Haut-Lévêque - avenue de magellan;Service d'Hématologie Adultes - Hôpital Necker-Enfants Malade;Département d'hématologie et d'Oncologie - CHRU Hautepierre;Service d'Hématologie, Hôpital Hôtel Dieu, CHU Nantes - 1 Place Alexis Ricordeau;Hématologie et Oncologie médicale - CHU Lapeyronie;Service d'hématologie - CHU de Besançon";;Treatment;;10.1093/annonc/mdu503;;;;2022-11-28;Completed;Completed;2011-11-28T00:00:00;Actual;2011.0;2008-01-23T00:00:00;2008-02-05T00:00:00;2008-02-28T00:00:00;;2008.0;Interventional;before_start;;Safety and Efficacy of Ibritumomab Tiuxetan (Zevalin®) in Association With a Fludarabine Based Reduced Conditioning Regimen and Allogenic Stem Cell Support in Chemo-sensitive Relapsed CD20 Positive Aggressive Non-Hodgkin's Lymphoma Patients.
;NCT02246829;;START;clinical_trials;;273.0;-17.0;;50.0;Actual;;;;True;;True;False;True;Procedure;;;University Hospital, Bordeaux;academique;France;"Centre Ophtalmologie Transparence 30 Boulevard Heurteloup;Service Ophtalmologie CHU DIJON 14 rue Gaffarel BP 77908;Sce Ophtalmologie Hôpital Lariboisière 2 rue Ambroise Paré;Sce du Pr SAHEL Fondation ROTHSCHILD 25 rue Manin;Service d'ophtalmologie Hôpital Henri Mondor 40, avenue de Verdun;Centre ophtalmique d'imagerie et de laser (CIL) 11 rue Antoine Bourdelle;Service d'Ophtalmologie Hôpital de la croix rousse;Sce Ophtalmologie CHU Nantes 1 place Alexis Ricordeau;Cabinet d'ophtalmologie 1 rue Pougin de la Maisonneuve;Service Opthalmo 2 Clinique Mathilde 4 rue de Lessard";;Treatment;;10.1097/iae.0000000000002910;;;;2022-11-28;Completed;Completed;2015-06-28T00:00:00;Actual;2015.0;2014-09-11T00:00:00;2014-09-18T00:00:00;2014-09-28T00:00:00;;2014.0;Interventional;before_start;;Assessment of Early Changes in SD-OCT After Initiation of a Treatment by Intravitreal Aflibercept (EYLEA®) (2mg) Over a 12-week Period for Patients Suffering From Neovascular Age-related Macular Degeneration (AMD) French SD OCT in wAMD
