ISRCTN;NCTId;WHO;acronym;all_sources;delay_first_results_completion;delay_start_completion;delay_submission_start;design_allocation;enrollment_count;enrollment_type;eudraCT;first_publication_date;first_results_or_publication_date;french_location_only;has_publication_oa;has_publications_result;has_results;has_results_or_publications;intervention_type;ipd_sharing;ipd_sharing_description;lead_sponsor;lead_sponsor_type;location_country;location_facility;other_ids;primary_purpose;publication_access;publications_result;references;results_first_submit_date;results_first_submit_qc_date;snapshot_date;status;status_simplified;study_completion_date;study_completion_date_type;study_completion_year;study_first_submit_date;study_first_submit_qc_date;study_start_date;study_start_date_type;study_start_year;study_type;submission_temporality;time_perspective;title
;NCT04668937;;;clinical_trials;;104.0;268.0;;11000.0;Actual;;;;True;;False;False;False;;Undecided;;Central Hospital, Nancy, France;academique;France;CHRU Nancy's Pediatric Emergencies;;;;;;;;2022-11-28;Completed;Completed;2020-06-30T00:00:00;Actual;2020.0;2020-12-11T00:00:00;2020-12-11T00:00:00;2020-03-18T00:00:00;Actual;2020.0;Observational;after_completion;Retrospective;Conséquences of the COVID-19 Lockdown Measures on the CHRU Nancy
;NCT04654156;;;clinical_trials;;0.0;644.0;;60.0;Actual;;;;True;;False;False;False;Diagnostic Test;No;;Central Hospital, Nancy, France;academique;France;CHRU Nancy;;;;;;;;2022-11-28;Completed;Completed;2019-01-01T00:00:00;Actual;2019.0;2020-10-06T00:00:00;2020-11-29T00:00:00;2019-01-01T00:00:00;Actual;2019.0;Observational;after_completion;Retrospective;Assessment of Contrast Enhancement Boost for the Direct Identification of Pulmonary Emboli in Thoracic CT Angiography
;NCT04651894;;ENDY;clinical_trials;;917.0;940.0;;148.0;Actual;;;;True;;False;False;False;Device;Undecided;;Central Hospital, Nancy, France;academique;France;CHRU Nancy;;;;;;;;2022-11-28;Completed;Completed;2020-11-03T00:00:00;Actual;2020.0;2020-11-26T00:00:00;2020-11-26T00:00:00;2018-05-01T00:00:00;Actual;2018.0;Observational;after_completion;Retrospective;Cross Sectional Relation of Digital Vascular Function Measured by EndoPAT® in elderlY Patients to Arterial Stiffness
;NCT04575350;;ReAC;clinical_trials;;517.0;637.0;;282.0;Actual;;;;True;;False;False;False;Genetic;Undecided;;Central Hospital, Nancy, France;academique;France;Lorraine University;;;;;;;;2022-11-28;Completed;Completed;2020-06-01T00:00:00;Actual;2020.0;2020-09-29T00:00:00;2020-09-29T00:00:00;2019-01-01T00:00:00;Actual;2019.0;Observational;after_completion;Retrospective;Intérêt de la réinterprétation Des CNV de Signification Inconnue Mis en évidence Par ACPA
;NCT04532320;;;clinical_trials;;342.0;299.0;;31.0;Actual;;;;True;;False;False;False;;;;Central Hospital, Nancy, France;academique;France;CHRU Nancy, Hôpital d'Enfants;;;;;;;;2022-11-28;Completed;Completed;2020-10-08T00:00:00;Actual;2020.0;2020-08-26T00:00:00;2020-08-26T00:00:00;2019-11-01T00:00:00;Actual;2019.0;Observational;during_study;Retrospective;Incidence of BRUE Among the Hospitalized Infants: Towards a Change in Medical Practices?
;NCT04512885;;MyFIT;clinical_trials;;72.0;26.0;;35.0;Actual;;;;True;;False;False;False;Other;;;Central Hospital, Nancy, France;academique;France;CHRU Nancy;;;;;;;;2022-11-28;Completed;Completed;2020-09-26T00:00:00;Actual;2020.0;2020-08-11T00:00:00;2020-08-11T00:00:00;2020-07-16T00:00:00;Actual;2020.0;Observational;during_study;Prospective;"Study of the Acceptability of a New Distance-learning Tool for Functional Insulin Therapy ""MyFIT"" by Patients With Type 1 Diabetes (T1D) and by Healthcare Professionals"
;NCT04512118;;;clinical_trials;;137.0;150.0;;22.0;Actual;;;;True;;False;False;False;Diagnostic Test;No;;Central Hospital, Nancy, France;academique;France;CHRU of Nancy;;;;;;;;2022-11-28;Completed;Completed;2020-07-30T00:00:00;Actual;2020.0;2020-08-12T00:00:00;2020-08-12T00:00:00;2020-03-15T00:00:00;Actual;2020.0;Observational;after_completion;Retrospective;CT Abnormalities Evocative of Lung Infection Are Associated With Lower 18F-FDG Uptake in Confirmed COVID-19 Patients
;NCT04469244;;RADDOPAG;clinical_trials;;111.0;-6.0;;1000.0;Actual;;;;True;;False;False;False;;;;Central Hospital, Nancy, France;academique;France;CHRU of Nancy;;;;;;;;2022-11-28;Completed;Completed;2020-10-20T00:00:00;Actual;2020.0;2020-06-25T00:00:00;2020-07-07T00:00:00;2020-07-01T00:00:00;Actual;2020.0;Observational;before_start;Retrospective;Evaluation of the Use of Radiomics in 18F-FDOPA PET Examinations for the Characterization of Gliomas
;NCT04464824;;PE75UN;clinical_trials;;327.0;187.0;;1573.0;Actual;;;;True;;False;False;False;Other;No;;Central Hospital, Nancy, France;academique;France;CHRU de Nancy;;;;;;;;2022-11-28;Completed;Completed;2020-11-23T00:00:00;Actual;2020.0;2020-07-06T00:00:00;2020-07-06T00:00:00;2020-01-01T00:00:00;Actual;2020.0;Observational;during_study;Retrospective;Study of the Preventable Passage of Patients Over 75 Years of Age to the Emergency Room of the CHRU of Nancy
;NCT04008641;;INFONEO;clinical_trials;;1052.0;111.0;;76.0;Actual;;;;True;;False;False;False;Other;Undecided;;Central Hospital, Nancy, France;academique;France;CHRU Nancy - Maternité Régionale;;;;;;;;2022-11-28;Completed;Completed;2021-12-31T00:00:00;Actual;2021.0;2019-06-04T00:00:00;2019-07-02T00:00:00;2019-02-13T00:00:00;Actual;2019.0;Observational;during_study;Prospective;Pertinence of Pediatric Message Delivered to Parents During Antenatal Consultations
;NCT03318588;;ICELAND;clinical_trials;;330.0;-27.0;;74.0;Actual;;;;True;;True;False;True;Procedure;Undecided;;Central Hospital, Nancy, France;academique;France;Brabois Hospital;;;;10.1186/s12974-020-02039-1;;;;2022-11-28;Completed;Completed;2018-10-11T00:00:00;Actual;2018.0;2017-10-19T00:00:00;2017-10-19T00:00:00;2017-11-15T00:00:00;Actual;2017.0;Observational;before_start;Prospective;Intravitreous CytokinE Level in pAtient With retiNal Detachment
;NCT02885129;;EGOMAC;clinical_trials;;1035.0;787.0;;397.0;Actual;;;;True;;False;False;False;;Yes;open to partnership;Central Hospital, Nancy, France;academique;France;Central hospital;;;;;;;;2022-11-28;Completed;Completed;2017-04-28T00:00:00;Actual;2017.0;2016-08-23T00:00:00;2016-08-26T00:00:00;2014-06-28T00:00:00;;2014.0;Observational;during_study;Prospective;Development of the General Scale Observance for Chronic Diseases (EGOMAC)
;NCT04671238;;QUANTOSS-3D;clinical_trials;;397.0;317.0;;21.0;Actual;;;;True;;False;False;False;Device;No;;Central Hospital, Nancy, France;academique;France;"CHU de Nancy - Hôpital Brabois;Chru Nancy;CHRU of Nancy";;;;;;;;2022-11-28;Completed;Completed;2021-02-01T00:00:00;Actual;2021.0;2020-11-13T00:00:00;2020-12-11T00:00:00;2020-01-01T00:00:00;Actual;2020.0;Observational;during_study;Retrospective;Absolute Quantification in Bone Scintigraphy: Phantom Evaluation and Clinical Application in Patients Undergoing Follow-up for Vertebral Fractures.
;NCT04530045;;DOSATB;clinical_trials;;549.0;845.0;;99.0;Actual;;;;True;;False;False;False;Other;No;;Central Hospital, Nancy, France;academique;France;"Emmanuel NOVY;Central Hospital";;;;;;;;2022-11-28;Completed;Completed;2019-11-02T00:00:00;Actual;2019.0;2020-08-24T00:00:00;2020-08-26T00:00:00;2018-05-02T00:00:00;Actual;2018.0;Observational;after_completion;Prospective;Target Attainment of TDM-guided Continuous Infusion of Piperacillin/Tazobactam and Cefepim in Critically Ill Patients: a Prospective Observational Study
;NCT05080868;;;clinical_trials;;145.0;-11.0;;224.0;Actual;;;;True;;False;False;False;;No;;Central Hospital, Nancy, France;academique;France;CHRU de Nancy;;;;;;;;2022-11-28;Completed;Completed;2021-08-15T00:00:00;Actual;2021.0;2021-03-12T00:00:00;2021-10-04T00:00:00;2021-03-23T00:00:00;Actual;2021.0;Observational;before_start;Retrospective;Comparing Epidemiological and Clinical Characteristics of Infantile Hemangioma With Minimal or Arrested Growth (IH-MAG) and Classic Infantile Hemangioma : a Retrospective Study
;NCT05072002;;LomboMat2021;clinical_trials;;74.0;228.0;;370.0;Actual;;;;True;;False;False;False;Other;No;;Central Hospital, Nancy, France;academique;France;Centre hospitalier régional universitaire de Nancy;;;;;;;;2022-11-28;Completed;Completed;2021-04-30T00:00:00;Actual;2021.0;2021-10-01T00:00:00;2021-10-01T00:00:00;2021-02-15T00:00:00;Actual;2021.0;Observational;after_completion;Prospective;"Treatment of Low Back Pain in Pregnant Women ; Uses of Drugs and Other Therapies (Acupuncture, Manipulative Medicine, Physical Therapies, Homeopathy) : an Observational Study"
;NCT04429815;;MAGIC;clinical_trials;;274.0;-75.0;;195.0;Actual;;;;True;;False;False;False;Diagnostic Test;No;;Central Hospital, Nancy, France;academique;France;CHRU Nancy;;;;;;;;2022-11-28;Completed;Completed;2021-05-26T00:00:00;Actual;2021.0;2020-06-11T00:00:00;2020-06-11T00:00:00;2020-08-25T00:00:00;Actual;2020.0;Observational;before_start;Prospective;Impact of Smoking and Nicotine on the Risk of Being Infected With COVID-19
;NCT04386395;;COVIDIMM;clinical_trials;;457.0;37.0;;50.0;Actual;;;;True;;False;False;False;;;;Central Hospital, Nancy, France;academique;France;Centre Hospitalier Universitaire NANCY;;;;;;;;2022-11-28;Completed;Completed;2021-06-30T00:00:00;Actual;2021.0;2020-05-06T00:00:00;2020-05-12T00:00:00;2020-03-30T00:00:00;Actual;2020.0;Observational;during_study;Prospective;Whole Blood Immune Cells Characterization in Critically Ill COVID-19 Patients: A Prospective Study
;NCT04163276;;BASITEP;clinical_trials;;4683.0;4332.0;;80.0;Actual;;;;True;;False;False;False;Diagnostic Test;No;;Central Hospital, Nancy, France;academique;France;University hospital of Nancy;;;;;;;;2022-11-28;Completed;Completed;2020-10-28T00:00:00;Actual;2020.0;2019-11-12T00:00:00;2019-11-12T00:00:00;2008-01-02T00:00:00;Actual;2008.0;Observational;during_study;Retrospective;Creation of a Database of PET Digital Brain Exams, Adapted to a Population Aged 50 Years and Over, to Help in the Interpretation of Fluoro Desoxy Glucose (FDG) Labelled With Fluor 18 (18F-FDG) PET/CT (Computer Tomography) Exam
;NCT03325478;;EVAREST2;clinical_trials;;105.0;155.0;;60.0;Actual;;;;True;;True;False;True;Other;No;;Central Hospital, Nancy, France;academique;France;Central Hospital;;;;10621764;;;;2022-11-28;Completed;Completed;2017-08-31T00:00:00;Actual;2017.0;2017-10-20T00:00:00;2017-10-27T00:00:00;2017-05-18T00:00:00;Actual;2017.0;Observational;after_completion;Prospective;"Qualitative Assessment of the French Brief Contact Intervention ""Stay in Contact"" in Suicide Prevention"
;NCT02884232;;CERBois;clinical_trials;;1461.0;1517.0;;800.0;Actual;;;;True;;False;False;False;Procedure;No;;Central Hospital, Nancy, France;academique;France;"ACMS;Ville de Paris;Gnmst-Btp;Pôle Santé Travail;AHI 33;Centres de Consultations de Pathologies Professionnelles";;;;;;;;2022-11-28;Completed;Completed;2016-06-28T00:00:00;Actual;2016.0;2016-08-23T00:00:00;2016-08-25T00:00:00;2012-06-28T00:00:00;;2012.0;Observational;after_completion;Prospective;Application of Guidelines for Medico-professional Supervision of Workers Exposed to Carcinogenic Action of Wood Dust: CERBois Cohort. Feasibility Evaluation
;NCT02910856;;ELDERL-IE;clinical_trials;;853.0;516.0;;120.0;Actual;;;;True;False;True;False;True;;Undecided;;Central Hospital, Nancy, France;academique;France;Central Hospital - University Hospital;;;;10.2147/cia.s101902;;;;2022-11-28;Completed;Completed;2017-07-28T00:00:00;Actual;2017.0;2016-08-25T00:00:00;2016-09-21T00:00:00;2015-03-28T00:00:00;Actual;2015.0;Observational;during_study;Prospective;Infective Endocarditis in the Elderly: Description of the Geriatric Characteristics and Their Influence on Therapeutic Care and the Morbidity and Mortality at 3 Months (ELDERL-IE)
;NCT03494283;;CROSSFIT;clinical_trials;;241.0;-263.0;;88.0;Actual;;;;True;;False;False;False;Behavioral;No;;Central Hospital, Nancy, France;academique;France;CHU;;;;;;;;2022-11-28;Completed;Completed;2019-05-03T00:00:00;Actual;2019.0;2017-12-15T00:00:00;2018-04-10T00:00:00;2018-09-04T00:00:00;Actual;2018.0;Observational;before_start;Prospective;Prospective Epidemiological Study of Injuries Encountered in the Practice of CrossFit in Grand Nancy Clubs Over a Period of 8 Months.
;NCT04719546;;ECUNancyLyon;clinical_trials;;222.0;-7.0;;459.0;Actual;;;;True;;False;False;False;Other;;;Central Hospital, Nancy, France;academique;France;"CHU LYON;Maternite Regionale Universitaire CHRU NANCY";;;;;;;;2022-11-28;Completed;Completed;2021-08-31T00:00:00;Actual;2021.0;2021-01-14T00:00:00;2021-01-21T00:00:00;2021-01-21T00:00:00;Actual;2021.0;Observational;before_start;Retrospective;Identifying Risk Factors of Necrotizing Enterocolitis in the NICU of Nancy Benchmarking With the NICU of Lyon Over 10 Years
;NCT05243498;;AMS-haplo;clinical_trials;;2055.0;2488.0;;80.0;Actual;;;;True;;False;False;False;Other;Undecided;;Central Hospital, Nancy, France;academique;France;Alice Aarnink;;;;;;;;2022-11-28;Completed;Completed;2020-11-06T00:00:00;Actual;2020.0;2022-01-13T00:00:00;2022-02-07T00:00:00;2015-03-23T00:00:00;Actual;2015.0;Observational;after_completion;Retrospective;Allogenomic Mismatch Score (AMS) Applied to Haplo-identical Donor/Recipient Pairs in Haematopoietic Stem Cell Transplantation
;NCT05088941;;covidallo;clinical_trials;;550.0;593.0;;89.0;Actual;;;;True;;False;False;False;;;;Central Hospital, Nancy, France;academique;France;CHRU of Nancy;;;;;;;;2022-11-28;Completed;Completed;2021-09-02T00:00:00;Actual;2021.0;2021-10-15T00:00:00;2021-10-15T00:00:00;2020-03-01T00:00:00;Actual;2020.0;Observational;after_completion;Retrospective;Impact of SARS-CoV-2 Pandemic on Allogeneic Stem Cell Transplantation Organization : a French Experience
;NCT05025709;;;clinical_trials;;211.0;356.0;;31.0;Actual;;;;True;;False;False;False;;;;Central Hospital, Nancy, France;academique;France;Dermato-allergology department of the Nancy University Hospital;;;;;;;;2022-11-28;Completed;Completed;2021-03-31T00:00:00;Actual;2021.0;2021-08-23T00:00:00;2021-08-26T00:00:00;2020-09-01T00:00:00;Actual;2020.0;Observational;after_completion;Retrospective;Bronchospasm During Anesthetic Induction: Study of Clinical Characteristics and Treatments Administered According to Etiology
;NCT04838509;;;clinical_trials;;54.0;-27.0;;148.0;Actual;;;;True;;False;False;False;Other;;;Central Hospital, Nancy, France;academique;France;CHRU Nancy;;;;;;;;2022-11-28;Completed;Completed;2021-06-24T00:00:00;Actual;2021.0;2021-04-04T00:00:00;2021-04-06T00:00:00;2021-05-01T00:00:00;Actual;2021.0;Observational;before_start;Retrospective;Diagnoses Associated With Persistent Elevation of Creatine Kinase
;NCT04387708;;QUALICOVID;clinical_trials;;8.0;1.0;;18.0;Actual;;;;True;;False;False;False;;No;;Centre Psychothérapique de Nancy;industriel;France;Centre Psychothérapique de Nancy;;;;;;;;2022-11-28;Completed;Completed;2020-05-20T00:00:00;Actual;2020.0;2020-05-13T00:00:00;2020-05-13T00:00:00;2020-05-12T00:00:00;Actual;2020.0;Observational;during_study;Cross-Sectional;Reorganization of Care in Patients Hospitalized in Child Psychiatry for Anorexia Nervosa at the Time of the Coronavirus-19 Epidemic in France: Qualitative Study Carried Out on Patients and Their Parents
;NCT04425213;;COV-OB-ICU;clinical_trials;;14.0;16.0;;250.0;Actual;;;;True;;False;False;False;;;;Central Hospital, Nancy, France;academique;France;Centre hospitalo-universitaire régional de Nancy;;;;;;;;2022-11-28;Completed;Completed;2020-05-26T00:00:00;Actual;2020.0;2020-05-28T00:00:00;2020-06-09T00:00:00;2020-05-12T00:00:00;Actual;2020.0;Observational;after_completion;Prospective;Obesity as a Risk Factor for Mortality of Critically Ill Patients With Coronavirus Disease 2019 (COVID-19): a Cohort Study of the First Wave in Nancy, France
;NCT05193890;;;clinical_trials;;730.0;836.0;;69.0;Actual;;;;True;;False;False;False;Genetic;;;Central Hospital, Nancy, France;academique;France;Calina Todosi;;;;;;;;2022-11-28;Completed;Completed;2021-05-31T00:00:00;Actual;2021.0;2021-09-14T00:00:00;2022-01-03T00:00:00;2019-06-01T00:00:00;Actual;2019.0;Observational;after_completion;Retrospective;The Performance of Next-generation Sequencing in the Diagnosis of Epilepsy and/or Intellectual Disability in the Pediatric Cohort of the Regional University Hospital Center of Nancy
;NCT05005598;;;clinical_trials;;1128.0;1317.0;;381.0;Actual;;;;True;;False;False;False;Other;Undecided;;Central Hospital, Nancy, France;academique;France;CHRU de Nancy;;;;;;;;2022-11-28;Completed;Completed;2021-02-02T00:00:00;Actual;2021.0;2021-08-10T00:00:00;2021-08-12T00:00:00;2018-01-01T00:00:00;Actual;2018.0;Observational;after_completion;Retrospective;Long-term Venous Catheterization in Pediatric Anesthesia: Prevalence and Risk Factors of Dysfunction.
;NCT04368832;;PROTECT;clinical_trials;;206.0;-3.0;;108.0;Actual;;;;True;;True;False;True;Other;;;Central Hospital, Nancy, France;academique;France;Maternité Régionale Universitaire de Nancy;;;;10.1016/j.jogoh.2022.102445;;;;2022-11-28;Completed;Completed;2020-11-17T00:00:00;Actual;2020.0;2020-04-22T00:00:00;2020-04-28T00:00:00;2020-04-25T00:00:00;Actual;2020.0;Observational;before_start;Prospective;ImPROving prenaTal carE During ConfinemenT: Impact of Confinement on the Quality of Prenatal Care Perceived in Low-risk Pregnancy
;NCT04605172;;CONFINéo;clinical_trials;;393.0;-11.0;;812.0;Actual;;;;True;;False;False;False;Other;;;Central Hospital, Nancy, France;academique;France;Maternite Regionale Universitaire CHRU NANCY;;;;;;;;2022-11-28;Completed;Completed;2021-11-30T00:00:00;Actual;2021.0;2020-10-22T00:00:00;2020-10-22T00:00:00;2020-11-02T00:00:00;Actual;2020.0;Observational;before_start;Retrospective;The Impact of the SARS CoV-2 Lockdown Policy on Spontaneous Premature Birth at the Regional University Maternity Hospital of Nancy
;NCT04846608;;;clinical_trials;;77.0;-19.0;;4000.0;Actual;;;;True;;False;False;False;Other;No;;Central Hospital, Nancy, France;academique;France;CHRU de NANCY;;;;;;;;2022-11-28;Completed;Completed;2021-06-30T00:00:00;Actual;2021.0;2021-03-26T00:00:00;2021-04-13T00:00:00;2021-04-14T00:00:00;Actual;2021.0;Observational;before_start;Retrospective;Descriptive Study of Emergency Room Visits From Nursing Home Residents for Behavioral Problems at the Nancy University Hospital: Place of the Advanced Practice Nurse
;NCT04607109;;PREMA7;clinical_trials;;271.0;-11.0;;238.0;Actual;;;;True;;False;False;False;;;;Central Hospital, Nancy, France;academique;France;Maternity Hospital CHRU;;;;;;;;2022-11-28;Completed;Completed;2021-07-31T00:00:00;Actual;2021.0;2020-10-22T00:00:00;2020-10-22T00:00:00;2020-11-02T00:00:00;Actual;2020.0;Observational;before_start;Retrospective;Neurodevelopmental Assessment and Parents Feelings at 7-8 Years of Age for Prematurely Born Children Involved in the Réseau Périnatal Lorrain Follow-up Program
