all_sources;has_results;NCTId;other_ids;title;acronym;summary;study_start_date;study_start_date_type;status;study_completion_date;study_completion_date_type;study_first_submit_date;study_first_submit_qc_date;study_type;time_perspective;enrollment_count;enrollment_type;references;has_publications_result;has_results_or_publications;ipd_sharing;lead_sponsor;location_country;location_facility;snapshot_date;study_start_year;study_completion_year;delay_submission_start;submission_temporality;delay_start_completion;lead_sponsor_type;french_location_only;status_simplified;bso_country;has_publication_oa;publication_access;intervention_type;design_allocation;primary_purpose;eudraCT;publications_result;results_first_submit_date;results_first_submit_qc_date;first_results_or_publication_date;delay_first_results_completion;ipd_sharing_description;WHO;ISRCTN
['clinical_trials'];False;NCT03673189;[{'type': 'org_study_id', 'id': '35RC17_8836', 'source': 'clinical_trials'}];Sensors for HEalth Recording and Physical Activity Monitoring;SHERPAM;The SHERPAM project is part of a scientific and technological context which aim is to record, transmit, analyse the physiological parameters of a patient, as well as to record the feedback to the patient and health professional to suggest the best individualised attitude. The questions of SHERPAM are generic. However, two specific applications will be addressed, in which the partners have already acquired some expertise: the recognition and quantification of physical activity with energy expenditure estimation, and the assessment of walking ability in patients with obliterative vascular disease in the lower limbs. Another application concerns the monitoring of the practice of physical activity and some biological signs in subjects with cardiovascular risk and in cardiac patients (arrhythmogenic diseases). Despite various clinical contexts and health goals, a common approach will be developed.;2018-06-28T00:00:00;Actual;Completed;2019-09-12T00:00:00;Actual;2018-06-12T00:00:00;2018-09-13T00:00:00;Interventional;;30.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Unité de Biologie et médecine du Sport'];2022-11-28;2018.0;2019.0;-16.0;before_start;441.0;academique;True;Completed;['fr'];;[];Device;Non-Randomized;Device Feasibility;;;;;;;;;
['clinical_trials'];False;NCT03274843;[{'type': 'org_study_id', 'id': '35RC15_3021_EVIC-AVC', 'source': 'clinical_trials'}];Evaluation of the Improvement of Independence by the Resumption of a Significant Activity Such as a Cooking Workshop in Adult Patients With Stroke Benefiting From Traditional Rehabilitation;EVIC-AVC;A non-randomized, monocentric, pilot study comparing the level of independence for each individual with significant resumption of activity in adult patients with stroke;2016-03-02T00:00:00;Actual;Completed;2016-11-09T00:00:00;Actual;2017-09-04T00:00:00;2017-09-05T00:00:00;Interventional;;9.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2016.0;2016.0;551.0;after_completion;252.0;academique;True;Completed;['fr'];;[];Other;N/A;Other;;;;;;;;;
['clinical_trials'];False;NCT03267927;[{'type': 'org_study_id', 'id': '35RC16_9851_SAOS', 'source': 'clinical_trials'}];Management of Obstructive Sleep Apnea (OSA) in Children and Maxillary and Mandibular Development;SAOS;Assessment of the association of maxillary expansion using a rapid palatal expansion, use of a mandibular advancement appliance (MGA™) and of a device allowing sleep in a semi-seated position (Yoobreath™) in patients with Obstructive Sleep Apnea (OAS). MGA™ and YooBreath™ constitute the Yookid system™.;2017-11-05T00:00:00;Actual;Completed;2019-03-25T00:00:00;Actual;2017-08-28T00:00:00;2017-08-28T00:00:00;Interventional;;4.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2017.0;2019.0;-69.0;before_start;505.0;academique;True;Completed;['fr'];;[];Device;N/A;Treatment;;;;;;;;;
['clinical_trials'];False;NCT03174327;[{'type': 'org_study_id', 'id': '35RC17_9881_SUPERSONIC', 'source': 'clinical_trials'}];Evaluation of Hepatic Rigidity by Ultrasonic Impulse Elastography in Liver Transplant Patients (SUPERSONIC);SUPERSONIC;Interventional study with minimal risks and constraints, prospective, mono-centric.;2017-06-27T00:00:00;Actual;Completed;2018-04-24T00:00:00;Actual;2017-05-30T00:00:00;2017-05-30T00:00:00;Interventional;;63.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2017.0;2018.0;-28.0;before_start;301.0;academique;True;Completed;['fr'];;[];Diagnostic Test;N/A;Diagnostic;;;;;;;;;
['clinical_trials'];False;NCT03076489;[{'type': 'org_study_id', 'id': '35RC17_9740_Hed-O-Shift', 'source': 'clinical_trials'}];Hed-O-Shift: Hedonic and Neurocognitive Processes in Relation to Dietary Habits and Weight Status;Hed-O-Shift;"This study includes an inclusion visit, 2 visits to the Rennes University Hospital and the filling of two on-line questionnaires.

The first visit to the University-Hospital of Rennes, during which a blood sample will be taken, morpho-anatomic measures (height, weight, hip and size), impedancemetry and resting energy expenditure by indirect calorimetry will be carried out in the Clinical Investigation Unit.

During this visit, the volunteers will also have to bring a sample of urine and faeces previously collected at home.

The two on-line questionnaires (hedonic and caloric evaluation of foods and beverages on photos) will have to be completed by the volunteers between the first and the second visit to the University-Hospital.

Finally, the volunteers will go to the University-Hospital of Rennes for the second visit, on the Neurinfo platform, during which they will be subjected to a cognitive two-choice test based on food and drink pictures, during fMRI. Before and after the fMRI session, an assessment of the state of hunger, thirst, and general status of the volunteer will be carried out using a numerical scale ranging from 1 to 10.";2017-06-15T00:00:00;Actual;Completed;2019-04-16T00:00:00;Actual;2017-03-07T00:00:00;2017-03-09T00:00:00;Interventional;;50.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Centre Hospitalier Universitaire Rennes Pontchaillou'];2022-11-28;2017.0;2019.0;-100.0;before_start;670.0;academique;True;Completed;['fr'];;[];Other;Non-Randomized;Other;;;;;;;;;
['clinical_trials'];False;NCT02966847;[{'type': 'org_study_id', 'id': '35RC16_9838', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2016-A01353-48', 'source': 'clinical_trials'}];Assessment of Cone-beam Computed Tomography (CBCT) Assistance to Video-assisted Thoracoscopic Surgery;CAVIT;In the coming years, an increase in lung nodule resection is expected, particularly in Video-assisted thoracoscopic surgery (VATS). In some situations, it is necessary to use a device for locating these nodules. Meanwhile, the Cone Beam Computed Tomography (CBCT) is a tool whose use is constantly spreading.;2017-05-11T00:00:00;Actual;Completed;2019-03-22T00:00:00;Actual;2016-11-15T00:00:00;2016-11-15T00:00:00;Interventional;;30.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Centre Hospitalier Universitaire de RENNES'];2022-11-28;2017.0;2019.0;-177.0;before_start;680.0;academique;True;Completed;['fr'];;[];Procedure;N/A;Diagnostic;;;;;;;;;
['clinical_trials'];False;NCT02884440;[{'type': 'org_study_id', 'id': '35RC15_8933_TAP-ALIF', 'source': 'clinical_trials'}];Transverse Abdominis Plane Block for Anterior Approach Spine Surgery: A Prospective Randomized Study;TAP ALIF;Therapeutic, prospective, randomized, double blind, placebo-controlled, in intention to treat, monocentric study to evaluate the analgesic efficacy of a bilateral TAP block after spine surgery with 24 hours morphine consumption;2016-11-07T00:00:00;Actual;Completed;2019-05-25T00:00:00;Actual;2016-08-22T00:00:00;2016-08-25T00:00:00;Interventional;;43.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2016.0;2019.0;-77.0;before_start;929.0;academique;True;Completed;['fr'];;[];Drug;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT02882399;[{'type': 'org_study_id', 'id': '2012-A01172-41', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '35RC12_8971', 'source': 'clinical_trials'}];;Shortystrap;The pubic and abdominal pathology is common among athletes. It leads to a shutdown of physical activity for several months, and requires rehabilitative care, or surgery for a permanent cure. Shortystrap is designed to avoid surgery and allow the continuation of sports.;2013-04-12T00:00:00;Actual;Completed;2015-11-06T00:00:00;Actual;2016-08-22T00:00:00;2016-08-26T00:00:00;Interventional;;49.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU Rennes'];2022-11-28;2013.0;2015.0;1228.0;after_completion;938.0;academique;True;Completed;['fr'];;[];Other;N/A;Treatment;;;;;;;;;
['clinical_trials'];False;NCT03396770;[{'type': 'org_study_id', 'id': '35RC17_8822', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2017-A01935-48', 'source': 'clinical_trials'}];Impact of the Early Hemodynamic Evaluation Guided by Urinary Biomarkers on the Acute Kidney Injury After Cardiac Surgery;NEPHROCAR;"Acute kidney injury (AKI) is common after cardiac surgery. The diagnosis is based on the criteria defined by the Kidney Disease Improving Global Outcomes (KDIGO) classification: oliguria and elevation of serum creatinine. However, oliguria is not specific of AKI and elevation of serum creatinine is too late. Therefore, new methods have been developed to earlier assess the risk of AKI.

Among those methods, it has been shown that the increase of urinary dosage, in the hours following the surgery, of two proteins (Tissue Inhibitor of Metallo-Protease 2 (TIMP2) and Insulin Growth Factor Binding Protein 7 (IGFBP7)) is associated with an increased risk of occurrence of AKI in patients hospitalized in intensive care unit. The Nephrocheck® test combines the urinary dosage of those two proteins TIMP2 and IGFBP7.

Insofar as post-surgery low cardiac output is one curable cause of AKI, the early detection of early kidney risk allows corrective measures to stabilize hemodynamic state and thus to reduce the risk of AKI.";2018-01-14T00:00:00;Actual;Completed;2021-09-16T00:00:00;Actual;2017-12-15T00:00:00;2018-01-10T00:00:00;Interventional;;848.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2018.0;2021.0;-30.0;before_start;1341.0;academique;True;Completed;['fr'];;[];Procedure;Randomized;Diagnostic;;;;;;;;;
['clinical_trials'];False;NCT03376074;[{'type': 'org_study_id', 'id': '35RC16_9792_PERPHO', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2017-A00085-48', 'source': 'clinical_trials'}];Interest of Oxygenated Hypothermic Perfusion in Preservation of Hepatic Grafts From Expanded Criteria Donors. A Prospective Monocentric Study.;PERPHO;Interest of oxygenated hypothermic perfusion in preservation of hepatic grafts from expanded criteria donors.;2018-02-19T00:00:00;Actual;Completed;2019-02-07T00:00:00;Actual;2017-12-07T00:00:00;2017-12-12T00:00:00;Interventional;;25.0;Actual;"[{'ReferencePMID': '33237618', 'ReferenceType': 'derived', 'ReferenceCitation': 'Rayar M, Beaurepaire JM, Bajeux E, Hamonic S, Renard T, Locher C, Desfourneaux V, Merdrignac A, Bergeat D, Lakehal M, Sulpice L, Houssel-Debry P, Jezequel C, Camus C, Bardou-Jacquet E, Meunier B. Hypothermic Oxygenated Perfusion Improves Extended Criteria Donor Liver Graft Function and Reduces Duration of Hospitalization Without Extra Cost: The PERPHO Study. Liver Transpl. 2021 Feb;27(3):349-362. doi: 10.1002/lt.25955.', 'doi': '10.1002/lt.25955', 'source': 'clinical_trials'}]";1.0;True;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2018.0;2019.0;-74.0;before_start;353.0;academique;True;Completed;['fr'];;[];Other;Non-Randomized;Treatment;;10.1002/lt.25955;;;;;;;
['clinical_trials'];False;NCT02753387;[{'type': 'org_study_id', 'id': '35RC15_8923_ORAL-ISO', 'source': 'clinical_trials'}];Effect of Oral Preparation on Bacterial Colonization of the Pharyngeal Mucosa in Surgery of Head and Neck Cancer;ORAL-ISO;"Surgical site infections are an important health indicator for hospitals and a significant medico-economic issue.

The aim of the study is to assess the impact of chlorhexidine mouthwash performed before surgery on the bacterial colonization of the pharyngeal mucosa.";2016-05-23T00:00:00;Actual;Completed;2018-09-05T00:00:00;Actual;2016-04-13T00:00:00;2016-04-25T00:00:00;Interventional;;80.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2016.0;2018.0;-40.0;before_start;835.0;academique;True;Completed;['fr'];;[];Device;Randomized;Prevention;;;;;;;;;
['clinical_trials'];False;NCT02594956;[{'type': 'org_study_id', 'id': 'RennesUH', 'source': 'clinical_trials'}];Impact of the Absence of Nasogastric Decompression After Pancreaticoduodenectomy : A Prospective and Randomized Study;IPOD;"The use of nasogastric (NG) decompression after pancreaticoduodenectomy (PD) is a current practice. NG tube is associated with a high rate of morbidity including pulmonary morbidity, delayed gastric emptying and finally an increased length of hospital stay.

The absence of NG decompression could be the corner stone of the concept of the enhanced recovery program after PD.";2015-12-16T00:00:00;Actual;Completed;2018-12-05T00:00:00;Actual;2015-10-29T00:00:00;2015-10-30T00:00:00;Interventional;;125.0;Actual;"[{'ReferencePMID': '32667635', 'ReferenceType': 'derived', 'ReferenceCitation': 'Bergeat D, Merdrignac A, Robin F, Gaignard E, Rayar M, Meunier B, Beloeil H, Boudjema K, Laviolle B, Sulpice L. Nasogastric Decompression vs No Decompression After Pancreaticoduodenectomy: The Randomized Clinical IPOD Trial. JAMA Surg. 2020 Sep 1;155(9):e202291. doi: 10.1001/jamasurg.2020.2291. Epub 2020 Sep 16.', 'doi': '10.1001/jamasurg.2020.2291', 'source': 'clinical_trials'}]";1.0;True;;Rennes University Hospital;['France'];['Centre Hospitalier Universitaire Rennes Pontchaillou'];2022-11-28;2015.0;2018.0;-48.0;before_start;1085.0;academique;True;Completed;['fr'];;[];Device;Randomized;Supportive Care;;10.1001/jamasurg.2020.2291;;;;;;;
['clinical_trials'];False;NCT02018484;[{'type': 'org_study_id', 'id': '2013-A01337-38', 'source': 'clinical_trials'}];Positioning of the Tibial Cut in Unicompartmental Medial Knee Replacement by Using Patient Specific Cutting Guides.;PSI-PUC;"Unicompartmental knee replacements are performed to treat osteoarthritis or osteonecrosis of the knee especially when it affects only the medial femoro-tibial compartment. To place the prosthesis, bone removal is necessary. The orientations of the bony cuts directly influence the position of the different elements of the prosthesis and the limb alignment. It is known that good positioning of the prosthesis is the key of a good survival of the implants. To guide the blade of the saw, cutting guides are used. The position of these guides gives the final position of the cuts. At present, two main techniques are used to position the guides: the conventional one, not very costly but not very accurate, and the navigated procedure, which is more accurate but also more expensive and more invasive. Since few years, patient specific cutting guides are used in total knee replacement with encouraging results and more recently in uni compartmental knee replacement with no scientific proof of efficiency.

This study aims to validate the procedure of patient specific cutting guides.";2013-12-28T00:00:00;;Completed;2016-05-28T00:00:00;Actual;2013-12-09T00:00:00;2013-12-17T00:00:00;Interventional;;32.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Chu Rennes'];2022-11-28;2013.0;2016.0;-19.0;before_start;882.0;academique;True;Completed;['fr'];;[];Procedure;N/A;Treatment;;;;;;;;;
['clinical_trials'];False;NCT03200457;[{'type': 'org_study_id', 'id': '2017-A01291-52', 'source': 'clinical_trials'}];Comparison of the Variability of Hepatic Load Quantification in Iron and Fat Estimated by MRI at 1.5 and 3 Tesla;HEMOCOMPARE;The study proposes to compare the results of two examinations at 1.5 and 3 Tesla obtained on the same day on a series of 80 patients.;2018-07-20T00:00:00;Actual;Completed;2020-08-28T00:00:00;Actual;2017-06-22T00:00:00;2017-06-26T00:00:00;Interventional;;92.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];"[""Hôpital St Vincent du Groupement des Hôpitaux de l'Institut Catholique de Lille"", 'CHU de Rennes']";2022-11-28;2018.0;2020.0;-393.0;before_start;770.0;academique;True;Completed;['fr'];;[];Device;N/A;Other;;;;;;;;;
['clinical_trials'];False;NCT00287105;[{'type': 'org_study_id', 'id': 'EUDRACT 2004-001647-30', 'source': 'clinical_trials'}, {'type': None, 'id': 'PHRC/04-04', 'source': 'clinical_trials'}, {'type': None, 'id': 'CIC0203/043', 'source': 'clinical_trials'}];An Open-label, Phase II Study to Explore the Safety and Efficacy of Imatinib With Chemotherapy in Pediatric Patients With Ph+ / BCR-ABL+ Acute Lymphoblastic Leukemia (Ph+ALL);ESPHALL;The purpose of this study is to determine whether Imatinib is safe and effective in association with intensive treatment of Ph+ALL in children.;2005-12-28T00:00:00;Actual;Completed;2017-03-03T00:00:00;Actual;2006-02-03T00:00:00;2006-02-03T00:00:00;Interventional;;49.0;Actual;"[{'ReferencePMID': '33242441', 'ReferenceType': 'derived', 'ReferenceCitation': 'Tasian SK, Peters C. Targeted therapy or transplantation for paediatric ABL-class Ph-like acute lymphocytic leukaemia? Lancet Haematol. 2020 Dec;7(12):e858-e859. doi: 10.1016/S2352-3026(20)30369-0.', 'doi': '10.1016/s2352-3026(20)30369-0', 'source': 'clinical_trials'}, {'ReferencePMID': '30501871', 'ReferenceType': 'derived', 'ReferenceCitation': 'Biondi A, Gandemer V, De Lorenzo P, Cario G, Campbell M, Castor A, Pieters R, Baruchel A, Vora A, Leoni V, Stary J, Escherich G, Li CK, Cazzaniga G, Cavé H, Bradtke J, Conter V, Saha V, Schrappe M, Grazia Valsecchi M. Imatinib treatment of paediatric Philadelphia chromosome-positive acute lymphoblastic leukaemia (EsPhALL2010): a prospective, intergroup, open-label, single-arm clinical trial. Lancet Haematol. 2018 Dec;5(12):e641-e652. doi: 10.1016/S2352-3026(18)30173-X.', 'doi': '10.1016/s2352-3026(18)30173-x', 'source': 'clinical_trials'}, {'ReferencePMID': '22898679', 'ReferenceType': 'derived', 'ReferenceCitation': 'Biondi A, Schrappe M, De Lorenzo P, Castor A, Lucchini G, Gandemer V, Pieters R, Stary J, Escherich G, Campbell M, Li CK, Vora A, Aricò M, Röttgers S, Saha V, Valsecchi MG. Imatinib after induction for treatment of children and adolescents with Philadelphia-chromosome-positive acute lymphoblastic leukaemia (EsPhALL): a randomised, open-label, intergroup study. Lancet Oncol. 2012 Sep;13(9):936-45. doi: 10.1016/S1470-2045(12)70377-7. Epub 2012 Aug 14.', 'doi': '10.1016/s1470-2045(12)70377-7', 'source': 'clinical_trials'}]";1.0;True;;Rennes University Hospital;['France'];"[""Service d'hématologie pédiatrique CHRU"", 'Hôpital Arnaud de Villeneuve', 'CHU- Centre Gatien de Clocheville', ""Hôpital d'enfants"", 'Hématologie, Oncologie pédiatrique-CHU Saint Etienne', 'Hémato-Oncologie et Thérapie Cellulaire Pédiatrique - Hôtel Dieu', 'Hôpital Jeanne de Flandre', ""Service d'Immuno Hémato Oncologie Pédiatrique - Hôpital Charles Nicolle"", 'Hémato-immunologie-Robert Debré', 'Hématologie oncologie pédiatrique-CHU Caen', 'Pédiatrie CHU - Hôpital Nord', 'Hôpital Morvan', 'Hématologie Hôpital Jean Bernard', 'Hématologie Pédiatrique - Hôpital Trousseau', 'Hopital des enfants', 'Hématologie pédiatrique-Hopital américain', ""Hémato-Oncologie Pédiatrique - Hôpital d'Enfants"", 'Limoges University Hospital', 'Service hématologie pédiatrique Hôpital Saint-Jacques', ""Service d'hématologie pédiatrique - Hôpital Sud"", ""Service d'hémato-oncologie - Hôpital des Enfants Pellegrin"", ""Hôpital DEBROUSSE Institut d'hématologie et d'oncologie pédiatrique""]";2022-11-28;2005.0;2017.0;37.0;during_study;4083.0;academique;True;Completed;['fr'];;[];Drug;Non-Randomized;Treatment;;10.1016/s2352-3026(20)30369-0;;;;;;;
['clinical_trials'];False;NCT01572818;[{'type': 'org_study_id', 'id': '2008-A00636-49', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'PHRC/07-05', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'CIC0203/070', 'source': 'clinical_trials'}];Effects of Phlebotomy on Insulin Sensitivity in Insulin Resistance-associated Hepatic Iron Overload Patients;SAINPOS;The purpose of this study is to evaluate efficacy of phlebotomy on insulin sensitivity as evaluated by euglycemic-hyperinsulinic clamp in insulin resistance-associated hepatic iron overload patients.;2010-10-28T00:00:00;;Completed;2015-10-28T00:00:00;Actual;2011-05-17T00:00:00;2012-04-04T00:00:00;Interventional;;13.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU'];2022-11-28;2010.0;2015.0;201.0;during_study;1826.0;academique;True;Completed;['fr'];;[];Procedure;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT01148069;[{'type': 'org_study_id', 'id': 'ID RCB 2009-A01336-51', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'LOC/09-07', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'CIC0203/128', 'source': 'clinical_trials'}];Surgery Combined With IMRT-IGRT in Locally-advanced Prostate Cancers;TARGET;"Standard treatment of locally-advanced prostate cancers consists in the association of radiotherapy of prostate and seminal vesicles (SV) and androgen deprivation (AD) for 3 years. This treatment is usually preceded by pelvic lymphadenectomy to assess the possible extension to lymph nodes of prostatic cancer and to avoid irradiating the pelvis in case of no lymph node involvement. However, radiotherapy leads usually to about 30% of grade ≥2 risk of bladder and/or rectal toxicity. This risk particularly depends on the radiation volume. In the aim of lowering the toxicity, the treatment in this study will associate:

pelvic lymph node dissection and resection of seminal vesicles, allowing decreasing the radiation target volume to the prostate only (and not to irradiate the SV);
a high-precision radiotherapy technique combining Intensity Modulated Radiation Therapy (IMRT) and Image-Guided Radiation Therapy (IGRT).";2010-07-30T00:00:00;Actual;Completed;2018-07-04T00:00:00;Actual;2010-06-18T00:00:00;2010-06-18T00:00:00;Interventional;;63.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];"['Centre Eugène Marquis - CRLCC', ""Service d'Urologie - Hôpital de Pontchaillou""]";2022-11-28;2010.0;2018.0;-42.0;before_start;2896.0;academique;True;Completed;['fr'];;[];Procedure;N/A;Treatment;;;;;;;;;
['clinical_trials'];False;NCT00598026;[{'type': 'org_study_id', 'id': 'DGS 2007-A00888-45', 'source': 'clinical_trials'}, {'type': None, 'id': 'LOC/07-04', 'source': 'clinical_trials'}, {'type': None, 'id': 'CIC 0203/076', 'source': 'clinical_trials'}];"Evaluation of the "" Tele-follow-up "" for the Follow-up of Implantable Defibrillators";EVATEL;"The implantable cardioverter defibrillator (ICD) has been shown to be effective in preventing mortality in patients with ventricular tachyarrhythmia. However, the expanding indications of this therapy will have an impact on the follow-up policy. Currently, regular follow-up visits are scheduled every 3 months. In this context, the recently-introduced ""remote monitoring"" devices constitute a promising new technique, allowing to transmit information about the status of the device and ICD therapies, without direct contact between patients and physicians. This monitoring by ""tele-follow-up"" might reduce the cost of care by avoiding useless visits to the implantation centre.

The aim of our study is to assess the cost-benefit ratio of ""tele-follow-up"" assisted care as compared with the conventional ICD follow-up.";2008-01-28T00:00:00;;Completed;2011-05-28T00:00:00;Actual;2008-01-09T00:00:00;2008-01-17T00:00:00;Interventional;;1501.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];"['Service de Cardiologie - Hôpital Pasteur', ""Service de Cardiologie - CHU d'Angers"", 'Service de Cardiologie - Hôpital Européen Georges Pompidou', 'Département de Cardiologie - CHU de Nancy-Brabois', 'Département de Cardiologie et Maladies Vasculaires - Hôpital de Pontchaillou', 'Service de Cardiologie - Hôpital de la Côte de Nacre', 'Service de Cardiologie - CHU de Clermont-Ferrand', ""Service de Cardiologie - Centre Hospitalier du Pays d'Aix"", 'Service de Cardiologie - CHU de Nîmes', 'Département de Cardiologie - CHU de Montpellier', 'Service de Cardiologie - Institut du Thorax - Hôpital Laennec', 'Service de Cardiologie B - Hôpital Trousseau', 'Institut de Cardiologie - Hôpital de la Pitité Salpétrière', 'Service de Cardiologie - CHU de Limoges', 'Service de Cardiologie - CHU Jean Minjoz', 'Service de Chirurgie Cardiovasculaire - Hôpital Rangueil', 'Service médico-chirurgical de Cardiologie - CHU de Poitiers', 'Service de Cardiologie - Hôpital Charles Nicolle', 'Service de Cardiologie - CHU de Saint Etienne', 'Service de Cardiologie -Hôpital de la Cavale Blanche', 'Cardiologie A - CHRU de Lille', 'Service de Cardiologie - Hôpital Lariboisière', 'Service de Cardiologie - Hôpital Henri Mondor', 'Service de cardiologie et Urgences cardiologiques - Hôpital Michallon', 'Service de Cardiologie - Groupement Hospitalier Est de Lyon', 'Département de Cardiologie - CHU de Reims', 'Centre de Cardiologie - CHU de Dijon', 'Service de Cardiologie - CHU Timone Adultes', 'Hôpital Cardiologique du Haut Lévêque - CHU de Bordeaux', 'Service de Cardiologie - Hôpital de Hautepierre']";2022-11-28;2008.0;2011.0;-19.0;before_start;1216.0;academique;True;Completed;['fr'];;[];Other;Randomized;;;;;;;;;;
['clinical_trials'];False;NCT00401336;[{'type': 'org_study_id', 'id': 'DGS 2006/0197', 'source': 'clinical_trials'}, {'type': None, 'id': 'PHRC/04-08', 'source': 'clinical_trials'}, {'type': None, 'id': 'CIC0203/044', 'source': 'clinical_trials'}];Quantification of Liver Iron Overload and Steatosis Using a New Magnetic Resonance Imaging Multiecho Gradient-echo Sequence;SURFER;Iron excess is increasingly regarded as an important cofactor in the morbidity attributed to many disorders. Assessment of body iron stores by measurement of serum ferritin concentrations has poor specificity and the most reliable method is histological or biochemical assessment from a liver biopsy. Because liver biopsy is an invasive procedure, imaging methods have been developed to detect and quantify hepatic iron content. The aim of the study is to use a simplified magnetic resonance imaging (MRI) technique to quantify simultaneously iron and fat contents in the liver and to compare the results to the quantification obtained biochemically.;2006-11-28T00:00:00;;Completed;2013-03-28T00:00:00;Actual;2006-11-17T00:00:00;2006-11-17T00:00:00;Interventional;;250.0;Anticipated;[];0.0;False;;Rennes University Hospital;['France', 'Spain'];['Hôpital de Pontchaillou', 'Hôpital de la Timone', 'Hôpital Edouard Herriot', 'Hôpital du Brabois', 'CHU Angers', 'Hôpital Huriez', 'Hôpital Beaujon', 'Hôpital Tenon', 'Hôpital Saint Eloi', 'Hopital Donostia-San Sebastian'];2022-11-28;2006.0;2013.0;-11.0;before_start;2312.0;academique;False;Completed;['fr'];;[];Device;N/A;Diagnostic;;;;;;;;;
