statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4 : pas de résultats postés ni publiés,,2019-001837-15,,2023,"Apport de l'optimisation posologique individualisée d'amikacine guidée par un logiciel de modélisation pharmacocinétique chez les patients en choc septique  : Essai clinique randomisé, contrôlé, en ouvert","AMINO BESTDOSE 
 
 
 AMINO BESTDOSE",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2021-003511-25,,2023,PNEUMONIA DOSING IN CRITICALLY ILL PATIENTS A multicentre study to define novel individualised dosing regimens to maximise antibiotic effectiveness for treatment of pneumonia in ICU « French cohort of the PNEUDOS Study »,French PNEUDOS Study,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT05343299,,,2023,"Evaluation of Postoperative Experience of Two WALANT-type Modes of Anesthesia (Lidocaine Alone or Combined With Ropivacaine) Used in Ambulatory Surgery of the Upper Limb. A Single-center Prospective Randomized, Single-blind Study",ROPIWA,COMBINATION_PRODUCT
⬛,4,4 : pas de résultats postés ni publiés,,2017-001433-74,,2023,Screening Anti-Fungal Exposure in Intensive Care Units – The French Cohort,French SAFE ICU Study,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2019-001678-26,,2023,"Erectus nerve block for lumbar spine surgery : a prospective randomized study 
 
 
 Efficacité analgésique du bloc des érecteurs du rachis pour arthrodèse rachidienne lombaire : étude comparative contre placébo","EFABE Study 
 
 
 EFABE",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT05565131,,,2023,Performance Measurement and Safety Evaluation of the PYTHEAS® ODYSSEE Angular Assistance System for Intra-pedicular Screw Placement in Adult Spine Surgery. First-in-human Study,ODYSSEE,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT04947904,,,2023,"Impact on Fluid Balance of an Optimised Restrictive Strategy Targeting Non-Resuscitative Fluids in Intensive Care Patients Hospitalised for Septic Shock: an Open-label, Multi-Centre, Randomised, Controlled Pilot Study.",OPTIFLUID,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03634124,,,2023,Generation of Thrombin and Prediction of Deep Vein Thrombosis Post Prosthetic Orthopedic Surgery of the Lower Limbs,GT-PT,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04309942,,,2023,An Evaluation Study on the Performance of a Guided Clinical Pharmacy Consultation for Patients With Multiple Myeloma Following Their First Oral Anticancer Treatment,CPS MYELOME,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT01320215,,,2023,Complications Associated With Promontofixation for Pelvic Organ Prolapse: a Randomized Trial Comparing Robot Assisted Laparoscopic and Non-robot Assisted Laparoscopic Surgical Procedures,RoboLaps,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT05329337,,,2023,Seeking a Link Between the Capacity of Peripheral Mononuclear Cells to Induce Insulin Resistance and the Development of Hyperinsulinemia in a General Population,IRACTIV,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT02735902,2016-000352-98,,2024,"Anticoagulation Alone Versus Anticoagulation and Aspirin Following Transcatheter Aortic Valve Interventions - an Open, Multicenter Randomized Controlled Trial With Two Parallel Arms (1:1)",AVATAR,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT05890807,,,2024,Evaluation of the Concordance in the Diagnosis of Periodontitis in Diabetic Patients Between an Indirect Method Based on a Photograph of the Oral Cavity and a Direct Method Based on the Clinical Examination of This Oral Cavity (Reference).,PARODIABNOSTIC,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT03929952,,,2024,Descriptive Pilot Study of the Effects of a Standardized Neuromodulation Program on Cortical Brain Function in Chronic Low Back Pain Patients,NEMOLOC,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05825547,,,2024,Evaluation of Changes in the Immunological Microenvironment Surrounding Subcutaneous Breast Cancer Metastases After Liquid Nitrogen Cryotherapy: Descriptive Pilot Study.,CRIMCAS,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT05840003,,,2024,Concordance of Image Quality Between an Ultra-Low Dose (ULD) Scanner and Standard Dose Conventional Scanner for Thoraco-abdominopelvic Scans,UL2DLR,RADIATION
⬛,4,4 : pas de résultats postés ni publiés,,2022-002157-25,,2024,"Description des effets immunologiques périphériques d’un traitement vitamine D à forte dose chez les sujets sains. Essai randomisé monocentrique en double aveugle  
 
 
 Description des effets immunologiques périphériques d’un traitement vitamine D à forte dose chez les sujets sains. Essai randomisé monocentrique en double aveugle","VDSS 
 
 
 VDSS",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT05058313,,,2024,Evaluation of the Safety and Performance of the MILTA GYNECO Vaginal Probe in Postmenopausal Women With Vaginal Atrophy Resistant to All Non-invasive Therapies for More Than 3 Months - Pilot Study of First Use in Females,SIVAM,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT05655351,,,2024,How Does Vaccination Against COVID-19 Affect Monocyte Production of Oxygenated Derivatives ?,VACTICOV2,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT03964571,,,2024,Human and Bacterial Protease Activity As Prognostic Tool of Foot Infections in Diabetic Patients,CHEK BAC,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,,2013-000910-40,,2024,"Étude multicentrique, randomisée en double aveugle versus placebo évaluant l’efficacité d’un traitement par Cholécalciférol (Vitamine D3) pour retarder la conversion en SEP après un syndrome cliniquement isolé (SCI) 
 
 
 Étude multicentrique, randomisée en double aveugle versus placebo évaluant l’efficacité d’un traitement par Cholécalciférol (Vitamine D3) pour retarder la conversion en SEP après un syndrome cliniquement isolé (SCI)","D-Lay MS 
 
 
 D-Lay MS",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,NCT05389202,,,2024,Study of Prostate Perfusion Before Embolization in Patients With Symptomatic Prostate Adenoma. A Single-center Prospective Cohort Pilot Study to Determine the Predictive Factors of Clinical Efficacy Associated With a Prior Phantom Study.,EMBOPERF,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05449340,,,2024,Multidisciplinary Care Pathway With Electronic Patient Reported Outcomes (ePRO) Post-operative Follow-up of Breast Cancer Surgery Complications to Optimize Patient Quality of Life,BEAUTIFY-3,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT05060146,,,2024,Prevention of Pneumococcal Infections: Impact Collaborative Medico-pharmaceutical Care Structured to Improve Vaccination Coverage of Patients At Risk.,OPTIVACC,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT06235411,,,2025,Psilocybin in Alcohol Use Disorder with Comorbid Depression,PAD,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT06111248,,,2025,"Evaluation of the Impact of Training Healthcare Teams (Quality Improvement Project) in the Combined Use of AoA Carestation Software and Digital Intraoperative Monitoring Tools (State Entropy, Surgical Pleth Index and Train-of-Four) During General Anesthesia for Intermediate- or Major-risk Surgery on Patient Morbidity and Mortality At 28 Days",AoA QUALITY,OTHER
⬛,4,4 : pas de résultats postés ni publiés,,2019-002236-91,,,"Place des inhibiteurs de la transcriptase inverse dans le traitement du psoriasis : Essai « preuve de concept biologique » 
 
 
 
 
 Place des inhibiteurs de la transcriptase inverse dans le traitement du psoriasis : Essai « preuve de concept biologique »","PSORTI-BIO  
 
 
 PSORTI-BIO",DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2021-006493-23,,,"Evaluation of the patient postoperative experience of two modes of WALANT-type anesthesia (lidocaine alone or combined with ropivacaine) used in ambulatory upper-extremity surgery 
 
 
 
 Evaluation de l’effet sur le vécu post opératoire de deux modes d’anesthésie de type WALANT (lidocaïne seule ou associée à la ropivacaïne) utilisés en chirurgie ambulatoire du membre supérieur",ROPIWA,DRUG (presumed)
