statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4: pas de résultats postés ni publiés,NCT02018835,,,2022,"Exercise Stress MRI to Evaluate Aortic Function (Compliance, Distensibility, Pulse Wave Velocity) and Left Ventricular Function : Validation in Healthy Volunteers and in Selected Patients. A Pilot Study.",,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03630822,,,2022,Experimentation of a Protocol of Psychiatric Advance Directives: Randomized Controlled Multi-site Trial,DAiP,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02422043,,,2022,Description of Socio-cognitive and Clinic Changes for Type 1 Diabetes Adolescents Cohort With Therapeutic Patient Education Program,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02038361,,,2023,Implementation of Innovative Techniques in Routine Diagnosis of Childhood Acute Leukemia: Analysis of Genome and Transcriptome by Micro-array,,GENETIC
⬛,4,4: pas de résultats postés ni publiés,NCT02186678,,,2023,Comparison of Diagnostic Performances of 68Ga-DOTATATE PET-CT and 18F-FDOPA PET-CT in Paragangliomas and Pheochromocytomas Evaluation: Monocentric Prospective Study,DOTATATE,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02307747,,,2023,Disruption of Circadian Rhythm and Healthcare-related Infection in Patients With Severe Trauma,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05325047,,,2023,Intensive Preoperative Speech Rehabilitation in Drug-Resistant Temporal Epilepsy: A Case Study,REPREO SCED,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03341949,,,2023,Soluble CD146 and Proteinuria in Chronic Renal Disease,CPinMRC,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03297203,,,2023,Role of Innate Lymphoid Cells in the Immunosuppression of Septic Shock,CriSIs,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02484677,,,2023,"Pharmacokinetics and Pharmacogenetics-based Adaptive Dosing of 5-fu (5-Fluorouracile) in Head & Neck Cancer Patient Undergoing Docetaxel, Cisplatin, 5-Fluorouracile (=TPF) Therapy",5-FU,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02872415,,,2023,Impact of Alternative Blood Glucose Testing Site (Forearm) on Pain Reduction in Preterm Neonates.,NOBOBO,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03659045,,,2023,"Double-blind, Randomized, Multicenter Study Evaluating 200 Mg Versus 600 Mg of Mifegyne® on Pain in Medical Termination of Pregnancy (MToP) Up to 7 Weeks of Amenorreha (WA). DoMy Study.",DoMy,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02562157,,,2023,"Gastroenteric Anastomosis With Natural Orifice Translumenal Endoscopic Surgery (NOTES) Using the New Fashionned Tissue Apposing Stent Axios® for the Treatment of Antro-pyloric or Duodenal Obstructions : Prospective Evaluation of Feasibility, Efficacy and Tolerance.",,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT02603640,,,2023,""" Virtual Brain ""-Based Interpretation of Electrophysiological Signals in Epilepsy",VIBRATIONS,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01947218,,,2023,EFFECT OF SMOKING ON MUCUS HYPERSECRETION MECHANISMS IN ASTHMA AND CHRONIC OBSTRUCTIVE PULMONARY DISEASE,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02874118,,,2023,,Visage 3,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03406741,,,2023,Neuropsychological Development and Functional Outcome Sin Children With Hirschsprung Disease at School Age - Hirschsprung,Hirschsprung,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03977532,,,2023,"Study of a Red Blood Cell Deformability Parameter in Patients With Sickle Cell Disease, at Basal State and During Vaso-occlusive Crisis",Drepaforme,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03636932,,,2023,"RENACTIF: Reduction of the Thrombotic Phenotype in Renal Insufficiency With N-AcetylCysteine A Randomized, Double-blind, Placebo-controlled, Cross-over Trial",RENACTIF,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02904967,,,2023,,,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT04369820,,,2023,C5a Receptor Expression in Circulating Myeloid Cells in ARDS Secondary to COVID-19,C5-COV,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02904863,,,2023,,SHU,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02900014,,,2023,,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02827955,,,2023,Evaluation of Bilateral Gamma Knife Thalamotomy in Patients Presenting With Severe Essential Tremor,VIMBIL,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02150408,,,2023,Evaluation of PET-CT Using Somatostatin Agonists Labeled With Gallium68 in Neuroendocrine Tumors,DOTATATENET,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03852108,,,2023,Impact of a Procedure With Socio-aesthetic Care on Anxiety and Pain Scale in the Early Rest of Pulmonary Transplant.,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01991249,,,2023,Targeted High Throughput Sequencing in the Diagnosis of Pediatric Acute Leukemia,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05250713,,,2023,Quantification of the Immediate Impact of Weak Electric Fields on Brain Activity by SEEG Measurements in Drug-resistant Focal Epilepsy Patients,GALVANI PS-2,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01284699,,,2023,Evaluation of the Safety and Efficacy of Bilateral Subthalamic Nucleus (SNT) Radiosurgery in Idiopathic Severe Parkinson's Disease Fulfilling Inclusion Criteria for STN Deep Brain Stimulation and Presenting With a Contraindication to Intracerebral Electrode Implantation.,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03339908,,,2023,Regional Non-comparative Prospective Study of the Impact of Gamma Knife Radiosurgery on Tremor in Multiple Sclerosis,GK-SEP,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02480699,,,2023,Intra Individual Evaluation of Uremic Toxin Levels in Hemodialysed Patients,EVITUPH,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02571790,,,2023,Virtual Reality and Relaxation for the Treatment of Generalized Anxiety Disorders: a Comparative Study With Standard Relaxation,Relax-TAG,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT01916005,,,2023,Diagnostic Value of 18F-fluorodeoxyglucose Positron Emission Tomography/Computed Tomography in Prosthetic Valve Endocarditis,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02669056,,,2023,Brainstem Assesment in a Cohort of Very Preterm Babies (Less Than 28 Weeks),,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02296216,,,2023,LateR-Ac Study: Late Effects of Radiosurgery on Acromegaly Study,LateRAc,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02152358,,,2023,"Efficacy of a Preemptive Treatment by Ganciclovir or by Aciclovir in ICU Patients Requiring Prolonged Mechanical Ventilation and Presenting a Viral Replication (CMV and/or HSV) - Prospective, Randomized, Double-blinded Multicenter Trial",PTH,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02333565,,,2023,Combination of Everolimus and Octreotide LAR in Aggressive Recurrent Meningiomas.,CEVOREM,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02559466,,,2023,Efficacy of Deep Transcranial Magnetic Stimulation (TMS) for Treatment-resistant Depression and Neuroanatomical Correlates: a Randomized Clinical Study Coupled With Positon Emission Tomography (PET),,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01116765,,,2023,Impact of Early Oral Stimulation on Reducing Cardiorespiratory Events and Transition to Oral Feeding in Preterm Infants,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02885363,,,2023,,NCVG,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00682812,,,2023,Significance of the High-risk Hpv Viral Load,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02120040,,,2023,,PsychoVHL,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01285817,,,2023,A Phase II Clinical Trial Using Metronomic Oral Low-dose Cyclophosphamide Alternating With Low-dose Oral Methotrexate With Continuous Celecoxib and Weekly Vinblastine in Children and Adolescents With Relapsed or Progressing Solid Tumours.,SFCE METRO 01,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02335996,,,2023,Impact Hypercortisolism on Adipose Epicardial and on Myocardial Function,Hyper-Cor,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03581331,,,2023,Consequence of Unilateral Vestibular Loss on Visual Abilities,SVorthoptie,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT01613625,,,2023,Interest Of Renal Elastography In Children As A Diagnostic Tool Of Renal Fibrosis: Confrontation To Histological Features Of Renal Biopsies,,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02732392,,,2023,Validation of Radioisotope Guided Lymphadenectomy for Loco-regional Staging in Patients With Intermediate or High-risk Prostate Cancer,SENTINELLE,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT01284829,,,2023,Performance of 18F-Fluorodeoxyglucose Positron Emission Tomography (FDG-PET) in the Diagnosis of Indeterminate Adrenal Tumors on Conventional Imaging: A French Prospective Multicentric Study,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02186691,,,2023,Right and Left Ventricle Remodeling Predictors After Pulmonary Valve Replacement in Patients With Repaired Tetralogy of Fallot.,,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02205060,,,2023,Interventionnal and Randomized Study Measuring Virtual Reality Cue Exposure for the Relapse Prevention of Tobacco Consumption Versus Cognitive and Behavioral Approaches Therapy,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01693965,,,2023,Clinical Course and Changes in the Respiratory Microbiota Based on Antibiotic Treatment in Patients With Cystic Fibrosis,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05407337,,,2024,"Single Center, Randomized, Comparative, Prospective Interventional Study Evaluating the Impact of Brief Psychotherapy by Narrative Exposure Therapy (NET) on the Reduction of Symptoms of Post Traumatic Stress Disorder in Refugee and Asylum Seeking Women in the Program SINDIANE in Marseille",SINDIANE,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT04782869,,,2024,Personalized Multichannel Transcranial Direct Current Electrical Stimulation (tDCS) in Drug-resistant Epilepsy: Evaluation of Therapeutic and Neurophysiological Effects,GALVANI PS-1,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT00922909,,,,Executive Control Analysis in Patients Suffering From Parkinson Disease and Treated by Deep Brain Stimulation (Chronometric and Electromyographic Approach During a Simon Task),,BEHAVIORAL
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00420693,,,,Interest of Using the Sevoflurane in the Prevention of Newborns Pain,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT00485784,,,,Interest of Circulating Endothelial Biomarkers in Vascular Pregnancy Complications,,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00484523,,,,Constitution of a Standardized Neural Imaging Database in Healthy Subjects,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00919685,,,,Investigations of New Markers in Patients With Shock,,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT01284738,,,,Beta-thalassemia and Microparticles,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT00998231,,,,Major Depression and Messenger RNAs,,BIOLOGICAL
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01277068,,,,Effects of Various Bariatric Surgical Procedures on Intestinal Triglyceride-rich-lipoprotein (TRL) Metabolism in Obese Patients,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00893568,,,,Post Traumatic Stress Disorder and Neural Mechanisms Involved in Its Treatment,,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT01284816,,,,Impact of Bariatric Surgery on Epicardial Adipose Tissue and on Myocardial Function,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT00949520,,,,Dual Source Computed Tomography (DSCT) During Injection of Dipyridamole : a New Technique for Myocardial Ischemia Assessment,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02834130,,,,"Input of a Multidisciplinary Device Including a Psychological Approach, to Accompany the Announce of Diagnosis for Young Children With Serious Constitutional Hemorrhagic Disease and Their Families",ACADHEM,BEHAVIORAL
