statut,NCTId,eudraCT,completion_year,clinical_trial_title,acronym,results_1y,results_3y
🟥,NCT02334956,,2018,"Linking fMRI to Mobile Technologies in Addiction Research: Pathophysiology of Executive Deficits, Craving and Substance Use",MobiCogIm,False,False
🟥,,2015-002485-24,2018,"Effectiveness of oral prednisolone versus partial endodontic treatment on pain reduction in emergency care of acute irreversible pulpitis of mandibular molars: study protocol for a non inferiority randomized clinical trial. 
 
 
 Essai randomisé de non infériorité sur l’efficacité de la prednisolone par voie orale par rapport au traitement endodontique partielle sur la réduction de la douleur dans les soins d'urgence de pulpite irréversible aiguë de molaires mandibulaires.",PULPISOLONE,False,False
🟩,NCT02629042,,2018,Efficacy of Oral Prednisolone Versus Partial Endodontic Treatment on Pain Reduction in Emergency Care of Acute Irreversible Pulpitis of Mandibular Molars: Non Inferiority Randomized Clinical Trial,PULPISOLONE,True,True
🟥,NCT03349554,,2019,"An Exploratory Study of the Feasibility of the Installation by a Paramedical Staff of a Standardized Meditation Technique ""Body-scan"", in the Management of Anxiety in Hospitalized Parkinsonian Patients",PARAM2A,False,False
🟥,NCT01329133,,2019,Treatment of Severe and Resistant Obsessive-compulsive Disorder by High-frequency Stimulation of the Ventral Striatum and the Subthalamic Nucleus,STOC2,False,False
🟥,NCT02559726,,2019,Identification and Quantification of a Mechanical Hyper-synchronicity State in Hypertrophic Cardiomyopathy (HCM) With Left Outflow-tract Obstruction and Description of Its Electrical and Electro-mechanical Characteristics Thanks to an Innovative Multi-imaging Approach to Predict a Positive Response to Dual Chamber Pacing. The Hsync Study.,HSYNC,False,False
🟥,NCT02164643,,2019,Longitudinal Study of Brain Amyloid imaGing in MEMENTO,MEMENTOAmyGing,False,False
🟥,NCT03604757,,2019,"Exploratory, Single-institution Study, Comparing 68Ga-RM2 PET/CT Versus 68Ga-PSMA-617 PET/CT in Patients Diagnosed With Prostate Cancer of Various Metastatic Risks Candidates for Radical Prostatectomy - ""UROPET""",UROPET,False,False
🟧,NCT04124796,,2019,Identification of Psychosocial Factors Associated With Diagnostic Delay in Advanced Basal Cell Carcinoma,PSYCHO-CBC,False,True
🟥,NCT02813200,,2019,,INTUITIVE,False,False
🟥,NCT02486341,,2019,Daily Glycaemic Variability in Frail or Disabled Older Patients With Diabetes Over 75 Treated With Basal Insulin,VARQUOGLY,False,False
🟥,NCT02389166,,2019,Randomized Clinical Trial Comparing High Flow Oxygen Delivery System (Optiflow) With Oxygen Therapy Under High-concentration Mask on Oxygenation of Patients Who Receive Sequential Non-Invasive Ventilation (NIV) Sessions,VNI-HD,False,False
🟥,NCT03031587,,2019,Validation of Thermometric Cardiac Imaging by MRI,VAIMTH-IRM,False,False
🟥,NCT02708927,,2019,"Emotional Processing, Family Life, Friendship and Social Integration in Patients With Multiple Sclerosis",EMOSOCIAL-MS,False,False
🟥,NCT03281018,,2019,Exploratory Study of the Impact of a Preoperative Formal Hypnosis Session on Perioperative Anxiety Among Female Patients Hospitalised for Hysterectomy Due to Pelvic Gynecological Cancer,HYPPOGYN,False,False
🟥,NCT04002245,,2019,"A Pilot Study, Non-comparative Efficiency of Techniques of 'Snail ' and 'Go-back' Application of an Alcoholic Antiseptic on Healthy Skin Before the Placement of a Intra-vascular Device,",TApAS,False,False
🟥,,2017-000490-36,2019,"Etude monocentrique, exploratoire, comparant la TEP/TDM au 68Ga-RM2 à la TEP/TDM au 68Ga-PSMA-617 chez des patients atteints de cancers de la prostate de différents risques métastatiques, candidats à une prostatectomie totale",UROPET,False,False
🟥,,2015-000691-94,2019,Self-help program for hypnotics withdrawal in insomniac patients: A randomized controlled clinical trial.,PROPERSOM,False,False
🟥,NCT02466984,,2019,Subcutaneous Route and Pharmacology of Metoclopramide,SOPHA-Méto,False,False
🟩,NCT03400813,,2019,Prevention of PostConcussion-Like Symptoms for Patients Presenting at the Emergency Room: A Randomized Controlled Study of Early Single Eye Movement Desensitization and Reprocessing (EMDR) Intervention Versus Usual Care,SOFTER3,True,True
🟥,NCT03068403,,2019,Dynamic Contrast Enhanced Ultrasound for Predict and Assess Rectal Cancer Response After Neo-adjuvant Chemoradiation - RECT,RECT,False,False
🟥,,2016-001435-13,2019,"Description of the ability to learn how to handle inhaler devices in COPD  
 
 
 Etude descriptive de la capacité d’apprendre à utiliser des systèmes d’inhalation dans la bronchopneumopathie chronique obstructive","INTUITIVE 
 
 
 INTUITIVE",False,False
🟩,NCT03435705,,2019,Maintenance of Occupational Therapy for Patients With Alzheimer: A Pragmatic Randomized Trial,MaTheoAlz,True,True
🟥,NCT02720458,,2019,Self-help Program for Hypnotics Withdrawal in Chronic Insomniac Patients: A Randomized Controlled Clinical Trial,PROPERSOM,False,False
🟥,NCT01774630,,2020,Multicenter Single-arm Pilot Study Evaluating Efficacy of Nilotinib in CML Patients With Molecular Relapse After Glivec Discontinuation Within the Context of the STIM Trials (STIM and STIM2),NiloPost-STIM,False,False
🟥,NCT03078426,,2020,LUNG MRI in the Management of Idiopathic Pulmonary Fibrosis : PIC'IRM,PIC'IRM,False,False
🟥,NCT03512054,,2020,Pilot Study Evaluating the Success (= Safe Decannulation) of a Standardized Tracheotomy Weaning Procedure in Brain-injury's Patients,DECATRAC,False,False
🟥,,2017-002912-15,2020,"Secondary Prophylaxis after CMV disease in Kidney transplant patients targeted by γδ T cells immunomonitoring. 
 
 
 Prophylaxie secondaire après une infection à CMV chez les greffés rénaux ciblée par l’immunosurveillance des lymphocytes T γδ.","SPARCKLING 
 
 
 SPARCKLING",False,False
🟥,NCT02984462,,2020,Is Fixation of Percutaneous Akin Osteotomy Enhanced First Ray Post-operative Mobility? A Prospective Randomized Study.,AKIN,False,False
🟥,NCT03140267,,2020,Assessment of the Evolution of Force and Endurance of Inspiratory Muscles in Intubated and Mechanically-ventilated ICU Patients With Difficult Weaning,EFES,False,False
🟩,NCT03813797,,2020,LaPAroscopic Low pRessure cOlorectal Surgery,PAROS,True,True
🟩,NCT03431805,,2020,"TRAnexamic Acid for Preventing Postpartum Hemorrhage Following a Cesarean Delivery :a Multicenter Randomised, Double Blind Placebo Controlled Trial (TRAAP2)",TRAAP2,True,True
🟥,NCT03742947,,2020,Study of Peripartum Haemostasis and Effects of Tranexamic Acid in Caesarean Delivery: Biologic Ancillary Study in TRAAP2 Patients Recruited at the Bordeaux University Hospital: BIO-TRAAP,BIO-TRAAP,False,False
🟧,,2017-001144-36,2020,"TRAnexamic Acid for Preventing postpartum hemorrhage following a Cesarean Delivery :a multicenter randomised, double blind placebo controlled trial (TRAAP2) 
 
 
 L'acide tranéxamique en prévention de l'hémorragie du post-partum après césarienne. Etude contrôlée, en double aveugle, contre placebo, randomisée, multicentrique (TRAAP2)",TRAAP2,False,True
🟥,NCT03339661,,2020,Secondary Prophylaxis After CMV Disease in Kidney Transplant Patients Targeted by γδ T,SPARCKLING,False,False
🟥,NCT03918161,,2020,Magnetic Resonance Elastography of Transplanted Kidney (GREFFE_ELASTO IRM),,False,False
🟥,NCT02264925,,2020,"Thalamic LFPs and VIM DBS in Essential Tremor: Correlation, Evolution, and Therapeutic Perspectives",VIM-CLT,False,False
🟥,NCT02647749,,2020,,CARRY,False,False
🟥,NCT03695861,,2020,Contribution of 18F-FDG PET-CT in the Diagnosis and the Detection of Peripheral Emboli of Infectious Endocarditis on Native Valves,NATIVTEP,False,False
🟥,NCT02855619,,2020,"Comparison of the Incidence of 3 Inspiratory Muscle Training Programs on Inspiratory Strength, on Difficult to Wean Patients in Intensive Care Unit: a Multi-centre Randomised Trial.",PREDRIC,False,False
🟥,NCT03295864,,2020,Arnold Chiari Malformation: the Otological Assessment as an Objective Criteria for Surgical Treatment,MCoto,False,False
🟥,NCT03265366,,2020,Diagnostic Value of MRI for Allergic Broncho-Pulmonary Aspergilloses,ABPA-MR,False,False
🟥,NCT03604510,,2020,Role of Frontal Cortex in the Pathophysiology of Gilles de la Tourette Syndrome (GTS),TIC-EEG,False,False
🟥,NCT03078218,,2020,Health-economic Impact of Pulse Oximetry Systematic Screening of Critical Congenital Heart Disease in Asymptomatic Newborns,OXYNAT,False,False
🟥,NCT04371029,,2020,Impact of Neck Inspiratory Muscle Activation During Sleep in ICU Patients After a COVID 19 ARDS,COVISLEEP,False,False
🟥,NCT03606798,,2021,Multidisciplinary and Personalized Care of Behavioral Disorders in Frontotemporal Lobar Degeneration.,DLFT,False,False
🟥,NCT04138797,,2021,"Evaluation of Non-invasive Measurement of Electrophysiological ""HV"" Interval Using a High-density and High-fidelity Signal Averaging ECG Device",BIOSEMI-HV,False,False
🟥,NCT04129905,,2021,Assessment of the Relations Between Endothelial and Venous Dysfunctions and Left Ventricular Obstruction in Genetic Hypertrophic Cardiomyopathies,HCM-Vein,False,False
🟥,NCT04426188,,2021,""" Brain Changes After Repetitive Head Impacts in Soccer and the Effects of a Protective Device: Biomechanical, Cognitive, Electrophysiological and Multimodal Neuroimaging Study """,Soccer-BRAIN,False,False
🟥,NCT04581057,,2021,Frequency of Clonal Hematopoiesis in Patients Over 75 With a First Cardio Vascular Event. Consequences on Inflammation and Atherosclerosis,CHATH,False,False
🟥,NCT03577483,,2021,Differential Diagnosis Between Parkinson's Disease and Multiple System Atrophy Using Digital Speech Analysis,Voice4PD-MSA,False,False
🟥,NCT03827551,,2021,Preliminary Study of the Quality of the Oral Flora in Parkinson's Patients,PARKIDENT,False,False
🟥,NCT03610022,,2021,Study of the Relationship Between the Pharmacokinetics of Vismodegib and Safety Data: a Pilot Study to Therapeutic Optimization in Patients With Basal Cell Carcinoma - OPTIVISMO-1,OPTIVISMO-1,False,False
🟥,NCT03575156,,2021,Microparticles's Role in the Pathophysiology of Systemic Lupus Erythematosus and Systemic Sclerosis,MICROLUPS,False,False
🟥,,2020-001435-27,2021,"Home treatment of elderly patients with symptomatic SARS-CoV-2 infection (COVID-19) : a multiarm, multi-stage (MAMS) randomized trial to assess the efficacy and safety of several experimental treatments to reduce the risk of hospitalization or death (COVERAGE trial) 
 
 
 Traitement à domicile des personnes âgées présentant une infection symptomatique à SARS-CoV-2 (COVID-19) : un essai randomisé multi-bras multi-étapes (MAMS)  pour évaluer l'efficacité et la tolérance de plusieurs traitements expérimentaux afin de diminuer le risque d'hospitalisation ou de décès",COVERAGE,False,False
🟧,NCT04936503,,2021,Support for the Resumption of Training of High-level Athletes Post-epidemic COVID-19,ASCCOVID19,False,True
🟥,NCT02450604,,2021,Prevalence of Fabry's Disease in a Population of Patients With Chronic Pain,DOUFABIS,False,False
🟥,NCT04517903,,2021,Validation Study on Eye Rubbing Questionnaire in Patients With or Suspected of Having a Keratoconus (KC),QFK,False,False
🟥,NCT02264899,,2021,MEMENTO-VAScular COmponents of Dementia,VASCOD,False,False
🟥,NCT03943914,,2021,Early Non-invasive Ventilation and High-flow Nasal Oxygen Therapy for Preventing Delayed Respiratory Failure in Hypoxemic Blunt Chest Trauma Patients.,OptiTHO,False,False
🟥,NCT04405986,,2021,Exploring Brain Damages After COVID-19 Infection,BRAINCOV,False,False
🟩,NCT04356495,,2021,Randomized Trial to Evaluate the Safety and Efficacy of Outpatient Treatments to Reduce the Risk of Worsening in Individuals With COVID-19 With Risk Factors (COVERAGE France),COVERAGEFrance,True,True
🟥,NCT03359642,,2021,Characterization of the Intestinal Microbiota in Patients With Inflammatory Bowel Disease and/or Spondyloarthritis and Study of the Impact of an Anti-TNF Alpha Therapy,MIST,False,False
🟥,NCT03720275,,2021,Evaluation of a New Diagnostic Approach to Familial Amyloid Neuropathy by Mutation of the TTR Gene in a Population of Idiopathic Chronic Neuropathies,TTR-FAP,False,False
🟥,NCT02417272,,2021,Comparison of 2 Surgical Approaches in the Treatment of Cervical Degenerative Disc Disease: Total Disc Replacement Versus Anterior Cervical Decompression and Fusion,CERVIDISC,False,False
🟥,NCT04596449,,2021,Relationships Between Sleep Spindle and Cognitive Process in Healthy Adults,FUSO,False,False
🟥,NCT05180643,,2021,Exploratory Feasibility Study for the Development of Mindfulness-based Stress Reduction Program (MBSR )in Parkinsonian Patients - MPARK,M-PARK,False,False
🟥,NCT03515486,,2021,Cerebellar Stroke and Mood Disorders,CERMOOD,False,False
🟥,NCT04042584,,2021,Pre-hospital Optimization of Triage of Stroke Suspicions: Bringing an Embedded Visio Conference Device,OPTIC-AVC,False,False
🟥,NCT03901287,,2021,"Quantitative Dual Energy Computed Tomography in Pulmonary Hypertension ""DECTPH"".",DECTPH,False,False
🟥,NCT04113187,,2022,Study of the Efficacy of Propranolol for the Management of Epistaxis in Hereditary Hemorrhagic Telangiectasia Patients,EPERO,False,False
🟥,NCT02364089,,2022,Surgery of Subclinical Cortisol Secreting Adrenal Incidentalomas,CHIRACIC,False,False
🟥,NCT02407782,,2022,Oral Ivermectin Versus Topical Permethrin to Treat Scabies in Children and Adults: a Cluster Multicenter Randomized Trial,SCRATCH,False,False
🟥,NCT04636320,,2022,Prevalence of Silent Myocardial Scars on Cardiac Magnetic Resonance Following COVID-19 Infection,COVID-CMR,False,False
🟥,NCT04440566,,2022,O-GlcNAcylation Role in the Pathophysiology of Systemic Lupus Erythematosus,METABOLUPS,False,False
🟥,NCT04747353,,2022,Computed Tomography Targets for Efficient Guidance of Catheter Ablation in Ventricular Tachycardia (MAP-IN-HEART),MAP-IN-HEART,False,False
🟥,NCT02750371,,2022,Effect of Irradiation of the Cavernous Sinus and the Sellar Region on Autobiographical Memory,ISOMAB,False,False
🟥,NCT04921514,,2022,Psychological Sequelae After Sudden Cardiac Death in the Patient and His Relatives,TEMPO,False,False
🟥,NCT04044495,,2022,"""Sleep, Rhythms and Risk of Alzheimer's Disease: a Daily Life Actigraphic Assessment and MRI Study"" ""SoRyMA - AMImage3""",AMImage3,False,False
🟥,NCT05366660,,2022,Remote Programming of Cardiac Implantable Electronic Device,REACT,False,False
🟥,NCT04272281,,2022,Utilisation d'un Outil de décision médicale partagée Dans la Prise en Charge Des Cystites Aigues Sans Risque de Complication en médecine générale : Comparaison de la Consommation d'Antibiotique Entre Deux Groupes randomisés en Cluster.,ARIBO,False,False
🟥,NCT04798053,,2022,Impact of COVID-19 Pandemic and Social Distancing on Mental Health of Chronic Inflammatory Rheumatism Affected Patients,EMOPTION,False,False
🟥,NCT03923439,,2022,High B Value Diffusion and Stroke,HBS,False,False
🟥,NCT04201444,,2022,Usefulness of Hair Cortisol/Cortisone Concentrations for the Monitoring of Medical Treatment in Patients With Cushing's Disease,HAIRCUSH,False,False
🟥,NCT04530292,,2022,Evaluation of the Impact of a Home-based Intervention by a Pediatric Nurse to Prevent Diabetes Imbalance Within One Year of Its Discovery in Children Whose Parents Are in a Precarious Social Situation (PRECADIAB),PRECADIAB,False,False
🟥,NCT04569175,,2022,"Non Enhanced Labyrinth Imaging for the Detection of Endolymphatic Hydrops in Meniere's Disease ""NELI Study""",NELI,False,False
🟥,NCT05546801,,2022,Antenatal Ultrasound Diagnosis of Periventricular Pseudocysts and Postnatal Outcome,UDiPPP,False,False
🟩,NCT04009811,,2022,A New Membrane Obturator Prothesis Concept for Soft Palate Defects,VELOMEMBRANE,True,True
🟥,NCT03287596,,2023,Cartography and Quantitative Characterization of Achilles Tendon Fibrocartilage by TE = 0ms Imaging at3T MRI,SILENZ,False,False
🟥,NCT05582070,,2023,Effect on Sleep of Surgical Treatment of Severe Nasal Obstruction,SOMNOSE,False,False
🟥,NCT04325230,,2023,Prognostic Value of Arterial Spin Labeling Brain Perfusion MRI in Term Neonates With Hypoxic-ischemic Encephalopathy,BBASL,False,False
🟥,NCT04921488,,2023,"Cross-sectional, Multi-center Study Comparing Diagnostic Performance Between the CAD EYE System and the Physician on Histological Prediction of Colonic Polyps in Screening of Colorectal Cancer by Colonoscopy",IA COLO,False,False
🟥,NCT03768648,,2023,Everyday Life Cognition and Non-conventional Magnetic Resonance Markers in RRMS Patients Treated With Aubagio® in a Real-life Setting,AUBACOG,False,False
🟥,NCT04822584,,2023,"Evaluation of Effect and Tolerance of the Association of Baricitinib (4 mg) and Phototherapy Versus Phototherapy in Adults With Progressive Vitiligo: a Randomized, Double-blind, Prospective, Non-comparative Phase II Study.",BARVIT,False,False
🟥,NCT03760406,,2023,Optimization of VIM Targeting in Essential Tremor Surgery,Opti-VIM,False,False
🟥,NCT04916678,,2023,Persistent PostConcussion-Like Symptoms and Post Traumatic Stress Disorder for Patients Presenting at the Emergency Room: A Multi-center Cluster Randomized Cross-over Implementation Study.,SOFTERIV,False,False
🟥,NCT03421184,,2023,Dietary Phytoestrogens in Blood and Urine of Female Patient With Acute Systemic Lupus Erythematosus,ISOLED,False,False
🟥,NCT03815578,,2023,Evaluation of Pain Sensitization in Rheumatoid Arthritis: Analysis on a Cohort of Tofacitinib Treated Patients,TOPRA,False,False
🟥,NCT04841408,,2023,"Prospective, Monocentric, Interventional Study on Spontaneous Vaginal Clearance of Mycoplasma Genitalium",MYCOCLEAR,False,False
🟩,NCT02547883,,2023,Mortality and Economic Impact of Stopping Statins in People Aged of 75 and Over: a Pragmatic Clinical Trial,SITE,True,True
🟥,NCT04828928,,2023,Prospective Study to Investigate Neuropathy in Patients Monitored for Wild-type TTR Cardiac Amyloidosis (Non-mutated),N-SAC,False,False
🟥,NCT05194618,,2023,"A Randomized, Double-blind, Parallel Groups, Placebo-controlled, Proof-of-concept Study to Assess the Efficacy and Safety of Valerian Root Extract and Lavender Essential Oil Combination in Subjects With Sleep Complaints.",PHYTOSOM,False,False
🟥,NCT04595617,,2023,Anti-αIIbβ3 Immunization in Glanzmann Thrombasthenia: Prevalence and Associated Risk Factors: Thrombasthenia Anti-αIIbβ3 Antibodies Study (TAAS),TAAS,False,False
🟥,NCT04822272,,2023,MagneThermoPro : Magnetic Resonance Thermography of Human Prostate,ThermoPro,False,False
🟥,NCT03692975,,2023,Hippocampal Microstructure Assessed by a New MRI Sequence and Episodic Memory at the Early Stage of Multiple Sclerosis: Comparison Between Patients After a Clinically Isolated Syndrome (CIS) and Controls,Micro-MS,False,False
🟥,NCT06234813,,2023,Targeting TFPI With Concizumab to Improve Haemostasis in Glanzmann Thrombasthenia Patients: an in Vitro Study,GLAT,False,False
🟥,NCT04918303,,2023,Skin Sympathetic Nerve Activity and Cardiac Arrhythmia,SKNA,False,False
🟥,NCT04345003,,2023,MR Elastography Parameters Impact on MR-HIFU Efficacy in Uterine Fibroids,ELASTUS,False,False
🟥,NCT04328376,,2024,Measurement of the Electromechanical Window to Improve the Diagnosis of Congenital Long QT Syndrome,FEMQT,False,False
🟥,NCT04081883,,2024,Decoding Islet Algorithms in Biosensors for Open and Closed-loop Glycemia Control in T1D Patients With Insulin Pump Coupled to Sensors.,DIABLO,False,False
🟥,NCT05185323,,2024,Evaluation of the Effectiveness of Osteopathic Treatment on the Mother-newborn Dyad in the Event of Painful Breastfeeding in the Maternity Hospital Despite the Application of All Usual Aids: Randomized Interventional Study in Clusters in Two Parallel Arms Without Blinding. AMATOSTEO,AMATOSTEO,False,False
🟥,NCT05953298,,2024,Evaluation by Electrical Impedancemetry of the Variation of Lung Volumes Under NIV in Patients With COPD,Eval 3V-BPCO,False,False
🟥,NCT06272344,,2024,Remote Programming of Cardiac Implantable Electronic Devices 2,REACT 2,False,False
🟥,NCT04591314,,2024,Evaluation of the Effect of Neurofeedback Targeting EEG Theta / Beta Activities on the Strengthening of Wakefulness Maintenance Capacities and Cognitive Performance.,NEUROWAKE,False,False
🟥,,2008-006411-20,,EVALUATION PRONOSTIQUE DE LA TOMOGRAPHIE PAR EMISSION DE POSITONS COUPLEE AU SCANNER (TEP-TDM) AU FLUOROMISONIDAZOLE MARQUE AU FLUOR 18 (18F-FMISO) DANS LES CANCERS EPIDERMOIDES DES VOIES AERODIGESTIVES SUPERIEURES (VADS).,MISORL,False,False
🟥,,2009-015934-30,,étude randomisée en double insu et crossover comparant l’efficacité de la L-carnitine à un placebo dans le traitement de la fatigue dans la sclérose en plaques,FACTSEP,False,False
🟥,,2016-003143-11,,"Effect of intra-venous ocytocine injection after fetal expulsion in management of third-stage of labor after second trimester medical pregnancy termination 
 
 
 Analyse de la Délivrance Dirigée par Ocytocine dans les Interruptions Médicales de Grossesses au Deuxième trimestre","ANDDROID 
 
 
 ANDDROID",False,False
🟥,,2014-004282-25,,"Subcutaneous route and pharmacology of metoclopramide  - SOPHA-Méto 
 
 
 
 SOus-cutanée et PHArmacologie du Métoclopramide - SOPHA-Méto","SOPHA-Meto 
 
 
 SOPHA-Meto",False,False
🟥,,2013-004755-21,,"Multicenter double-blind randomized clinical trial assessing efficacy and safety of exenatide in the treatment of hypothalamic obesity after craniopharyngioma therapy. 
 
 
 Essai multicentrique randomisé en double insu évaluant l’efficacité et la tolérance du traitement par exénatide dans l’obésité hypothalamique de l’adulte secondaire au traitement du craniopharyngiome","CRANIOEXE 
 
 
 CRANIOEXE",False,False
🟥,,2009-013422-17,,Etude de l’efficacité et de la toxicité d’une stratégie d’allogreffe de cellules souches hématopoïétiques à conditionnement atténué dans le lymphome folliculaire en rechute chimiosensible.,RITALLO,False,False
