statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4 : pas de résultats postés ni publiés,NCT04824638,,,2023,A Phase II Trial Assessing Immunogenicity and Safety of COVID-19 mRNA Vaccine BNT162b2 in Adult Volunteers With no History of SARS-CoV-2 Infection Administered With Two Doses of Vaccine (D1-D29) and in Adult Volunteers With Documented History of SARS-CoV-2 Infection (of More Than 5 Months) Administered With Only One Dose of Vaccine,CoviCompareP,BIOLOGICAL
🟧,2,2 : résultats postés ou publiés entre 12 et 36 mois,NCT04120415,2019-002818-40,,2023,"EHVA T02 (European HIV Vaccine Alliance Therapeutic Trial 02)/ANRS VRI07: A Phase II Randomised, Placebo-controlled Trial of Vedolizumab With or Without Therapeutic HIV MVA Vaccine in Individuals Who Started Antiretrovirals During Primary or Chronic Infection",,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT04133012,,,2023,A Prospective Study Aiming to Determine the Cartography of Virological Reservoir Related to Antiretroviral Concentrations in Chronic HIV-1 Patients Treated with a First Line of Dolutegravir and Associated Nucleoside / Nucleotide Reverse Transcriptase Inhibitors (NRTIs).,DOLUVOIR,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04842682,,,2024,A Phase I Multicenter Double-blind Placebo Controlled Dose Escalation Trial of an Adjuvanted Anti-CD40 mAb Fused to Env GP140 HIV Clade C ZM-96 (CD40.HIVRI.Env) Vaccine Combined or Not With a DNA-HIV-PT123 HIV-1 Vaccine in Healthy Participants,,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT05385588,,,2024,"Aging With HIV and Neurocognitive Decline, a Follow-up Study",AgingHAND,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04597424,,,2024,Combined Prevention of Sexually Transmitted Infections (STIs) in Men Who Have Sex With Men and Using Oral Tenofovir Disoproxil Fumarate/ Emtricitabine (TDF/FTC) for HIV Pre-Exposure Prophylaxis (PrEP),DOXYVAC,DRUG
⬛,4,4 : pas de résultats postés ni publiés,,2020-005888-31,,,"A phase I, prophylactic HIV vaccine trial to evaluate the safety and immunogenicity of HIV Clade C DREP alone and in Combination with a Clade C ENV protein in healthy HIV-uninfected adults.",EHVA_P01/ANRS_VRI08,DRUG (presumed)
🟥,3,3 : résultats postés ou publiés après les 36 mois,,2019-001961-34,,,"ANRS 173 ALTAR A randomized, open-label, phase III trial comparing a dual nucleoside analogues strategy preceded by an induction period with an integrase inhibitor based triple therapy to an immediate two-drug strategy with dolutegravir plus lamivudine in ART naïve people living with HIV with viral load < 50 000 cp/mL and CD4 cells >300/mm3 
 
 
 ANRS 173 ALTAR Essai randomisé de phase III, ouvert, comparant une stratégie de bithérapie d’analogues nucléosidiques précédée d’une phase d’induction avec une trithérapie à base d'inhibiteur d’intégrase à une stratégie de bithérapie immédiate comportant dolutegravir plus lamivudine chez des personnes vivant avec le VIH, naïves de traitement antirétroviral, ayant une charge virale < à 50 000 copies/mL et des lymphocytes CD4 > 300/mm3",ALTAR,DRUG (presumed)
🟥,3,3 : résultats postés ou publiés après les 36 mois,,2006-003940-50,,,ESSAI RANDOMISE MULTICENTRIQUE DE PHASE III COMPARANT L’IMMUNOGENICITE ET LA TOLERANCE DE TROIS SCHEMAS DE VACCINATION CONTRE LE VIRUS DE L’HEPATITE B CHEZ DES PATIENTS INFECTES PAR LE VIH AYANT DES LYMPHOCYTES T CD4 SUPERIEURS A 200/mm3,VIHVAC-B,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2019-002829-29,,,"Combined Prevention of Sexually Transmitted Infections (STIs) in Men Who Have Sex with Men using oral TDF/FTC for HIV Pre-Exposure Prophylaxis (PrEP) 
 
 
 Prévention combinée des infections sexuellement transmissibles (IST) chez les hommes ayant des rapports sexuels avec des hommes utilisant le TDF/FTC par voie orale pour la prophylaxie préexposition au VIH (PrEP)",Doxyvac,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2021-000509-26,,,"A phase II trial assessing immunogenicity and safety of COVID-19 mRNA Vaccine BNT162b2 in adult volunteers with no history of SARS CoV-2 infection administered with two doses of vaccine (D1-D29) and in adult volunteers with documented history of SARS CoV-2 infection (of more than 6 months) administered with only one dose of vaccine 
 
 
 Essai de phase II évaluant l'immunogénicité et la sécurité du vaccin à ARNm COVID-19 BNT162b2 chez des participants adultes sans antécédents d'infection par le SARS CoV-2, administrés avec deux doses de vaccin (J1-J29) et chez des participants adultes ayant des antécédents documentés d'infection par le SRAS CoV-2 (de plus de 6 mois), administrés avec une seule dose de vaccin.",NA,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2017-000040-17,,,"Randomized, open-label and multicentric trial evaluating the non-inferiority of antiretroviral treatment taken 4 consecutive days per week versus continuous therapy 7/7 days per week in HIV-1 infected patients with controlled viral load under antiretroviral therapy 
 
 
 Essai multicentrique, en ouvert, randomisé en 2 groupes parallèles, évaluant la non-infériorité d’un traitement de maintenance à 4 jours consécutifs sur 7 versus la poursuite du traitement antirétroviral en continu, chez des patients en succès thérapeutique sous ARV.","QUATUOR 
 
 
 QUATUOR",DRUG (presumed)
