statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4 : pas de résultats postés ni publiés,NCT04895501,,,2022,Effects of Shoe Longitudinal Bending Stiffness on Changes in Energy Cost of Running During a 21 km Run,FAT-FLEX,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04998266,,,2022,Evaluation of Physical Capacities Within the Company and Effect of a Personalized Versus Traditional Training Program on the Quality of Life of Sedentary Employees: Randomized Controlled Trial,MOVING_LAB,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05170178,,,2023,Cracking the Code of Crying Babies: How Familiarity Changes the Interpretation of Cries,BEBEDOL,BEHAVIORAL
⬛,4,4 : pas de résultats postés ni publiés,NCT04737018,,,2023,Impact of a Focal Muscle Vibration Protocol in Front of the the Anterior Tibial Muscle in the Subacute Post-stroke Period on Motor Recovery in Hemiplegic Patients.,VIBRATAC,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT06110637,,,2023,Effects of Running Shoe Sole Hardness on Vibration and Neuromuscular Fatigue During a Half-marathon Run on a Treadmill,FAT-VIB,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT04025411,,,2023,Effectiveness of Computerized Device New of Visual Motor Simulation Versus Mirror Therapy in Hemiplegic Patients. SI-VIM Study,SI-VIM,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT04469348,,,2023,"Inflammation, Intracellular Invasion and Colonization of the Nasal Mucosa by Staphylococcus Aureus",I3COSa,DIAGNOSTIC_TEST
⬛,4,4 : pas de résultats postés ni publiés,NCT02484820,,,2023,"PREMAPESSAIRE: Prevention of Preterm Birth in Singletons Using Pessary After Resolutive Threatened Preterm Labor: a Prospective, Randomized Monocentric Clinical Trial",PREMAPESSAIRE,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT05155826,,,2023,The Effect of Virtual Reality for Pain Management During Intracervical Balloon Placement for Labor Induction: a Randomized Controlled Trial (VIRTUALMAG),VIRTUALMAG,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT05013021,,,2023,"Sprint Interval Training (SIT) on the Endurance, Strength and Velocity Capacities of Healthy Sedentary Subjects",BénéfiSIT,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05717543,,,2023,Imaging of Corneal and Crystalline by Near Infrared Retro-illumination,RETRO-ILLUMI,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT05047718,2021-003547-24,,2023,Factors Influencing the COVID-19 Vaccine Immune Response (Reactogenicity and Immunogenicity) According to Age and Presence or Not of a Past History of COVID-19,COVIMMUNAGE,BIOLOGICAL
⬛,4,4 : pas de résultats postés ni publiés,NCT02579954,,,2024,Cardiac Function and Exercise Capacity in Pulmonary Arterial Hypertension,FONCE-HTAP,BEHAVIORAL
⬛,4,4 : pas de résultats postés ni publiés,NCT03984682,,,2024,Impact of Joint Crisis Plan on the Duration of Isolation Measures in Psychiatry.,PLANCO-ISO,PROCEDURE
⬛,4,4 : pas de résultats postés ni publiés,NCT05367791,,,2024,Improving Postural Control Through Innovative Stimulation of the Proprioceptive System,IMPULSES,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT05385653,,,2024,"Pre-therapeutic Validation of the VR-based Exposure Scenario for CBT ""ReVBEB"" for the Induction of Food Craving in Patients With Bulimia and Binge Eating Disorder",RevBED,BEHAVIORAL
⬛,4,4 : pas de résultats postés ni publiés,NCT05314543,,,2024,Description and Determinants of the Power-speed-endurance Profile (PVE) in Cycling and Rowing to Optimize the Performance of the French Athletes at the Paris Olympics 2024,THPCA2024,OTHER
⬛,4,4 : pas de résultats postés ni publiés,NCT03445845,2017-004700-22,,2024,Rotation or Change of Biotherapy After TNF Blocker Treatment Failure for Axial Spondyloarthritis,ROC-SPA,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT06469359,,,2024,Development of a Methodology to Analyze Nasal Tissue-resident Memory Immune Cells and Peripheral Memory Cells Able to Migrate to Airway Tissues (MUCOVAC),MUCOVAC,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,NCT03753776,2018-002406-32,,2024,Phase III Trial Evaluating Radium Bromatum Homeopathic Treatment Efficacy on Radiodermatitis Prevention and Treatment for Breast Cancer Women,HOMEORAD,DRUG
⬛,4,4 : pas de résultats postés ni publiés,NCT05574309,,,2025,Understanding the Measurement of Girdle Dissociation in the Fall of the Older People Subject. Case-control Study,EPAD-C2,DEVICE
⬛,4,4 : pas de résultats postés ni publiés,,2009-014690-41,,,Comparison of the protective effect of two cardioplegic solutions Custodiol versus St Thomas on the cardiac metabolism assessed by microdialysis in coronary surgery,,DRUG (presumed)
⬛,4,4 : pas de résultats postés ni publiés,,2008-008378-29,,,A survey on the success of inhibitor elimination using individualized concentrate selection and controlled immune tolerance induction,OBSITI,DRUG (presumed)
