statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4: pas de résultats postés ni publiés,NCT04624347,,,2022,NEOVIDEO : Impact of Monitoring Motor Activity by Video Analysis on the Sleep of Very Preterm Infants,,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT04001556,,,2022,RElevance of UltraSonography for Assessing Salivary Gland Involvement in Systemic Sclerosis (SSc),REUSSI-SSc,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT03744351,,,2023,Analysis of B Cell Differentiation in Multiple Sclerosis,ABCD-SEP,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03807167,,,2023,Apathy in Late Life Depression: New Biomarkers Using Actimetry and Magnetic Resonance Imaging,ACTIDEP,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04466800,,,2023,Functional and Respiratory Rehabilitation and Nutritional Care of COVID-19 Patients,RECOVER-19,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05255952,,,2023,EpiCANS : Epicardial Stimulation of the Cardiac Autonomic Nervous System,EpiCANS,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT04872023,,,2023,Immunomonitoring and Multiple Myeloma: Impact of Lenalidomide on Immune Checkpoint,IMMUNO-MYELO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04562207,,,2023,"Pre-operative Carriage of Respiratory VIRUSes, and Acute Respiratory Distress Syndrome After Heart Surgery - VIRUS-ATTAC",VIRUS-ATTAC,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT03436823,,,2023,"Does Nurse Semi - Structured Interview Added to a Repeated Transcranial Magnetic Stimulation Improve Patients With Major Depressive Disorder? A Single Center Study, Randomized, Controlled and Single Blind",DESTIMCARE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04489134,,,2023,P-glypoprotein Inhibition Effect on the Pharmacokinetics of Two Tacrolimus Formulations: Prolonged and Extended-release,DIPLOID,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02537509,,,2023,"Multicentre, Cross-over, PRAgmatic Trial in Atopic Dermatitis Testing Long-term Control Effectiveness of New Phototherapy Regimen During Winter as an add-on Therapy, Coupled With Oral Vitamin D Supplementation vs. Placebo in a Randomised, Parallel-group Trial",PRADA,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04130711,,,2023,Preliminary Study to Evaluate the Effect of an EEG-proprioceptive Neurofeedback on Cortical Excitability and Motor Function of the Upper Limb After Stroke,HANDS,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04697407,,,2023,BREGS - IL-2 Signaling and Polarization of Regulatory LBs: Involvement in Multiple Sclerosis,BREGS,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04646811,,,2024,TRI-FR : Multicentric Randomized Evaluation of Tricuspid Valve Percutaneous Repair System (Clip for the Tricuspid Valve) in the Treatment of Severe Secondary Tricuspid Disorders,TRI-FR,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,,2006-006353-27,,,"Etude prospective, randomisée, en double aveugle, comparant l'effet d'une décontamination oro-pharyngée par la povidone-iodée à un placebo sur la réduction des pneumopathies acquises sous ventilation chez les patients traumatisés crâniens graves.",SPIRIT,
⬛,4,4: pas de résultats postés ni publiés,,2021-000826-89,,,"Etude pharmacocinétique de l’apomorphine en perfusion sous-cutanée continue diurne chez le patient parkinsonien équilibré sous traitement 
 
 
 Etude pharmacocinétique de l’apomorphine en perfusion sous-cutanée continue diurne chez le patient parkinsonien équilibré sous traitement",PHARM-APO,
⬛,4,4: pas de résultats postés ni publiés,,2020-001655-41,,,"P-glypoprotein inhibition effect on the pharmacokinetics of two tacrolimus formulations: prolonged and extended-release  
 
 
 Effet De l’inhibition de la glycoprotéine P sur la pharmacocinétique de deux formes galéniques de tacrolimus","DIPLOID 
 
 
 DIPLOID",
⬛,4,4: pas de résultats postés ni publiés,,2015-000881-73,,,"Multicentre, cross-over, PRAgmatic trial in Atopic Dermatitis testing long-term control effectiveness of new phototherapy regimen during winter as an add-on therapy, coupled with oral vitamin D supplementation vs. placebo in a randomised, parallel-group trial 
 
 
 Etude PRAgmatique, multicentrique, en cross-over, évaluant chez des sujets atteints de Dermatite Atopique, l’efficacité sur le contrôle à long terme d’un nouveau protocole de photothérapie durant l’hiver, en traitement “add-on”, avec ou sans supplémentation en vitamine D dans un essai randomisé en groupe parallèle","PRADA 
 
 
 PRADA",
⬛,4,4: pas de résultats postés ni publiés,NCT01296724,,,,PREMAPIV : Intravesical Pressure Variation at Different Bladder Instillation Volumes in Newborn Children,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02883504,,,,Validation Study of the Accuracy of E/e' in Estimating Left Ventricular Filling Pressure,EUROFILLING,PROCEDURE
