statut,NCTId,eudraCT,completion_year,clinical_trial_title,acronym,results_1y,results_3y
🟥,NCT01443624,,2013,Evaluation of Oxidative Stress Induced by Iron Injection in Healthy Volunteers Versus Critical Care Patients,SOFI,False,False
🟥,NCT02066506,,2013,Study of Adaptation of the Right Ventricle to Systemic Afterload,STARS,False,False
🟧,NCT00827411,,2013,"Double Randomization of a Monitoring Adjusted Antiplatelet Treatment Versus a Common Antiplatelet Treatment for DES Implantation, and a Interruption Versus Continuation of Double Antiplatelet Therapy, One Year After Stenting",ARCTIC,False,True
🟥,NCT01326325,,2013,"Study of the Efficiency of the Ketamine With Low Analgesic Doses, in Association With High Opioids, in the Treatment of the Rebels Pains, in Palliative Phase of the Cancerous Disease",KEPAL,False,False
🟧,NCT01658254,,2013,A Cohort Randomized Controlled Trial Evaluating the Effect of Sending a Reminder to Responsible Parties of Clinical Trials in the Posting of Basic Results Onto ClinicalTrials.Gov,REGIST,False,True
🟥,NCT01984944,,2013,"Characterisation of Circadian Rhythm in Autistic Spectrum Disorder : a Clinical, Biochemical and Genetic Study",,False,False
🟥,NCT00907751,,2013,Association of Rituximab to Plasma Exchange in Adult Acquired Idiopathic Thrombotic Thrombocytopenic Purpura,PTTritux,False,False
🟥,NCT01331070,,2013,Central Control of Breathing in Patients With Chronic Obstructive Pulmonary Disease: Identification and Dynamics With Cerebral Functional Magnetic Resonance Imaging,CHAOSBOLD,False,False
🟧,NCT01341431,,2013,Evaluation of the Symptomatic and Neuroprotective Effects of Bee Venom for the Treatment of Parkinson Disease,MIREILLE,False,True
🟥,NCT01609192,,2013,Future of Spermatogenesis in Men With Sickle Cell Disease Medically Treated.,HYDREP,False,False
🟥,NCT00445835,,2013,Active Detection and Management of the Extension of Atherothrombosis in High Risk Coronary Patients In Comparison With Standard of Care for Coronary Atherosclerosis: The AMERICA Study,AMERICA,False,False
🟧,NCT00748644,,2013,MAINtenance of Remission Using RITuximab in Systemic ANCA-associated Vasculitis,MAINRITSAN,False,True
🟥,NCT00873392,,2013,"Efficacy of Transdermal Nicotine, on Motor Symptoms in Advanced Parkinson's Disease(One Daily Administration).A Controlled Randomised Study, in Two Parallel Groups and Single Blind in 40 Patients.",NICOPARK2,False,False
🟥,NCT01320956,,2013,Impact of Pre Operative Hypnosis on Anxiety in Children Aged 10 to 18 Years,HYPOPANX,False,False
🟧,NCT00414128,2006-001663-33,2013,A randomised clinical trial of mycophenolate mofetil versus cyclophosphamide for remission induction in ANCA associated vasculitis.,MYCYC,False,True
🟥,NCT01777347,,2014,3% Hypertonic Saline to Reduce Hospitalization Rate in Acute Viral Bronchiolitis: a Randomized Double Blind Clinical Trial,GUERANDE,False,False
🟥,NCT01822743,,2014,A Single Blind Cross Over Trial to Compare Osteopathic Compression of Pterygopalatine Node to Sham in Patients With Obstructive Sleep Apnea Syndrome and in Healthy Subjects,OSTEOSAOSII,False,False
🟩,NCT00478803,,2014,Conservative Aortic Valve Surgery for Aortic Insufficiency and Aneurysms of the Aortic Root,CAVIAAR,True,True
🟥,NCT01193816,,2014,Assessment of Loxapine in the Management of Restlessness During Mechanical Ventilation Weaning,Sevralox,False,False
🟩,NCT00822536,,2014,Optimal Duration of Dual Antiplatelet Therapy After Drug Eluting Stent (DES) Implantation,OPTIDUAL,True,True
🟩,NCT01114022,,2014,Comparison of Prevention Bacterial Inhalation of Patients on Mechanical Ventilation by Using Endotracheal Tube Balloon Polyvinyl Chloride or Polyurethane,Top-cuff,True,True
🟥,NCT01000103,,2014,Using Repetitive Transcranial Magnetic Stimulation (rTMS) in the Rehabilitation of Chronic Spatial Neglect After Stroke: A Double Blind Study,NEGLECT,False,False
🟥,NCT01521312,,2014,"A Randomized, Double Blind, Placebo Controlled, Pilot Study to Evaluate ACute and Chronic Effects of Saxagliptin on Impaired Glucose Tolerance and micro-and Macro-vascular Integrators",ACCES,False,False
🟩,NCT01769261,,2014,Sentinel Patients : Value of an Information System Collecting Patient's Own Report on His Healthcare Management. Application to the Detection of Adverse Events After Hospital Discharge.,SENTIPAT,True,True
🟥,NCT01349530,,2014,Evaluating of the Benefit to the Patient by Managing of His Anticoagulation Treatment by an Anti-coagulation Clinic,CREATIF,False,False
🟥,NCT01915875,,2014,Impact of Global Care of the Pain at Chronic Painful Patients Affected by Cystic Fibrosis,MUCO-SOPHRO,False,False
🟥,NCT01325636,,2014,Injection of CD4 and CD8 + T Cells Anti-CMV or Anti-adenovirus for the Treatment of Viral Infections Occurring After Allogenic Hematopoietic Stem Cell Transplantation (HSCT),CTLantiCMV,False,False
🟥,NCT01153789,,2014,Evaluation and Medical Care of Oculomotor Dysfunction Leading to Vertigo in Children,VERVE,False,False
🟥,NCT01443039,,2014,"Phenotypical Approach of the Drug Metabolizing Hormones Activity (CYP1A2, CYP2D6, CYP2C9, CYP2C19, CYP3A4 and P-gp) Before and After Roux-en Y-Gastric Bypass. The SODA Protocol: Surgery for Obesity and Drug Availability",SODA,False,False
🟥,NCT02686190,,2014,Effects of Bright Light to Improve Agitation and Sleep Disorders in Patients With Alzheimer's Disease,ALZ-Light,False,False
🟥,NCT01412892,,2014,"A Single Arm, Multicenter Phase II a Trial of RAD001 as Monotherapy in the Treatment of Neurofibromatosis 1 Related Internal Plexiform Neurofibromas That Cannot be Removed by Surgery",NFitor,False,False
🟧,NCT00999583,,2014,"High Dose of Erythropoietin Analogue After Cardiac Arrest: a Multicentre, Randomised, Controlled Trial (Epo-ACR-02 Trial)",Epo-ACR-02,False,True
🟧,NCT01059136,,2014,Aldosterone Lethal Effects Blocked in AMI Treated With or Without Reperfusion to Improve Outcome and Survival at Six Months Follow-up: THE ALBATROSS TRIAL,ALBATROSS,False,True
🟥,NCT01113996,,2014,Optimization of Monitoring Patients Who Are Obese Surgery for Gastric By-pass Protein Supplementation and Physical Training: Interventional Randomized Trial,PROMISE,False,False
🟩,NCT00327678,,2014,Young Adult With Acute Lymphoblastic Leukemia (ALL) : a Multicentric Protocol. GRAALL 2005 : T ALL or B ALL Non Ph GRAALL 2005 R : B ALL Non Ph CD20+ GRAAPH 2005 : ALL Ph,,True,True
🟥,NCT01739985,,2014,Postoperative Vomiting in Children: Evaluation of the Addition of Droperidol to Conventional Bi-prophylaxis,VPOP2,False,False
🟥,NCT01599676,,2014,"""Effect of Citrulline Supplementation on Muscle Strength in Elderly Institutionalized Subjects Undergoing an Exercise Training Programme. """,CITREX,False,False
🟥,NCT01806805,,2014,"Comparative Study of the Efficiency of Zonisamide in Myoclonus Dystonia: A Monocentric , Randomized in Cross Over and Double Blind Study Versus Placebo Study",EpsilonZêta,False,False
🟩,NCT02244931,,2014,"Comparison of Three Assisting Devices to Power Manual Wheelchairs in Patients With Spinal Cord Injury : Assessment of Biomechanical, Physiological and Functional Properties.",PAPAW,True,True
🟧,NCT00577616,,2014,Randomized Study Comparing Endovascular Repair Versus Conventional Repair for Ruptured Aorta-iliac Aneurysms,ECAR,False,True
🟥,NCT02797496,,2014,"Comparison of Two Rehabilitation Programs in Patients With Mild to Moderate Parkinson's Disease. A Randomized, Controlled Study.",ASYMOT,False,False
🟥,NCT00318188,,2014,Effects of a Personalized Standardized Rehabilitation Program on the Quality of Life of Patients With Systemic Sclerosis Patients : a Randomized Controlled Trial,SCLEREDUC,False,False
🟥,NCT01848509,,2014,A Telemedicine System for the Follow-up of Patients With SAS,Respir@dom,False,False
🟧,NCT01732159,,2014,Impact of a Checklist on the Rate of Late Cancellation in Ambulatory Surgery,AMBUPROG,False,True
🟩,NCT00385086,,2014,Efficacy of TNF-alpha Inhibition in Sciatica With Post-operative Lumbar Spinal Fibrosis,,True,True
🟥,NCT00970723,,2014,Role of High Blood Pressure and Sleep Apnea in Type 2 Diabetic Macular Edema,OMHADIA,False,False
🟥,NCT01195818,,2014,"Effect of RAS Inhibitors on Albuminuria, Hyperfiltration and Endothelial Dysfunction in a Sickle Cell Disease Population.",RAND,False,False
🟥,NCT02036736,,2014,Randomized Study Evaluating the Influence of the Strategy Intraoperative Anesthetic (Desflurane Versus Propofol) on Cognitive and Psychomotor Functions in Output Post Interventional Room Monitoring,Cognides,False,False
🟥,NCT02876653,,2014,Accelerated Aging in Middle-Aged Men With Sleep-disordered Breathing.,SAOS,False,False
🟥,NCT01354288,,2014,Therapeutic Education in Very Young Children With Diabetes Mellitus. Evaluation of the Impact of a Specific Tool for Parents on Glycemic Control and Prevention of Acute Events (Hypoglycemia and Ketosis),DIAB-EDUC,False,False
🟩,NCT01430286,,2014,Evaluation of a Web-based Psycho-Educational Program for Informal Caregivers of Patients With Alzheimer's Disease (AD).,DIAPASON,True,True
🟥,NCT02336477,,2014,Efficacy and Safety of Mexiletine in Non-dystrophic Myotonias,MYOMEX,False,False
🟥,NCT01167491,,2014,Activating Receptors and DAP12 Protein in Wegener's Granulomatosis,DAP12WEGENER,False,False
🟩,NCT00930618,,2014,"NOCETER, a Multicenter Double Blind Placebo-controlled Randomized Trial: Reduction of CEsareans in Post TERm Pregnancies: Impact of Outpatient Cervical Ripening With NO Donors",NOCETER,True,True
🟧,NCT01627639,,2014,A Randomized Trial to Evaluate Effectiveness of Acetazolamide in COPD Patients Developing Metabolic Alkalosis During Invasive Mechanical Ventilation,DIABOLO,False,True
🟥,NCT00603421,,2014,Effectiveness of a 24 Hour Phone Line on the Rate of Suicide Attempts in Borderline Patients,,False,False
🟥,NCT02110797,,2014,Osteoporosis in RETT Syndrome. Understanding the Mechanisms and Identification of Biomarkers.,OSRETT,False,False
🟩,NCT02127567,,2014,The Evaluation of a CONSORT Based Online Writing Tool: a Randomized Controlled Trial,COBWEB,True,True
🟥,NCT01025141,,2014,Study of the Efficacy of Skeletal Anchorage (MINISCREW) Compared to Dental Anchorage During Orthodontic Treatment,Minivis,False,False
🟧,NCT01470755,2011-002261-38,2014,Study on Dose-response to Bronchodilator Then Bronchodilator Dose-finding Using the Flow Interruption Technique in Children Aged 2.5 TO 6 Years,DORESI,False,True
🟥,NCT01243684,,2014,Structural Spinal Cord Integrity in Patients With Cervical Spondylosis in Relation to Clinical Status,Tractocervical,False,False
🟥,NCT01687517,,2014,Determination of the Efficacy and Safety of the Seasonal Influenza Vaccine Among Patients Suffering From Sarcoidosis.,SARCOVAC,False,False
🟥,NCT01022008,,2014,Respiratory Improvement of Faciocraniosynostosis by Craniofacial Osteodistraction,CRANIORESP,False,False
🟥,NCT01415700,,2014,Implanted Functional Electrical Stimulation of the Levators of the Ankle Versus Orthosis in the Treatment of Chronic Foot Neurological STEPPAGE-gait by Central Attack,STEPSTIM,False,False
🟥,NCT01160263,,2014,Study of Dopamine and Serotonin Transporters in Patients With Amyotrophic Lateral Sclerosis and Controls. Analysis With 123I-FP-CIT (Datscan) and 123I-ADAM Brain SPECT,DOSERAL,False,False
🟥,NCT01935752,,2014,Pathophysiological Mechanisms of Fibromuscular Dysplasia,MeDyA,False,False
🟥,NCT01627665,,2014,New Oral Anticoagulant Drugs Dabigatran Etexilate and Rivaroxaban: Influence of Genetic Factors in Healthy Volunteers,DRIVING,False,False
🟥,NCT00724113,,2014,Evaluation of the Effectiveness of ARTHRO -Distension Plus Intensive Mobilisation in Shoulder Capsulitis,CAPSULITE,False,False
🟩,NCT00639743,,2014,Comparison Trial Evaluating Efficacy and Safety of Single i.v. Bolus Tenecteplase Plus Standard Anticoagulation as Compared With Standard Anticoagulation in Normotensive Patients,PEITHO,True,True
🟥,NCT01150344,,2015,Effectiveness and Safety Evaluation of the Riamet® Versus Malarone® in the Treatment of Uncomplicated Malaria : a Multicentric Study,MalaRia,False,False
🟥,NCT01848587,,2015,Trial of Acupuncture Pelvic and Low Back Pain in Pregnancy (TAPPP),GAME,False,False
🟥,NCT01915745,,2015,Evaluation of the Efficacy of a Mobile Phone Short Message Service on Post-fracture Management for Patients Who Consult to the Emergency Department,Ostéo-SMS,False,False
🟥,NCT02159417,,2015,"Feasibility of the Therapeutic Education of the Patients Diabetics Imprisoned at the Paris Jail ""La Santé"" (Maison d'arrêt Paris La Santé)""",EPRIDIA,False,False
🟥,NCT01651585,,2015,In Utero Treatment of Cytomegalovirus congénitale Infection With Valacyclovir : Prospective Multicenter Nonrandomized Trial,CYMEVAL2,False,False
🟥,NCT01473498,,2015,Personalized Haemodynamic Management of Septic Shock: Influence of Mean Arterial Pressure Level on Renal Function: Randomized Controlled Trial,DORESEP,False,False
🟥,NCT01092962,,2015,Cyclophosphamide Versus Mycophenolate Mofetil for Children With Steroid-dependent Idiopathic Nephrotic Syndrome : a Multicenter Randomized Controlled Trial,NEPHROMYCY,False,False
🟥,NCT00986817,,2015,Efficacy of Terlipressin in Cirrhotic Patients With Recidivation Ascites Treated With Paracentesis and Albumin. A Multi-center Randomized Controlled Study,TERAS,False,False
🟥,NCT02313402,,2015,A Pilot Study Assessing a New Eye-writing Device Allowing Cursive Writing With Smooth Pursuit Eye Movements in Subjects With ALS,ELY-SLA,False,False
🟥,NCT01197040,2009-011170-15,2015,Low Steroid Dose Combined With Mycophenolic Acid (Myfortic) Compared With High Dose Steroid for Minimal Change Nephrotic Syndrome,MSN,False,False
🟧,NCT01340404,,2015,A Multicenter Study Comparing the Results of Allogeneic Stem Cell Genoidentical in Children With Sickle Cell Anemia and Cerebral Vascular Disease Detected by Transcranial Doppler,DREPAGREFFE,False,True
🟩,NCT00773227,,2015,Treatment of Dysphagia in Oculopharyngeal Muscular Dystrophy by Autologous Transplantation of Myoblasts,OPMD,True,True
🟥,,2006-004218-42,2015,Essai thérapeutique de phase IIA évaluant l'efficacité du Bortezomib (velcade) chez les patients atteints de la maladie de Waldenstrom en phase avancée,WM2,False,False
🟥,NCT01651546,,2015,"Development and Psychometric Validation of a Scale Assessing ""the Acceptance"" of Clean Intermittent Self Catheterization in a Neurological and no Neurological Population With Indication to Self Catheterization.",I-CAT,False,False
🟥,NCT01627704,,2015,16α-[18F]-Fluoro-œstradiol PET: an in Vivo Biomarker Predicting Response to Hormone Treatment of Metastatic Breast Cancer?,ESTROTEPREDIC,False,False
🟥,NCT02471976,,2015,Impact of a Computer-assisted Tool to Help Reflection on the Decision to Withhold or to Withdraw Treatments for Surgical Patients in Intensive Care Units,LATAREA-IV,False,False
🟥,NCT01911884,,2015,Assessment of Quality of Global and Sexual Life and Impact of Surgical and Non Surgical Vaginal Aplasia in Patients With a Rokitansky Syndrome,MRKH,False,False
🟧,NCT01385826,,2015,Evaluation of the Efficacy of Adalimumab for the Treatment of Uveitis in Juvenile Idiopathic Arthritis: Randomized Double-blind Placebo-controlled Trial,ADJUVITE,False,True
🟧,NCT00804531,,2015,Intra-discal Steroid Injection for MODIC I Discopathy: A Randomized Control Trial,PREDID,False,True
🟧,NCT00647166,,2015,"Evaluation of a New Treatment Strategy for Patients With Microscopic Polyangiitis, Polyarteritis Nodosa or Eosinophilic Granulomatosis With Polyangiitis (Churg Strauss Syndrome) Without Poor Prognosis Factors",CHUSPAN2,False,True
🟥,NCT01648686,,2015,Bone Healing After Dental Extraction in Postmenopausal Osteoporotic Women Treated With Alendronate Per os (70 mg Weekly),BOCOMEDEN,False,False
🟥,NCT01407653,,2015,Evaluation of the Analgesic Effect of a Prototype Device of Virtual Reality in a Population of Patients With Chronic Low Back Pain. A Randomized Controlled Trial Using a Modified ZELEN Method,REVLOC,False,False
🟥,NCT01980433,,2015,Study of Writing Improvement in Patients With Wilson Disease and Dystonia After One Session of Inhibitory Repetitive Transcranial Magnetic Stimulation,WILSTIM,False,False
🟧,NCT01311765,,2015,Comparison of Two Durations of Antibiotic Therapy in the Treatment of Severe Postoperative Peritonitis Admitted in Intensive Care Unit: a Randomised Multicentre Study,DURAPOP,False,True
🟥,NCT02096822,,2015,Efficacy of Facilited Tucking and Non-nutritive Sucking of Sterile Water to Relieve Preterm Infants From Pain During Heel-stick Procedures.,BABYDOUL,False,False
🟥,NCT02898142,,2015,Evaluation of Intestinal and Hepatic Parts in Fasting Postprandial Hypertriglyceridemia in Patients With or Without Metabolic Syndrome,TRIGPP,False,False
🟥,NCT02287649,,2015,Fc Gamma RIIIA V/F158 Polymorphism and Auto-reactive B and T Cells Subsets in Adult's Immune Thrombocytopenia (ITP) and Correlations With Treatment,Poly-ITP,False,False
🟥,NCT01118533,,2015,"A Prospective, Multicenter, Randomized and Single Bind Trial. Influence of Laryngoscope Blade Material on Postoperative PHARYNGEAL AND LARYNGEAL Morbidity Following Scheduled OroTracheal Intubation",MPLIT,False,False
🟧,NCT01891448,,2015,Impact of an Intervention Using a Web-based Tool to Improve the Reporting of Randomized Controlled Trials,WebCONSORT,False,True
🟥,NCT01648777,,2015,Cicatricial Analgesia Catheters Outcome on Bronchopulmonary Infection Number With Sternotomy Cardiac Operated,STERNOCAT,False,False
🟥,NCT01197053,,2015,"ARACHILD: A Multicentric, Double Blind Placebo-controlled Pilot Protocol to Study the Efficacy and Safety of an Epicutaneous Immunotherapy in Children Allergic to Peanut",ARACHILD,False,False
🟥,NCT00722995,,2015,"Surgical Treatment for Morbid Obesity by Sleeve Gastrectomy Versus Gastric Bypass. Study Comparing Complications, Efficacy and Quality of Life.",SLEEVE,False,False
🟥,NCT01407484,,2015,Diagnosis and Treatment of Male Infertility Related to Inflammatory Syndrome: Therapeutic Trial,SIGMA,False,False
🟥,NCT02869932,,2015,Prospective Study of the Phenotypic Expression of Cystic Fibrosis (CF) Screened Positive Newborns With an Atypical Form of CF (DPAM),DPAM,False,False
🟩,NCT01410019,,2015,Protocol No. 2 of Gene Therapy for X-linked Severe Combined Immunodeficiency (SCID-X1) Using a Self Retroviral Vector - SCID2,SCID2,True,True
🟧,NCT02343107,,2015,E-coaching for Patients With Abdominal Obesity and Type 2 Diabetes : the A.N.O.D.E. Study,ANODE,False,True
🟩,NCT02184819,,2015,"Effects of Levosimendan Pretreatment in Patients With Low Ejection Fraction (40 % or Less) Undergoing CABG: a Randomised, Double Blind, Multicenter Trial",LICORN,True,True
🟧,NCT01424553,,2015,Respiratory Outcome at Adolescence of Very Low Birthweight Infants : the EPIPAGE Cohort,EPIPAGEADO,False,True
🟥,NCT01837732,,2015,Effectiveness of Relational Touch in the Management of Chronic Pain in Institutionalized Elderly,EFFITOUREL,False,False
🟥,NCT01854450,,2015,Evaluation of Asymmetrical Lateral Decubitus for Rotation of Occipitoposterior Fetal Position During Labor : EVADELA Multicentre Randomized Trial,EVADELA,False,False
🟥,NCT01984957,,2015,Differential Study of Muscle Transcriptome in Patients With Neuromuscular Disease and Control Subjects,TRANE,False,False
🟥,NCT01719510,,2015,Study of the Digestive Colonization of the Newborn Children by the Streptococcus of the Group B,Col-Strepto B,False,False
🟥,NCT02050542,,2015,Comparison of Prostate Cancer Detection Rates Obtained With Multiparametric MRI Targeted Transrectal Ultrasound Biopsies and Systematic Transrectal Ultrasound Biopsies.,MURIELLE,False,False
🟥,NCT01420133,,2015,Is a Low Salt Diet and Low Sugar Content Necessary When Corticosteroid Treatment is Prescribed?,Cortisel,False,False
🟥,NCT02297048,,2015,"Monocentric STUDY, Randomised Double Blinded (Healthy Subjects, or Transversal (Patients With Gitelman Syndrome)",DEPROGE,False,False
🟥,NCT01604330,,2015,"Alcohol Treatment: Pragmatic Therapeutic Trial Randomized, Double-blind for a Year in Ambulatory Care of Baclofen Versus Placebo.",BACLOVILLE,False,False
🟥,NCT02041767,,2015,Assessment of Prostatic Tissue Concentration of Ertapenem After a Pre-operative Administration,ERTAPRO,False,False
🟥,NCT01588756,,2015,Development of a New Non-radioactive Test for Measuring Glomerular Filtration Rate Using the Tetrapeptide N-acetyl-Ser-Asp-Lys-Pro-amide (AcSDKP-NH2),AcSDKP-NH2,False,False
🟩,NCT02127424,,2015,Targeted Nurse-driven HIV Screening Using Rapid Tests in Emergency Departments in the Metropolitan Paris Region,DICI-VIH,True,True
🟩,NCT00986765,,2015,"Low Molecular Weight Heparin, Enoxaparin, to Prevent Adverse Maternal and Perinatal Outcomes in Women With Previous Severe Preeclampsia at Less Than 34 Weeks' Gestation. A Prospective Randomized Trial",HEPEPE,True,True
🟥,,2011-003432-32,2015,"Etude randomisée en double aveugle de l’efficacité du topiramate sur les symptômes d’irritabilité - impulsivité, d’hyperphagie et d’automutilation dans une population de patients atteints du Syndrome de Prader Willi sur 8 semaines.",TOPRADER,False,False
🟥,NCT01732185,,2015,Genetic and Molecular Abnormalities in Congenital Cystic Adenomatoid Malformations,MAKP,False,False
🟥,NCT02010268,,2015,Evaluation of a Clinico-biological Predictive Score of Enterocolitis and Enteropathy of the Preterm Neonates. Usefulness of the Rapid Assay of the Faecal Calprotectin.,CALPROPREMA,False,False
🟥,NCT01988909,,2015,"An Open-Label Study to Examine the Safety and Efficacy, of WR 279,396 (Paromomycin + Gentamicin Topical Cream) for the Treatment of Cutaneous Leishmaniasis in France",PAGELEC,False,False
🟥,NCT01935687,,2015,Clinical Evaluation of Instrumented Wheel of Wheelchair as Biomedical Device Quantifying the Displacement Efficiency,FRM,False,False
🟧,NCT00624260,,2015,Impact of PET Scan on the Curative Strategy of Colo-rectal Cancers : A Randomized Study,ITEP,False,True
🟧,NCT00475098,,2016,"Effect of Low Molecular Weight Heparin on Survival of Stage I,II or IIIA Non Small Cell Lung Cancer. A Multicenter, Open, Randomized Controlled Trial.",TILT,False,True
🟧,NCT02127515,,2016,Non Invasive Prenatal Testing of Down Syndrome From Maternal Blood Sample,SAFE 21,False,True
🟥,NCT01952522,,2016,Comparison of Two Rehabilitation Programs to Improve Walking in Community-dwelling People After Stroke,ANANTA,False,False
🟩,NCT02286245,,2016,"Effectiveness and Cost-effectiveness of Medical Advice Given by Telephone for Primary Care: the Formalised Telephone Medical Advice Study, a Cluster Randomised Control Trial.",CMTp,True,True
🟥,NCT02041780,,2016,Non Invasive Assessment of Liver Fibrosis in Children: Evaluation of Diagnostic Performances of ShearWave Elastography (SWE) and Fibrotest®/ Fibromax® by Comparison With Fibrosis Score on Liver Biopsy,SHEARWAVE,False,False
🟩,NCT01915719,,2016,Early Non Invasive Ventilation in Immuno-compromized Patients With Acute Respiratory Failure. A Prospective Randomized Clinical Trial.,IVNICTUS,True,True
🟥,NCT01679886,,2016,Comparison of the Diagnostic Performances of 82Rubidium Positron Emission Tomography and Conventional Scintigraphy With CZT Cameras for Detection of Myocardial Ischemia in a Population of Overweighed Patients and Women,RUBIS,False,False
🟥,NCT02539498,,2016,Characterization of Bone Architectural Parameters Assessed by High-Resolution Peripheral Quantitative Computed Tomography in Post-menopausal Women Affected With Primary Hyperparathyroidism,MicrOs,False,False
🟥,NCT02061020,,2016,Pilot Study of the Relationship Between Dose-concentration-effect of Delta-9-tetrahydrocannabinol and the Ability to Drive in Chronic or Occasional Cannabis Users,VIGICANN,False,False
🟥,NCT02035046,,2016,Clinical Significance of Heterozygosity for Mutations of the SLC12A3 Gene Coding for the Thiazide Sensitive Na-Cl Cotransporter,HEPHYGI,False,False
🟧,NCT00611663,,2016,"VACCILUP ""A Multicenter, Randomized Double-blind Trial Comparing Two Pneumococcal Vaccination Strategies in Patients With Systemic Lupus Erythematosus""",VACCILUP,False,True
🟥,NCT01731561,,2016,MAINtenance of Remission Using RITuximab in Systemic ANCA-associated Vasculitis II,MAINRITSAN 2,False,False
🟥,NCT02693288,,2016,"Post Operative Analgesia After Wrist Fracture Surgery Under Regional Anesthesia: Randomized Trial, Open Study, With Evaluation of the Endpoint and Patient Blind (PROBE Design), Evaluating the Equivalence Between Ultrasound-guided Nerve Bloc and Local Infiltration",BNINF,False,False
🟥,NCT01842295,,2016,"Bariatric Surgery, Nutrition, and Sperm Quality of Adult Obese Men on Childbearing Age : A Multicentric Cohort Study",BARIASPERM,False,False
🟩,NCT01508468,,2016,Prospective Randomized Multicentric Open Label Study to Evaluate Rituximab Treatment for Idiopathic Membranous Nephropathy (IMN),GEMRITUX,True,True
🟩,NCT00527280,,2016,Face Reconstruction by Allotransplantation of Composite Tissues,,True,True
🟥,NCT02292108,,2016,Study of the Influence of Erickson's Hypnosis and Self-hypnosis Practice on Food Impulsivity and Weight Loss in Obese Patients: a Pilot Project,HYPNODIET,False,False
🟩,NCT01482442,,2016,A Prospective Randomized Open-labeled Trial Comparing RADIOEMBOLIZATION With Yttrium 90 Microspheres and Sorafenib in Patients With Advanced Hepatocellular Carcinoma,SARAH,True,True
🟩,NCT00623740,,2016,Early Prevention of Broncho-pulmonary Dysplasia and Neonatal Mortality in Very Preterm Infants Using Low Dose of Hydrocortisone: a Randomized Controlled Trial,PREMILOC,True,True
🟩,NCT01315652,,2016,Evaluation of the Usefulness of a Center Specialized in the Standardized Management of Rheumatoid Arthritis: The COMEDRA Trial,COMEDRA,True,True
🟥,NCT01312727,,2016,Phenotypical and Genetic Characterization of Adult Hereditary Chronic Tubulointerstitial Renal Diseases,NTIH,False,False
🟥,NCT02343094,,2016,Phenylbutyrate Effect on Lcn2 Urianry Expression in Proteinuric Patients,PIRATE,False,False
🟥,NCT02201537,,2016,Non-invasive Diagnosis of Chronic Kidney Disease in Renal Transplants Kidney Transplanted Using Ultrasound Functional Imaging,Imag-NCT,False,False
🟥,NCT02230137,,2016,Impact of Mobile Phone Short Text Messages on the Glycaemic Control of Adolescents With Poorly Controlled Type 1 Diabetes.,Diabeto-SMS,False,False
🟩,NCT01359332,,2016,Evaluation of the Interests of a Therapeutic Hypothermia Procedure in Convulsive Status EPILEPTICUS in Adults in Intensive Care - HYBERNATUS Study,HYBERNATUS,True,True
🟥,NCT01407640,,2016,Diagnosis and Physiopathology of Insulin Allergy (IA),Allerdiab,False,False
🟥,NCT01407432,,2016,Impact of Folates in the Care of the Male Infertility,FOLFIV,False,False
🟩,NCT02343211,,2016,Early Onset Immunotherapy by Intravenous Immunoglobulin in Well-characterized Onconeural-antibody-positive Paraneoplastic Neurological Syndromes,IaSON,True,True
🟥,NCT02855957,,2016,Evaluation of the Free α-hemoglobin Pool in the Red Blood Cells : Prognostic Marker and Severity Index in Thalassemic Syndromes,ALPHAPOOL,False,False
🟥,,2011-002228-42,2016,Evaluation de l'efficacité de RAD001 sur la croissance des schwannomes vestibulaires chez des patients souffrant de neurofibromatose de type 2.,AFINF2,False,False
🟥,NCT01412489,,2016,Prevention of Postsurgical Uterine Synechia With HyalobarrierR Gel Endo in Hysteroscopic Myomectomy : a Prospective Multicenter Study,HYGEM,False,False
🟧,NCT00175838,2004-000245-38,2016,A randomised trial to compare ASPIRIN versus HYDROXYUREA/ASPIRIN in 'intermediate risk' primary thrombocythaemia and ASPIRIN only with observation in 'Low risk' primary thrombocythaemia.,PT1,False,True
🟥,NCT02471937,,2016,Integrative Approach to Identify Environmental Risk Factors for CC-17 Group B Streptococcal Neonatal Infection,STREPB17,False,False
🟥,NCT02636634,,2016,Non Invasive Methods for Differential Diagnosis Radionecrosis/Recurrence After Radiosurgery of Brain Metastases. CV-METANEC,CV-METANEC,False,False
🟩,NCT01431430,,2016,Prospective Double Blind Multicentre Randomized Trial of Vitamine D Estimating the Profit of a Treatment by Vitamin D3 at the Dose of 100000 UI by Comparison With a Treatment in the Dose of 12 000 UI at Renal Transplanted Patients,VITALE,True,True
🟩,NCT01538446,,2016,"The ANTARCTIC Study - Assessment of a Normal Versus Tailored Dose of Prasugrel After Stenting in Patients Aged > 75 Years to Reduce the Composite of Bleeding, Stent Thrombosis and Ischemic Complications",ANTARCTIC,True,True
🟥,NCT01008657,,2016,"Multipolar Radiofrequency Ablation for the Treatment of Hepatocellular Carcinoma Using Classical Intranodular Technique Versus Extra Nodular Technique So-called ""No Touch"" Technique: A Prospective Randomized Trial",ARMCENVIN,False,False
🟥,NCT01241383,2010-021452-26,2016,Effect of Bosentan in the Course of Scleroderma Renal Crisis,ScS-REINBO,False,False
